"","hh_id","hh_weight","urban","poor_npl1","pred_score_pr_full"
"1",5020600901040,1237.97131347656,0,0,0.275795393592891
"2",4021400204024,3470.59619140625,1,1,0.100402440048415
"3",15010100253125,1589.76953125,1,0,0.0507303389006495
"4",3011801204018,1864.86059570312,1,0,0.0537683980362417
"5",7050201705031,4049.13940429688,0,1,0.580128013925867
"6",3050701204006,3951.26293945312,0,0,0.275795393592891
"7",6040500203167,663.745544433594,0,1,0.179797428094242
"8",7160101705019,1543.59301757812,0,1,0.427912252262943
"9",4060801902032,14293.9609375,0,0,0.427912252262943
"10",4150100115141,5901.02197265625,1,0,0.0425631575760354
"11",3020900708151,6712.78857421875,0,1,0.179797428094242
"12",4011802402039,6028.7900390625,0,1,0.179797428094242
"13",3090202501085,8625.8544921875,0,0,0.179797428094242
"14",4011600103174,5415.3779296875,1,0,0.106082757310744
"15",12010200901021,512.643493652344,0,1,0.275795393592891
"16",1020800603109,2757.5478515625,0,0,0.275795393592891
"17",5020600310082,1764.84936523438,1,1,0.263708454131522
"18",7021001401021,4696.45263671875,0,1,0.427912252262943
"19",15010201401049,302.147552490234,0,1,0.170924704049703
"20",3030202104078,7683.822265625,0,1,0.288219470277857
"21",7020701001079,5540.35205078125,0,0,0.427912252262943
"22",3030900308102,3080.03662109375,1,0,0.094993959524174
"23",1060200519007,760.290100097656,1,0,0.060365862251007
"24",4040501902020,13144,0,0,0.179797428094242
"25",4091301004126,6064.73974609375,0,0,0.100402440048415
"26",15010100914065,1849.29016113281,1,0,0.0478552567235401
"27",5020600202116,2427.87622070312,1,0,0.100402440048415
"28",4011700211138,5990.58251953125,1,0,0.094993959524174
"29",3030400906098,5142.27685546875,0,0,0.275795393592891
"30",7221900606007,756.632202148438,1,0,0.0758863964543189
"31",12010100103067,1892.23583984375,1,0,0.0898477249996658
"32",1060100532057,910.609069824219,1,0,0.060365862251007
"33",1040800402020,3399.5146484375,0,0,0.179797428094242
"34",4120602801069,3872.81713867188,0,0,0.427912252262943
"35",3060202603138,9933.0048828125,0,0,0.179797428094242
"36",7130101301093,1553.13659667969,0,0,0.288219470277857
"37",4101600104192,5972.0390625,1,0,0.100402440048415
"38",4171200807033,10119.947265625,0,1,0.427912252262943
"39",3052100808020,6962.7998046875,0,0,0.275795393592891
"40",5020603803027,1620.240234375,0,0,0.288219470277857
"41",7170301401042,750.913024902344,0,0,0.288219470277857
"42",5020408901011,3159.33374023438,0,0,0.275795393592891
"43",3060402001019,7353.31396484375,0,0,0.179797428094242
"44",5020600901094,1237.97131347656,0,0,0.179797428094242
"45",7090200503027,3680.07641601562,0,1,0.427912252262943
"46",1020200107151,1781.97839355469,1,0,0.0803035191829047
"47",7010300404153,3584.54711914062,0,0,0.275795393592891
"48",15010201605096,362.532592773438,0,0,0.106082757310744
"49",15010100613133,593.940673828125,1,0,0.0507303389006495
"50",3100400103014,2973.0654296875,1,1,0.170924704049703
"51",3060202603031,666.238037109375,0,0,0.275795393592891
"52",3061400105084,3548.22094726562,1,0,0.100402440048415
"53",4052000113156,4780.880859375,1,0,0.0803035191829047
"54",12010100103043,1892.23583984375,1,0,0.094993959524174
"55",3100400103173,2973.0654296875,1,0,0.100402440048415
"56",7090701501122,4621.26416015625,0,0,0.412960165148251
"57",4170600124013,12037.0107421875,1,0,0.0898477249996658
"58",7180101001123,765.027770996094,0,0,0.412960165148251
"59",1060200113050,1546.25256347656,1,0,0.0537683980362417
"60",3020900708097,6712.78857421875,0,1,0.170924704049703
"61",7060100207076,4382.91845703125,1,0,0.170924704049703
"62",7040400903095,9055.384765625,0,0,0.412960165148251
"63",3080300603231,3176.8017578125,0,0,0.288219470277857
"64",7060700601048,4166.9375,0,1,0.412960165148251
"65",3020703703019,7644.05078125,0,1,0.275795393592891
"66",4011300501108,9507.2978515625,0,0,0.170924704049703
"67",4090700105073,13033.6474609375,0,0,0.179797428094242
"68",3120100504004,158.107955932617,0,1,0.170924704049703
"69",1060103701060,746.466796875,1,0,0.0569774753089473
"70",1060100303018,1008.89300537109,1,0,0.0425631575760354
"71",3041600204097,2129.05737304688,0,1,0.275795393592891
"72",3090202501139,575.056945800781,0,0,0.170924704049703
"73",2010300102079,1225.01513671875,0,0,0.288219470277857
"74",4111900317088,3891.3984375,1,0,0.0898477249996658
"75",14040100822163,4288.7802734375,1,0,0.100402440048415
"76",3020703703141,7644.05078125,0,0,0.170924704049703
"77",14060800822101,3760.16137695312,1,0,0.0281175225068659
"78",14050300433100,2544.36279296875,1,0,0.0264882348000699
"79",14080100129034,2428.1123046875,1,0,0.045135368966319
"80",1020700101117,2459.8681640625,1,0,0.106082757310744
"81",7080300206127,1479.83032226562,0,0,0.179797428094242
"82",1010301804100,3971.76220703125,0,1,0.275795393592891
"83",7180102302092,864.749633789062,0,0,0.412960165148251
"84",7050302201128,4547.63330078125,0,0,0.412960165148251
"85",7210103003004,2024.294921875,0,1,0.427912252262943
