"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"43","20","0.6","0.666666666666667","0.857142857142857","1","1","0","0","0.0212765957446809","0.043010752688172","0.0444444444444444","100","urban","poor_npl1"
"44","25","0.571428571428571","0.6","0.846153846153846","1","1","0","0","0.0223470661672909","0.0543478260869565","0.0574712643678161","100","urban","poor_npl1"
"45","30","0.5","0.5","0.777777777777778","1","1","0.0108695652173913","0.0112359550561798","0.0444444444444444","0.0833333333333333","0.0898876404494382","100","urban","poor_npl1"
"46","35","0.374715909090909","0.427976190476191","0.666666666666667","0.909090909090909","1","0.0224719101123595","0.0326086956521739","0.0670411985018727","0.111111111111111","0.120879120879121","100","urban","poor_npl1"
"47","40","0.332692307692308","0.375","0.625","0.875694444444444","1","0.0444444444444444","0.0543478260869565","0.0978260869565217","0.147727272727273","0.159102998065764","100","urban","poor_npl1"
"48","45","0.153571428571429","0.2","0.461538461538462","0.75","0.800454545454545","0.106339683325087","0.114942528735632","0.170212765957447","0.234042553191489","0.250065789473684","100","urban","poor_npl1"
"49","50","0","0","0.272727272727273","0.5","0.6","0.202191011235955","0.217346481398476","0.289605734767025","0.361748889408464","0.375033602150538","100","urban","poor_npl1"
"50","55","0","0","0.25","0.5","0.571428571428571","0.287277676950998","0.301021505376344","0.378947368421053","0.453655107778819","0.471925546363749","100","urban","poor_npl1"
"51","60","0","0","0.181818181818182","0.428571428571429","0.5","0.369565217391304","0.389473684210526","0.472527472527473","0.549450549450549","0.565253623188406","100","urban","poor_npl1"
"52","65","0","0","0.125","0.333333333333333","0.4","0.602096774193548","0.611111111111111","0.688172043010753","0.758241758241758","0.776625295508274","100","urban","poor_npl1"
"53","70","0","0","0.1","0.285714285714286","0.333333333333333","0.711111111111111","0.726315789473684","0.793478260869565","0.850599168500856","0.861702127659574","100","urban","poor_npl1"
"54","75","0","0","0","0.125","0.166666666666667","0.892443899018233","0.898876404494382","0.943820224719101","0.978021978021978","0.978723404255319","100","urban","poor_npl1"
"55","80","0","0","0","0","0","0.944444444444444","0.946236559139785","0.978021978021978","1","1","100","urban","poor_npl1"
"56","85","0","0","0","0","0","1","1","1","1","1","100","urban","poor_npl1"
"57","90","0","0","0","0","0","1","1","1","1","1","100","urban","poor_npl1"
"58","95","0","0","0","0","0","1","1","1","1","1","100","urban","poor_npl1"
"59","5","0.948717948717949","0.95","0.955555555555556","0.977777777777778","0.978723404255319","0","0","0.00218818380743982","0.0022075055187638","0.0022075055187638","500","urban","poor_npl1"
"60","10","0.948717948717949","0.95","0.955555555555556","0.977777777777778","0.978723404255319","0","0","0.00218818380743982","0.0022075055187638","0.0022075055187638","500","urban","poor_npl1"
"61","15","0.875","0.878048780487805","0.897435897435897","0.931818181818182","0.945945945945946","0.00436681222707424","0.00437636761487965","0.00869565217391304","0.00881057268722467","0.00883002207505519","500","urban","poor_npl1"
"62","20","0.829268292682927","0.833333333333333","0.857142857142857","0.897435897435897","0.904761904761905","0.0131868131868132","0.0152505446623094","0.0196506550218341","0.021978021978022","0.0220264317180617","500","urban","poor_npl1"
"63","25","0.804878048780488","0.80952380952381","0.837209302325581","0.880952380952381","0.883720930232558","0.0197802197802198","0.021831682697339","0.0263157894736842","0.0306345733041575","0.0307017543859649","500","urban","poor_npl1"
"64","30","0.743589743589744","0.744186046511628","0.777777777777778","0.822222222222222","0.829268292682927","0.0393873085339169","0.0413943355119826","0.0479302832244009","0.0526315789473684","0.0529801324503311","500","urban","poor_npl1"
"65","35","0.627906976744186","0.636363636363636","0.675","0.725","0.736842105263158","0.0609988633134413","0.0616740088105727","0.0700218818380744","0.0767543859649123","0.0784313725490196","500","urban","poor_npl1"
"66","40","0.585365853658537","0.595238095238095","0.637330754352031","0.682926829268293","0.7","0.087527352297593","0.0897155361050328","0.0982532751091703","0.106060606060606","0.107692307692308","500","urban","poor_npl1"
"67","45","0.42219298245614","0.431818181818182","0.477272727272727","0.525","0.536585365853659","0.160087719298246","0.162334814308498","0.173769708552317","0.184210526315789","0.185995623632385","500","urban","poor_npl1"
"68","50","0.225","0.232558139534884","0.27906976744186","0.325","0.333333333333333","0.273127753303965","0.275711159737418","0.288840262582057","0.301098901098901","0.302838871536815","500","urban","poor_npl1"
