"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"77","95","0","0","0","0","0","0.954347826086957","0.954545454545455","0.958785249457701","0.96529284164859","0.965667074100964","500","urban","poor_npl1"
"78","5","0.9375","0.944281045751634","1","1","1","0","0","0","0.0120481927710843","0.0125039556962025","100","full","poor_npl1"
"79","10","0.88","0.894736842105263","1","1","1","0","0","0","0.0125","0.012987012987013","100","full","poor_npl1"
"80","15","0.8","0.833333333333333","0.944444444444444","1","1","0","0","0","0.0235434173669468","0.0253164556962025","100","full","poor_npl1"
"81","20","0.733181818181818","0.761904761904762","0.9","1","1","0","0","0.0240963855421687","0.0568508359456635","0.0641025641025641","100","full","poor_npl1"
"82","25","0.578759398496241","0.61517094017094","0.782608695652174","0.928809523809524","0.947368421052632","0.0125","0.0225433058118828","0.051948051948052","0.0976211984342065","0.105882352941176","100","full","poor_npl1"
"83","30","0.444270833333333","0.478032036613272","0.666666666666667","0.833333333333333","0.857305194805195","0.054036036036036","0.0624614197530864","0.114104882459313","0.175","0.185222222222222","100","full","poor_npl1"
"84","35","0.260829307568438","0.3125","0.5","0.684210526315789","0.714285714285714","0.109751921149348","0.121934739617666","0.189873417721519","0.266666666666667","0.277157467077613","100","full","poor_npl1"
"85","40","0.142857142857143","0.173913043478261","0.35","0.533589743589743","0.583333333333333","0.192307692307692","0.214238095238095","0.294117647058824","0.378133683235566","0.397264664559185","100","full","poor_npl1"
"86","45","0.0665625","0.105263157894737","0.260869565217391","0.428881987577639","0.470665634674923","0.269207317073171","0.2875","0.373493975903614","0.4625","0.475609756097561","100","full","poor_npl1"
"87","50","0","0.0476190476190476","0.166666666666667","0.315789473684211","0.35","0.354430379746835","0.366180006870491","0.454545454545455","0.542874779541446","0.561013719512195","100","full","poor_npl1"
"88","55","0","0","0.115384615384615","0.25","0.294117647058824","0.423076923076923","0.438356164383562","0.525641025641026","0.611764705882353","0.626506024096386","100","full","poor_npl1"
"89","60","0","0","0.08","0.20844298245614","0.235294117647059","0.481000328785139","0.494246112237999","0.585365853658537","0.666666666666667","0.679573170731707","100","full","poor_npl1"
"90","65","0","0","0.0625","0.182102272727272","0.210526315789474","0.5375","0.552586206896552","0.641025641025641","0.719512195121951","0.73498731769182","100","full","poor_npl1"
"91","70","0","0","0.05","0.15","0.166666666666667","0.584388528138528","0.6","0.683544303797468","0.759518987341772","0.772181434599156","100","full","poor_npl1"
"92","75","0","0","0","0.105263157894737","0.125","0.662779371791","0.67948717948718","0.759036144578313","0.827160493827161","0.839506172839506","100","full","poor_npl1"
"93","80","0","0","0","0.0666666666666667","0.0833333333333333","0.746835443037975","0.764037141073658","0.831325301204819","0.891940154440154","0.89873417721519","100","full","poor_npl1"
"94","85","0","0","0","0.0588235294117647","0.0666666666666667","0.814814814814815","0.833333333333333","0.894736842105263","0.941176470588235","0.950617283950617","100","full","poor_npl1"
"95","90","0","0","0","0.0416666666666667","0.0526315789473684","0.896103896103896","0.905858505564388","0.949367088607595","0.978396241439719","0.98780487804878","100","full","poor_npl1"
"96","95","0","0","0","0","0","0.95","0.96","0.987012987012987","1","1","100","full","poor_npl1"
"97","5","0.972714646464646","0.978248924988055","0.99009900990099","1","1","0","0","0","0.00253164556962025","0.00255102040816327","500","full","poor_npl1"
"98","10","0.943173701298701","0.947368421052632","0.97196261682243","0.990654205607477","1","0","0","0.00237248257927976","0.00490256299079828","0.005","500","full","poor_npl1"
"99","15","0.894736842105263","0.900940594059406","0.936842105263158","0.96875","0.976190476190476","0","0","0.00505050505050505","0.0122264370295796","0.0125952535429865","500","full","poor_npl1"
"100","20","0.839071190211346","0.849952830188679","0.893617021276596","0.934782608695652","0.942883845126836","0.012375473658477","0.0148496516318298","0.0249376558603491","0.036603063260184","0.0383716104039845","500","full","poor_npl1"
"101","25","0.717166952544311","0.72616413822166","0.784090909090909","0.835057210830407","0.84784255599473","0.0373111181067368","0.0396039603960396","0.0556962025316456","0.0723282418952618","0.0749464376144287","500","full","poor_npl1"
"102","30","0.590451127819549","0.6","0.666666666666667","0.731505345551737","0.744455782312925","0.0915785050727295","0.0957166789196486","0.116480275285732","0.138271604938272","0.141772624220669","500","full","poor_npl1"
"103","35","0.412342229501879","0.425742574257426","0.497787610619469","0.563112375850909","0.574474199070677","0.162488132911392","0.167081987904931","0.191696882230863","0.219393977103036","0.226474843425787","500","full","poor_npl1"
"104","40","0.27366028708134","0.288659793814433","0.351648351648352","0.420022727272727","0.433333333333333","0.261726635962387","0.265656386624129","0.294871794871795","0.327588314644634","0.334167372753132","500","full","poor_npl1"
"105","45","0.191919191919192","0.204301075268817","0.264150943396226","0.326336633663366","0.339805825242718","0.336608146777638","0.344492115027829","0.375634517766497","0.408065593995785","0.415428511476846","500","full","poor_npl1"
"106","50","0.111056105610561","0.12146451679162","0.168752933813175","0.222222222222222","0.230769230769231","0.417664823914824","0.424309963193784","0.459056063544842","0.490052214176642","0.498759458383114","500","full","poor_npl1"
"107","55","0.0666355140186916","0.074468085106383","0.119782608695652","0.16504854368932","0.173469387755102","0.487179487179487","0.491431819156694","0.525925925925926","0.559113300492611","0.566502463054187","500","full","poor_npl1"
"108","60","0.0412371134020619","0.0485203510082151","0.088998899889989","0.12767194458189","0.138305772066568","0.545204408169136","0.551470588235294","0.584559088614897","0.615773374445659","0.623411224546931","500","full","poor_npl1"
"109","65","0.0309278350515464","0.0373831775700935","0.0729166666666667","0.110055555555556","0.117036921151439","0.598473707664884","0.608137379006994","0.639649895491191","0.670914913638709","0.675680768708407","500","full","poor_npl1"
"110","70","0.0194128080657207","0.021978021978022","0.0549450549450549","0.086559364548495","0.0918367346938776","0.641591137497208","0.649503449527959","0.680798004987531","0.71040923254762","0.716748768472906","500","full","poor_npl1"
"111","75","0","0.00970407020164302","0.0303030303030303","0.0566037735849057","0.0612244897959184","0.719591111458252","0.724565756823821","0.754430379746835","0.783138465190812","0.788416701129115","500","full","poor_npl1"
"112","80","0","0","0.0116963064295486","0.0326086956521739","0.0361500547645126","0.795511221945137","0.8","0.827067669172932","0.85427135678392","0.858236798363381","500","full","poor_npl1"
"113","85","0","0","0.01","0.021978021978022","0.0260191197691197","0.862593034351145","0.865997397567028","0.889175411895283","0.912287104622871","0.916261301606129","500","full","poor_npl1"
"114","90","0","0","0","0.0108695652173913","0.0111142322097378","0.92620614447411","0.929104928355715","0.946835443037975","0.962504675810474","0.965770171149144","500","full","poor_npl1"
"115","95","0","0","0","0","0","0.97051597051597","0.972636815920398","0.982651770139793","0.990292437527916","0.992556291919515","500","full","poor_npl1"
