"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-7.19337152936099","8.38041119608201","-2.03437646321518","100","urban","poor_2011_1100"
"-5.44280556048111","5.9832110169577","-2.07915881330395","150","urban","poor_2011_1100"
"-4.87612327635442","5.14740991286115","-1.88505605813237","200","urban","poor_2011_1100"
"-4.07936881783269","4.08892371413326","-2.06012881311787","250","urban","poor_2011_1100"
"-3.30583664832584","3.56887858656193","-2.01165466931945","300","urban","poor_2011_1100"
"-3.02339276428464","2.96931325281243","-2.09139142552827","350","urban","poor_2011_1100"
"-2.4579227899133","2.39460061030074","-2.11916258487665","400","urban","poor_2011_1100"
"-2.08229475556902","1.82053620127129","-2.09600758686053","450","urban","poor_2011_1100"
"-1.66093677996225","1.43748915679685","-2.1117963330032","500","urban","poor_2011_1100"
"-6.67448050142051","9.06279307890235","-0.426464834511093","100","full","poor_2011_1100"
"-5.52386438491526","6.79681565718766","-0.59125537491916","150","full","poor_2011_1100"
"-4.67292554701105","5.50395640117227","-0.53656663753108","200","full","poor_2011_1100"
"-4.47801557157124","5.01411435494137","-0.586748579980826","250","full","poor_2011_1100"
"-4.36456850209705","4.64589889419944","-0.455908099286973","300","full","poor_2011_1100"
"-3.64287271967638","4.21280196501844","-0.53021920959441","350","full","poor_2011_1100"
"-3.22153307786173","4.07810604970025","-0.473236439926766","400","full","poor_2011_1100"
"-3.54776816042637","3.30392696225888","-0.404547819186774","450","full","poor_2011_1100"
"-2.83807108817303","3.25704390391242","-0.491978759756136","500","full","poor_2011_1100"
"-5.38706587639752","7.05620612542284","-0.348577385142002","100","rural","poor_2011_1500"
"-4.39383772955989","5.07783924114395","-0.613546465973852","150","rural","poor_2011_1500"
"-3.75794476111448","4.31129384292534","-0.614898325978416","200","rural","poor_2011_1500"
"-3.45149699497244","3.6617326479572","-0.552696222054727","250","rural","poor_2011_1500"
"-3.06668019497062","3.37134083799689","-0.54679447471998","300","rural","poor_2011_1500"
"-2.83072458514314","3.08401160840664","-0.496481122741173","350","rural","poor_2011_1500"
"-2.64950881454191","2.98949719394522","-0.483879556619181","400","rural","poor_2011_1500"
"-2.36639196767338","2.49647975929902","-0.504098028647878","450","rural","poor_2011_1500"
"-1.95036621216336","2.05831994951716","-0.502241015527947","500","rural","poor_2011_1500"
"-5.6211018398764","7.61707784650439","-0.28226209099275","100","urban","poor_2011_1500"
"-4.59441952497981","5.58142398067489","-0.319558720700444","150","urban","poor_2011_1500"
"-4.10242782645312","4.42241063927954","-0.23111978140825","200","urban","poor_2011_1500"
"-3.20869130083427","3.6869615640872","-0.327245681897159","250","urban","poor_2011_1500"
"-2.91093785858383","2.99153031343215","-0.315579264801925","300","urban","poor_2011_1500"
"-2.48639544030161","2.38571631898605","-0.345684752371624","350","urban","poor_2011_1500"
"-2.08693990934782","1.95629480253297","-0.362650221083921","400","urban","poor_2011_1500"
"-1.96932114026175","1.5232143615346","-0.353905499298392","450","urban","poor_2011_1500"
"-1.42486975684803","1.10689898358368","-0.360683171644567","500","urban","poor_2011_1500"
"-5.33151943828483","8.26343788674434","-0.38393140335071","100","full","poor_2011_1500"
"-4.77894197316019","5.67939012012549","-0.555069171700043","150","full","poor_2011_1500"
"-3.99026411538863","4.89396085375037","-0.443613345016169","200","full","poor_2011_1500"
"-3.65154961737983","4.09042227408702","-0.511606085270965","250","full","poor_2011_1500"
"-3.47453230754086","3.67143314118049","-0.42200941135961","300","full","poor_2011_1500"
"-3.00142057834607","3.36886265242791","-0.501475792158871","350","full","poor_2011_1500"
"-2.65392837340115","3.04941403167991","-0.437098606683614","400","full","poor_2011_1500"
"-2.71016108378223","2.6999793628133","-0.435437701872398","450","full","poor_2011_1500"
"-2.34409667928926","2.66146480687","-0.452558434498666","500","full","poor_2011_1500"
"-4.98312173990765","7.03918133577331","-0.353700473609813","100","rural","poor_2011_2170"
"-4.18392060526661","4.93998380875329","-0.641731860712001","150","rural","poor_2011_2170"
"-3.41231135415073","3.97051625359899","-0.700903401678148","200","rural","poor_2011_2170"
"-3.4097380809222","3.70091099408236","-0.619586380947076","250","rural","poor_2011_2170"
"-2.81929825261882","3.18060345266925","-0.571188917164209","300","rural","poor_2011_2170"
"-2.69724677765756","2.72044900176131","-0.511004231878526","350","rural","poor_2011_2170"
"-2.47938254625481","2.7022364563016","-0.532249425431703","400","rural","poor_2011_2170"
"-2.16390016917175","2.36140079536522","-0.562771031726681","450","rural","poor_2011_2170"
"-1.99910931454597","1.99803793715734","-0.526117794003237","500","rural","poor_2011_2170"
"-3.90652197042084","6.48428552479782","-1.31851079329403","100","urban","poor_2011_2170"
"-3.35718698245601","4.43941296765469","-1.16410720998007","150","urban","poor_2011_2170"
"-3.06310199992158","3.5444723914384","-1.23955227105991","200","urban","poor_2011_2170"
"-2.46941567840495","2.78549809836203","-1.24522495164982","250","urban","poor_2011_2170"
"-2.38265086909384","2.40581207023872","-1.2103572528814","300","urban","poor_2011_2170"
"-2.06175487910164","1.92639621530516","-1.25004231958593","350","urban","poor_2011_2170"
"-1.84305064211646","1.45590158937303","-1.26485187913372","400","urban","poor_2011_2170"
"-1.59066327402955","1.10665353928966","-1.26053476665309","450","urban","poor_2011_2170"
"-1.18626508746758","0.793219110130072","-1.26722245739452","500","urban","poor_2011_2170"
"-4.74793960496577","7.31533810986613","-0.696491421113135","100","full","poor_2011_2170"
"-4.20189061666992","5.50860957898989","-0.845737029860552","150","full","poor_2011_2170"
"-3.56133805219082","4.280150784256","-0.698653862298944","200","full","poor_2011_2170"
"-3.15734038002636","3.95358595503204","-0.801403274311245","250","full","poor_2011_2170"
"-3.0645687172551","3.44337129207483","-0.747746342989371","300","full","poor_2011_2170"
"-2.64341913816982","2.98788207920657","-0.815591015688662","350","full","poor_2011_2170"
"-2.42074358967511","2.92080046625166","-0.753765711655272","400","full","poor_2011_2170"
"-2.21198160938121","2.56007144111476","-0.76322720561672","450","full","poor_2011_2170"
"-2.18569303030114","2.41116403878159","-0.730994919307724","500","full","poor_2011_2170"
"-7.07403889974402","5.94905178672123","2.04337947735246","100","rural","poor_2005_125"
"-5.54860932164385","4.71489719044195","1.94848916471815","150","rural","poor_2005_125"
"-4.86291826685467","4.27113090681721","1.80682928261677","200","rural","poor_2005_125"
"-3.76779675918147","3.65301364856654","1.80195726167058","250","rural","poor_2005_125"
"-3.50041148439647","3.26488928190355","1.80688543453521","300","rural","poor_2005_125"
"-3.05181805672573","3.04633237830429","1.82855282821064","350","rural","poor_2005_125"
"-2.64742390300863","2.79437929166197","1.87009789075571","400","rural","poor_2005_125"
"-2.75437353203319","2.43557245137302","1.85108299886942","450","rural","poor_2005_125"
"-2.17999311662331","2.24180937581139","1.8595386285072","500","rural","poor_2005_125"
"-4.65743354024526","2.69637847462639","-0.776876375952439","100","urban","poor_2005_125"
"-3.12259152772101","2.37619069160545","-0.610540514256858","150","urban","poor_2005_125"
"-2.55615339602486","1.96432832712559","-0.730539571282175","200","urban","poor_2005_125"
"-1.96223014469591","1.77994556467383","-0.692285039940669","250","urban","poor_2005_125"
"-1.62088118882354","1.66219746510326","-0.704037246667615","300","urban","poor_2005_125"
"-1.30002038029895","1.48273506205219","-0.689668570531785","350","urban","poor_2005_125"
"-0.992941438740681","1.31790147642521","-0.706314882437927","400","urban","poor_2005_125"
"-0.821224768209193","1.04425662367897","-0.659691930785554","450","urban","poor_2005_125"
"-0.526895491657386","0.872889496283433","-0.686519590872815","500","urban","poor_2005_125"
"-6.76806363067499","5.60887812029051","1.1662029326989","100","full","poor_2005_125"
"-5.31053877285416","4.36456679050143","1.0808595063859","150","full","poor_2005_125"
"-4.46363338781833","4.14819283447853","1.29748269619782","200","full","poor_2005_125"
