"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1229","60","0.297872340425532","0.311827956989247","0.389473684210526","0.463157894736842","0.478734485815603","0.142857142857143","0.2","0.5","0.833333333333333","0.875694444444444","100","full","poor_2011_1500"
"1230","65","0.249932795698925","0.26031718164794","0.340425531914894","0.41304347826087","0.433333333333333","0.166666666666667","0.25","0.545454545454545","0.857142857142857","1","100","full","poor_2011_1500"
"1231","70","0.210526315789474","0.225740618828176","0.301075268817204","0.372340425531915","0.391304347826087","0.166666666666667","0.25","0.571428571428571","0.875","1","100","full","poor_2011_1500"
"1232","75","0.159532474804031","0.170442456479691","0.242105263157895","0.310383141762452","0.326086956521739","0.25","0.333333333333333","0.636363636363636","1","1","100","full","poor_2011_1500"
"1233","80","0.126282894736842","0.13179646440516","0.202127659574468","0.268041237113402","0.278380999889148","0.333333333333333","0.4","0.714285714285714","1","1","100","full","poor_2011_1500"
"1234","85","0.0841885964912281","0.09375","0.146717918391484","0.206968390804598","0.219812030075188","0.428571428571429","0.5","0.8","1","1","100","full","poor_2011_1500"
"1235","90","0.0210526315789474","0.021978021978022","0.0631578947368421","0.104166666666667","0.111111111111111","0.666666666666667","0.714285714285714","1","1","1","100","full","poor_2011_1500"
"1236","95","0","0.0104166666666667","0.0326086956521739","0.0659340659340659","0.0737038073908174","0.7","0.75","1","1","1","100","full","poor_2011_1500"
"1237","5","0.995689655172414","0.995717344753747","0.99789029535865","1","1","0","0","0","0","0","500","full","poor_2011_1500"
"1238","10","0.984912978513443","0.986899563318777","0.991452991452991","0.997844827586207","0.997872340425532","0","0","0","0.0344827586206897","0.0357142857142857","500","full","poor_2011_1500"
"1239","15","0.967948717948718","0.970082267245008","0.978632478632479","0.98728813559322","0.989316239316239","0","0","0","0.0344827586206897","0.0357142857142857","500","full","poor_2011_1500"
