"","Score","poor_npl1","poor_npl2","poor_150npl1","poor_200npl1","poor_2011_100","poor_2011_190","poor_2011_320","poor_2011_550","poor_2011_800","poor_2011_1100","poor_2011_1500","poor_2011_2170","poor_2005_125","poor_2005_250","poor_2005_500","poor_bottom_20","poor_bottom_40","poor_bottom_60","poor_bottom_80"
"39",38,0.297586001982564,0.0641277537929615,0.530167763736641,0.71128155553543,0.0352437106367348,0.214985545208789,0.525567525171445,0.808145612221602,0.898017225481125,0.925977903375904,0.939335968631658,0.942799308748748,0.106300067968819,0.433630951875158,0.82687410152397,0.262766913590421,0.463960564438992,0.689539115775406,0.840208121130931
"40",39,0.286386280691369,0.0608980947330691,0.518938002351404,0.702746983373621,0.0332513849316784,0.205347959501218,0.51442375812472,0.802366167547845,0.89523991722007,0.924682553512178,0.938846961687834,0.94295841586293,0.101435003881077,0.421712873375255,0.821546226200986,0.252431446819342,0.452400254279518,0.680611466761789,0.83544114726395
"41",40,0.27544277606772,0.057821041319803,0.507689075063709,0.694068638051833,0.0313680234099141,0.196034526824659,0.503265631115531,0.796456472042176,0.892396037066953,0.923366411663771,0.938354271596597,0.943117107113029,0.096768491134644,0.4098852976605,0.816090855635135,0.242368859449078,0.440891072553207,0.671549379739869,0.83056064178776
"42",41,0.264762298277082,0.0548903773688785,0.496432356838707,0.685250405717009,0.029588070827898,0.187044074143306,0.492104250351232,0.790416222109805,0.889484485621925,0.922029210088273,0.937857874798736,0.943275383437602,0.0922946103176814,0.398161047486374,0.81050717978397,0.232582597113667,0.429445067061859,0.662357726140621,0.825565611813545
"43",42,0.254350581360642,0.0521000404207822,0.485179254190441,0.676296539934824,0.0279062103272636,0.178374457877108,0.480950734996903,0.784245281799897,0.886504172753537,0.920670679927128,0.937357747652183,0.943433245773917,0.0880074159425633,0.38655248005093,0.804794527608147,0.223075134466878,0.418074017637929,0.653041742551924,0.820455161569936
"44",43,0.244212306144701,0.0494441286881355,0.473941158987842,0.667211659743765,0.0263173583321304,0.170022642205037,0.469816172904176,0.777943690525363,0.883454019434675,0.919290551293093,0.936853866432903,0.943590695057951,0.0839009594612364,0.375071438702068,0.798952375116177,0.213848016591677,0.406789389065919,0.643607023787004,0.815228498747314
"45",44,0.234351130002398,0.0469169065202869,0.462729402386632,0.65800074583358,0.0248166588927857,0.161984778124786,0.458711576604624,0.771511670555469,0.880332959657106,0.917888553361509,0.936346207335816,0.94374773222438,0.0799693101925376,0.363729209372278,0.792980353343254,0.204901904600872,0.395602286783398,0.634059513919819,0.809884940872193
"46",45,0.224769722667004,0.0445128085200573,0.451555209282313,0.64866913479453,0.023399477581979,0.154256282318953,0.447647839938005,0.764949634229665,0.877139942424375,0.91646441446549,0.935834746475746,0.943904358206586,0.0762065742319656,0.352536482026058,0.786878256220754,0.196236624629819,0.384523415705691,0.624405495274839,0.804423921685808
"47",46,0.215469807274628,0.0422264424416687,0.440429653671775,0.63922251139925,0.0220613950388207,0.146831914984587,0.436635695676448,0.758258190839358,0.873873933822463,0.915017862195071,0.935319459888386,0.944060573936645,0.0726069114248749,0.341503317330681,0.780646048290578,0.18785121944769,0.373563042472511,0.614651575377613,0.798844997499136
"48",47,0.206452205809522,0.040052590992438,0.429363615297749,0.629666898895756,0.0207982002447879,0.139705855892243,0.425685674491431,0.751438153123119,0.870533919167257,0.913548623500396,0.934800323531303,0.94421638034533,0.0691645504921712,0.330639118685985,0.774283872216284,0.179744001950212,0.362730961365767,0.60480467189224,0.793147853494721
