"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-1.07723177177892","1.01247136456168","-0.524171368281031","300","urban","poor_npl2"
"-0.846742665359589","0.957116750560592","-0.550958651163034","350","urban","poor_npl2"
"-0.645051400279205","0.772982487677996","-0.546427704320155","400","urban","poor_npl2"
"-0.51181121099681","0.677348553083792","-0.519928618050058","450","urban","poor_npl2"
"-0.31141520215786","0.526915003897007","-0.54146676781269","500","urban","poor_npl2"
"-4.58941769427749","3.47473240332921","0.835702745716615","100","full","poor_npl2"
"-3.83780167242772","2.87259321584657","0.831671944143596","150","full","poor_npl2"
"-3.2801922362189","2.61854883182749","0.905435606530679","200","full","poor_npl2"
"-2.61929510240584","2.21265308482135","0.83442313153522","250","full","poor_npl2"
"-2.15005473439208","2.13688051588894","0.873249098575456","300","full","poor_npl2"
"-2.17985486138248","1.8883008024818","0.822080996471776","350","full","poor_npl2"
"-2.00275721950387","1.72678549800738","0.848816522217394","400","full","poor_npl2"
"-1.84752659162765","1.67148262703011","0.836814505586355","450","full","poor_npl2"
"-1.6934168631335","1.46035343559994","0.842674803187452","500","full","poor_npl2"
"-12.7811210343253","11.8984907769831","2.14798842403211","100","rural","poor_150npl1"
"-9.4211833474248","9.84995563677331","2.17667091804798","150","rural","poor_150npl1"
"-8.52988980340531","7.41584788433378","1.86018242571676","200","rural","poor_150npl1"
"-6.87836752824113","7.0493108931091","2.01252537060595","250","rural","poor_150npl1"
"-6.12176287885702","5.74325439178266","1.97971033010007","300","rural","poor_150npl1"
"-5.65602558056917","5.51800822000208","2.02918330549893","350","rural","poor_150npl1"
"-5.35715954441496","5.14202436756564","2.08868993290588","400","rural","poor_150npl1"
"-4.65155176582927","4.58211666163468","1.99971300683797","450","rural","poor_150npl1"
"-4.21218409661282","4.13026490786173","1.96742523131097","500","rural","poor_150npl1"
"-8.12094831172621","8.11292547095743","1.08776823752243","100","urban","poor_150npl1"
"-6.12853271894232","5.98684492719042","1.27420901368631","150","urban","poor_150npl1"
"-4.97678525466552","4.85861041844365","1.20117936585799","200","urban","poor_150npl1"
"-4.29486714749792","4.07970054225339","1.25227178279935","250","urban","poor_150npl1"
"-3.45736836005809","3.43982644597509","1.22719856780277","300","urban","poor_150npl1"
"-2.92812345364103","2.89685605510479","1.18598466308618","350","urban","poor_150npl1"
"-2.53235126312702","2.74176793231531","1.2188673695708","400","urban","poor_150npl1"
"-2.09852515342363","2.35329996850351","1.28961209579946","450","urban","poor_150npl1"
"-1.514314123034","1.60436970477116","1.23121711330864","500","urban","poor_150npl1"
"-11.2767168146956","11.3192033817741","2.11267324042439","100","full","poor_150npl1"
"-9.58012455634737","9.57492809580728","1.59265113056195","150","full","poor_150npl1"
"-8.14362764451624","8.11472515618288","1.7568317519943","200","full","poor_150npl1"
"-7.05609572534195","7.59467459155926","1.72100629796473","250","full","poor_150npl1"
"-6.20773358318117","5.61950362270771","1.90581852683212","300","full","poor_150npl1"
"-5.34203380253264","5.87544585055785","1.80041281497012","350","full","poor_150npl1"
"-5.2637650971681","5.03709366623902","1.85955224471413","400","full","poor_150npl1"
"-5.0702254720715","5.02591513245019","1.91233814683347","450","full","poor_150npl1"
"-4.5075671739128","4.4016634450689","1.82049160607655","500","full","poor_150npl1"
"-11.6471217001864","11.6303272495624","2.13418842851236","100","rural","poor_200npl1"
"-9.17043580157447","9.67491221407839","2.11841186778817","150","rural","poor_200npl1"
"-8.12036122981702","7.33762653279967","1.77411301745998","200","rural","poor_200npl1"
"-6.67900307171578","7.16657468843116","2.05653428243398","250","rural","poor_200npl1"
"-6.06645430862956","6.08495861762887","1.99468309921082","300","rural","poor_200npl1"
"-5.57685407234178","5.19748928113844","1.99709723799878","350","rural","poor_200npl1"
"-4.97830913706757","5.0129203207465","2.05121835008564","400","rural","poor_200npl1"
"-4.33251112116864","4.26062394087757","2.15378771079152","450","rural","poor_200npl1"
"-4.13805828302051","3.91860480133221","1.98103359897494","500","rural","poor_200npl1"
"-10.9562100190082","10.1655834932036","-3.07195655877439","100","urban","poor_200npl1"
"-8.37036845926387","7.80816008524065","-3.24880499135439","150","urban","poor_200npl1"
"-6.70078308462516","6.93366430115148","-3.11183583942714","200","urban","poor_200npl1"
"-5.42125008595953","5.36332286835579","-3.16710456418418","250","urban","poor_200npl1"
"-4.43035035574015","4.56284355086575","-3.08436529511457","300","urban","poor_200npl1"
"-3.78002183459413","3.90523268790654","-3.19829616413455","350","urban","poor_200npl1"
"-3.26806765814036","3.36275289259299","-3.0367602014283","400","urban","poor_200npl1"
"-2.65577350457935","2.95433419150429","-3.08306804475407","450","urban","poor_200npl1"
"-2.13454852396835","2.15751038252272","-3.16991006120564","500","urban","poor_200npl1"
"-11.5381150050767","11.6288026453893","0.569280647075442","100","full","poor_200npl1"
"-10.0978420640679","9.35043671447107","0.63865533101194","150","full","poor_200npl1"
"-7.92868103546316","7.98763262265472","0.597569809316402","200","full","poor_200npl1"
"-6.83057398945679","7.15429468763507","0.356336241661234","250","full","poor_200npl1"
"-6.61516086829468","6.44092039681389","0.670819249820309","300","full","poor_200npl1"
"-5.79880088028624","6.13749537948298","0.500848146215045","350","full","poor_200npl1"
"-5.78476588002974","5.59809411452895","0.657317835937788","400","full","poor_200npl1"
"-5.03920311205276","5.00325129982976","0.687156739683035","450","full","poor_200npl1"
"-4.58386001763031","4.67398390992732","0.5299674800199","500","full","poor_200npl1"
"-4.27797387195634","2.81813428862462","1.02912472101762","100","rural","poor_2011_100"
"-2.86205518583251","2.46926521267597","1.03571187904035","150","rural","poor_2011_100"
"-2.68699810288844","1.94520507879003","1.00996922027748","200","rural","poor_2011_100"
"-2.24271971871418","1.82702651911441","1.00106426292069","250","rural","poor_2011_100"
"-1.83882370481197","1.68448053680174","1.00207987021212","300","rural","poor_2011_100"
"-1.64558502615876","1.52422574207154","1.04804341749617","350","rural","poor_2011_100"
"-1.50123092790358","1.32944959381952","1.01585326879769","400","rural","poor_2011_100"
"-1.36292738468358","1.27085500283723","1.03490394118759","450","rural","poor_2011_100"
"-1.20054580224595","1.1682478129248","1.03228752877939","500","rural","poor_2011_100"
"-2.34851452619979","1.29832464194647","-0.489148322475776","100","urban","poor_2011_100"
"-1.64402321468433","1.08157281648299","-0.386065428994861","150","urban","poor_2011_100"
"-1.34868392192946","1.05604647291386","-0.419447498158843","200","urban","poor_2011_100"
"-1.12673734041674","0.992036837686049","-0.455614762295694","250","urban","poor_2011_100"
"-0.840613253843568","0.900378669956476","-0.437587110127281","300","urban","poor_2011_100"
"-0.712209359106894","0.85518982012828","-0.46811339431091","350","urban","poor_2011_100"
"-0.515444366323772","0.69054796940183","-0.450390259980695","400","urban","poor_2011_100"
"-0.390471078133142","0.59335546029559","-0.441672590549654","450","urban","poor_2011_100"
"-0.249176974550884","0.50310562529758","-0.448977750980349","500","urban","poor_2011_100"
"-3.81827736913826","2.5615301709194","0.623845148459627","100","full","poor_2011_100"
"-3.27406202683328","2.13665516918623","0.560965352853048","150","full","poor_2011_100"
"-2.65016339783366","1.93941033576624","0.656512869842493","200","full","poor_2011_100"
"-2.16903764521412","1.6645281312331","0.617249178555486","250","full","poor_2011_100"
"-1.84448370197619","1.57583293978984","0.62138684128123","300","full","poor_2011_100"
"-1.85089491975121","1.46885222611674","0.590988966886726","350","full","poor_2011_100"
"-1.63313393992347","1.39661329170495","0.587708761562145","400","full","poor_2011_100"
"-1.50407971422305","1.21832569493001","0.613502855852587","450","full","poor_2011_100"
"-1.38528755102744","1.18730775266199","0.609812722058152","500","full","poor_2011_100"
"-9.18138145613674","8.52404505867037","1.35331037753561","100","rural","poor_2011_190"
"-7.76404929987133","7.11940700877313","1.28578306067696","150","rural","poor_2011_190"
"-6.52817402841057","5.91471486163381","0.96035843698718","200","rural","poor_2011_190"
"-4.9522902790288","5.07826817478595","1.01384595009913","250","rural","poor_2011_190"
"-5.1509257585595","4.86941457843346","1.06885371579122","300","rural","poor_2011_190"
"-4.4679347666313","4.02731576800774","1.01225748479663","350","rural","poor_2011_190"
"-4.07637176389172","4.22379009727967","1.13951004995086","400","rural","poor_2011_190"
"-3.80988320089448","3.35097561847132","1.11607982454642","450","rural","poor_2011_190"
"-3.11376140879497","2.99085327810978","1.11511868743648","500","rural","poor_2011_190"
"-4.81999570286829","3.85994158901029","-0.266477086351533","100","urban","poor_2011_190"
"-3.21037733082644","2.81340452388365","-0.0573834707054636","150","urban","poor_2011_190"
"-2.64992341734456","2.4107374605834","-0.211673287423393","200","urban","poor_2011_190"
"-2.11942905489374","2.10854757061874","-0.150402930909823","250","urban","poor_2011_190"
"-1.98842283949146","1.95336087082563","-0.184966008741903","300","urban","poor_2011_190"
"-1.50769780380757","1.60097282863101","-0.174108119158891","350","urban","poor_2011_190"
"-1.20210850263915","1.36589387929388","-0.179695588831125","400","urban","poor_2011_190"
"-0.973550177281991","1.1072063576577","-0.115112725188624","450","urban","poor_2011_190"
"-0.705893917429783","0.878401055785472","-0.168617762341887","500","urban","poor_2011_190"
"-8.95419236420837","7.84773530032863","0.94327590246844","100","full","poor_2011_190"
"-7.32798029465578","6.52775107933365","0.618378680168864","150","full","poor_2011_190"
