"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1090","30","0.948474728150323","0.948837209302326","0.955503512880562","0.962441314553991","0.963052746144249","0","0","0.0138888888888889","0.0151515151515152","0.0153846153846154","500","urban","poor_2011_1100"
"1091","35","0.933798148871104","0.934579439252336","0.941588785046729","0.948961824353356","0.950819672131147","0.0131536226930964","0.0133333333333333","0.0273972602739726","0.0298507462686567","0.0303030303030303","500","urban","poor_2011_1100"
"1092","40","0.906542056074766","0.908235294117647","0.916083916083916","0.925233644859813","0.927063104114885","0.0131536226930964","0.0133333333333333","0.0273972602739726","0.0298507462686567","0.0303030303030303","500","urban","poor_2011_1100"
"1093","45","0.872382371985108","0.873536299765808","0.882903981264637","0.892773892773893","0.894859813084112","0.0138888888888889","0.0147058823529412","0.04","0.0447761194029851","0.0454545454545455","500","urban","poor_2011_1100"
"1094","50","0.849537037037037","0.851162790697674","0.86150234741784","0.872107861652188","0.87471722737819","0.0273972602739726","0.0277777777777778","0.0461538461538462","0.0588235294117647","0.0597241067390321","500","urban","poor_2011_1100"
"1095","55","0.811180958521384","0.813084112149533","0.824355971896956","0.836829836829837","0.839537077665643","0.0303030303030303","0.0405405405405405","0.0579710144927536","0.0735294117647059","0.0746268656716418","500","urban","poor_2011_1100"
"1096","60","0.784722222222222","0.786868129778251","0.798611111111111","0.811336112329969","0.814117647058824","0.0547945205479452","0.0571428571428571","0.0833333333333333","0.101449275362319","0.102941176470588","500","urban","poor_2011_1100"
"1097","65","0.691401593157898","0.69354077906269","0.707259953161593","0.720930232558139","0.724062665314759","0.104477611940299","0.111111111111111","0.142857142857143","0.166666666666667","0.171428571428571","500","urban","poor_2011_1100"
"1098","70","0.638051044083527","0.642023739191149","0.656542056074766","0.672093023255814","0.673725319584946","0.149253731343284","0.157142857142857","0.189189189189189","0.217391304347826","0.222222222222222","500","urban","poor_2011_1100"
"1099","75","0.530373831775701","0.534116310160428","0.549065420560748","0.563805104408353","0.56712962962963","0.216216216216216","0.222222222222222","0.26027397260274","0.294117647058824","0.3","500","urban","poor_2011_1100"
"1100","80","0.350906177655835","0.352661530894822","0.36768149882904","0.382294587133297","0.385150812064965","0.46969696969697","0.47887323943662","0.52","0.561643835616438","0.569444444444444","500","urban","poor_2011_1100"
"1101","85","0.25","0.252873144945935","0.266355140186916","0.279445727482679","0.281691767231565","0.637648221343873","0.647887323943662","0.681159420289855","0.720588235294118","0.73134328358209","500","urban","poor_2011_1100"
