"","Score","poor_npl1","poor_npl2","poor_150npl1","poor_200npl1","poor_2011_100","poor_2011_190","poor_2011_320","poor_2011_550","poor_2011_800","poor_2011_1100","poor_2011_1500","poor_2011_2170","poor_2005_125","poor_2005_250","poor_2005_500","poor_bottom_20","poor_bottom_40","poor_bottom_60","poor_bottom_80"
"46",45,0.183992752275502,0.0345884348349764,0.359425110820971,0.517553346762486,0.0195822337683159,0.128248720563574,0.350064674463131,0.682639684819105,0.831800508576254,0.898869345185762,0.928962231039321,0.942028282628155,0.0772083009041687,0.277670461565828,0.689906029440026,0.147323183300146,0.322172241406267,0.498799509208118,0.712179395139651
"47",46,0.177542393439345,0.0328590189198602,0.34973230169491,0.508755733670449,0.0185072297172842,0.122638033395428,0.340608309311773,0.675633905744938,0.828356735066084,0.897423095999929,0.928514236946619,0.942270343350931,0.0735577812171764,0.269278789123358,0.683917906243437,0.141382637865844,0.313108716449236,0.489641625950971,0.706578534289786
"48",47,0.171270706111589,0.0312132777814486,0.340162078165373,0.499952694160511,0.0174901872740385,0.117239794072135,0.331277187618821,0.668548564119596,0.824857298837212,0.895958558234736,0.928063636393497,0.942511455030704,0.0700667578553285,0.261049072685082,0.677868140664467,0.135643528117821,0.304185745264055,0.480490690194826,0.700914454529123
"49",48,0.165176072332936,0.0296474366758645,0.330720546528124,0.491149683977638,0.016528093989783,0.112048826185495,0.322076834824697,0.661386020186719,0.821301907825669,0.894475569298624,0.927610416980147,0.94275162087402,0.0667294833560881,0.252983795364952,0.671758156872501,0.130102084371179,0.295407701102021,0.471352825288614,0.695188204838334
"50",49,0.15925663782471,0.0281578642314366,0.321413422400131,0.482352158794104,0.0156180818904002,0.107059821802689,0.31301239718229,0.654148766534414,0.817690294440562,0.892973967147293,0.9271545662829,0.942990844080902,0.0635403020064995,0.245085054713492,0.665589454663496,0.124754350624219,0.286778567173247,0.462234119596672,0.689400903728584
"51",50,0.153510330583361,0.0267410697295866,0.312246022341658,0.473565560693276,0.0147574218634321,0.102267370192528,0.304088635918498,0.646839426009762,0.814022216604846,0.891453590353945,0.926696071854677,0.943229127844819,0.0604936605222561,0.237354571752508,0.65936360874243,0.119596210158068,0.278301936890853,0.453140610338581,0.683553739216195
"52",51,0.147934879207467,0.0253937001253832,0.30322325779119,0.464795304724871,0.0139435181126606,0.0976659846133236,0.295309923498289,0.639460749185345,0.810297458797105,0.889914278181225,0.926234921225438,0.943466475352665,0.0575841172321487,0.22979370134429,0.653082267819787,0.114623409917831,0.269981015983345,0.4440782677184,0.677647968649365
"53",52,0.142527830866061,0.0241125368519538,0.294349631262251,0.456046765602148,0.0131739026999705,0.0932501271601542,0.286680241928675,0.632015611375597,0.806515833092175,0.888355870654857,0.925771101902651,0.943702889784734,0.0548063498717723,0.222403443751013,0.646747153519967,0.109831583619808,0.261818626371843,0.435052979431225,0.671684918383061
"54",53,0.137286568827968,0.0228944924488208,0.285629234732403,0.447325264610195,0.0124462301910225,0.0890142316881917,0.278203183024516,0.624507009203301,0.802677180198381,0.886778208638975,0.925304601371761,0.943938374314697,0.0521551620892647,0.21518445723929,0.640360059100256,0.105216273546481,0.253817211698855,0.426070535631357,0.665665983298672
"55",54,0.132208329482445,0.021736607050348,0.277065750137752,0.438636056792611,0.0117582724184329,0.0849527248450311,0.269881950544341,0.616938056719149,0.798781370489019,0.885181133913154,0.92483540709667,0.944172932109575,0.0496254887638002,0.208137071585669,0.633922847979732,0.100772951006608,0.245978844387293,0.417136614441993,0.65959262616552
"56",55,0.127290218791693,0.0206360447668447,0.268662451871329,0.429984318481361,0.0111079133736295,0.0810600452587634,0.261719364092543,0.609311981079917,0.794828305025631,0.883564489251136,0.924363506520224,0.944406566329717,0.0472124002347419,0.201261302341251,0.627437452078303,0.0964970354518177,0.238305234102236,0.408256768081177,0.653466376841879
"57",56,0.122529228125605,0.0195900899874836,0.260422211170865,0.421375135231598,0.0104931442363064,0.0773306609399908,0.25371786467434,0.601632117793516,0.790817916570543,0.881928118501244,0.923888887064707,0.94463928012878,0.0449111055359179,0.194556865717338,0.620905869966892,0.0923839122535626,0.230797737483637,0.399436409673064,0.647288831313713
"58",57,0.117922249438404,0.0185961436310367,0.252347502270721,0.412813490219646,0.00991205854841164,0.0737590849652752,0.245879521781882,0.593901905541913,0.786750170586019,0.880271866668484,0.923411536132348,0.944871076653703,0.0427169547255707,0.188023193958897,0.6143301648306,0.0884289491552101,0.223457369015631,0.390680800807165,0.641061650569962
"59",58,0.113466089755563,0.0176517193675134,0.244440410184165,0.404304253158356,0.00936284753784474,0.0703398895168232,0.238206041883699,0.586124880595594,0.782625066217315,0.87859557999833,0.92293144110583,0.945101959044689,0.0406254403982559,0.181659451078542,0.607712462247566,0.0846275114235361,0.216284812897143,0.381995039901519,0.63478655931384
"60",59,0.109157484947497,0.0167544398310968,0.236702639975682,0.395852169779596,0.00884379559549965,0.0670677183587142,0.230698778185443,0.578304670835974,0.778442637256836,0.876899106062172,0.92244858934881,0.945331930435179,0.0386321984604384,0.175464548830474,0.601054947787069,0.0809749757319158,0.209280435779165,0.373384051418532,0.628465344510241
"61",60,0.104993112774003,0.0159020328422978,0.229135527378569,0.387461851928856,0.00835327590794244,0.0639372978338682,0.22335874152726,0.57044498940474,0.774202953086531,0.875182293844422,0.921962968206447,0.945560993951833,0.0367330082468544,0.169437162811233,0.594359864431288,0.0774667428142493,0.20244430023604,0.364852575974817,0.62209985377004
"62",61,0.100969605190253,0.0150923276549803,0.22174005061059,0.379137768311859,0.00788974624683881,0.0609434464684107,0.216186612282289,0.562549628001698,0.769906119595582,0.87344499383127,0.921474565005943,0.94578915271451,0.0349237920499465,0.163575748582037,0.587629509826013,0.0740982489341567,0.195776178841385,0.356405161378712,0.615691993572761
"63",62,0.0970835599113356,0.0143232512418417,0.214516843239783,0.370884235927758,0.00745174491523424,0.0580810832712914,0.20918275312139,0.554622449855124,0.765552280070399,0.871687058101059,0.920983367057081,0.946016409836246,0.0332006141299072,0.157878557715757,0.580866233366422,0.0708649762183507,0.189275568723653,0.348046154621452,0.609243727329773
"64",63,0.0933315512378518,0.0135928246300479,0.207466207953543,0.362705412217986,0.00703788684991797,0.0553452348171376,0.202347222511266,0.546667382390908,0.761141616053883,0.869908340416282,0.920489361652784,0.946242768423236,0.0315596792681392,0.152343653680112,0.574072433124875,0.0677624619064335,0.182941706481613,0.339779694840256,0.602757073290892
"65",64,0.0897101401500315,0.0128991592970109,0.200588131086661,0.354605287954278,0.00664685987835868,0.0527310411995066,0.195679788816395,0.538688409628962,0.756674348170872,0.868108696317155,0.919992536069674,0.946468231574814,0.0299973309223099,0.146968927477228,0.567250552628502,0.0647863065717761,0.17677358334617,0.331609707263951,0.596234102297959
"66",65,0.0862158836820939,0.0122404536347508,0.193882297767918,0.346587680883704,0.00627742112807108,0.0502337609401205,0.189179944879629,0.530689564337304,0.752150736916663,0.866287983216772,0.919492877568646,0.94669280238343,0.0285100490366681,0.141752112968311,0.56040307749512,0.0619321813697167,0.170769960481654,0.323539898144334,0.589676935389699
