"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"42","15","0.75","0.8","1","1","1","0","0","0","0.0217391304347826","0.0222284644194757","100","urban","poor_npl1"
"43","20","0.666666666666667","0.714285714285714","0.9","1","1","0","0","0.0104714912280702","0.0222222222222222","0.0227272727272727","100","urban","poor_npl1"
"44","25","0.666666666666667","0.699615384615385","0.888888888888889","1","1","0","0","0.0111111111111111","0.0333333333333333","0.0344827586206897","100","urban","poor_npl1"
"45","30","0.5","0.571428571428571","0.8","1","1","0","0.0106326987681971","0.032258064516129","0.0568181818181818","0.0652173913043478","100","urban","poor_npl1"
"46","35","0.375","0.428571428571429","0.7","0.916666666666667","1","0.010752688172043","0.0111111111111111","0.043010752688172","0.0760869565217391","0.0804831595829992","100","urban","poor_npl1"
"47","40","0.25","0.285714285714286","0.571428571428571","0.833333333333333","0.857142857142857","0.021978021978022","0.0305719194894453","0.0638297872340425","0.101123595505618","0.108695652173913","100","urban","poor_npl1"
"48","45","0.142619047619048","0.199090909090909","0.444444444444444","0.7","0.75","0.032967032967033","0.0421052631578947","0.0786516853932584","0.120879120879121","0.129032258064516","100","urban","poor_npl1"
"49","50","0","0.0764102564102564","0.3","0.571428571428571","0.625","0.0760869565217391","0.08786430960344","0.139784946236559","0.191011235955056","0.202247191011236","100","urban","poor_npl1"
"50","55","0","0","0.2","0.444444444444444","0.5","0.111111111111111","0.125","0.181334622823985","0.247311827956989","0.258476708801498","100","urban","poor_npl1"
"51","60","0","0","0.111111111111111","0.333333333333333","0.357305194805195","0.2","0.212765957446809","0.279569892473118","0.348424649600371","0.365618279569892","100","urban","poor_npl1"
"52","65","0","0","0.1","0.285714285714286","0.333333333333333","0.32576954588015","0.336950800915332","0.41304347826087","0.483887945670628","0.5","100","urban","poor_npl1"
"53","70","0","0","0","0.166666666666667","0.2","0.440860215053763","0.455452196382429","0.531914893617021","0.611200716845878","0.627698422185035","100","urban","poor_npl1"
"54","75","0","0","0","0.166666666666667","0.2","0.561797752808989","0.579545454545455","0.651685393258427","0.72542403248925","0.744444444444444","100","urban","poor_npl1"
"55","80","0","0","0","0.125","0.142857142857143","0.666666666666667","0.680851063829787","0.75","0.815217391304348","0.824223602484472","100","urban","poor_npl1"
"56","85","0","0","0","0.125","0.142857142857143","0.75531914893617","0.770070733863837","0.829545454545455","0.886363636363636","0.893617021276596","100","urban","poor_npl1"
