"","household_id2","hh_wgt","urban","poor_npl1","pred_score_pr_full"
"992","071201088802802077",524.056335449219,0,0,0.570082665931821
"993","071105088802003033",1633.91528320312,0,0,0.570082665931821
"994","070111088800401122",4259.279296875,0,0,0.246753098514231
"995","030704088801302171",5776.54296875,0,1,0.334969924194252
"996","040601088802303005",11347.9404296875,0,0,0.160599876071218
"997","070703088802101050",2889.43920898438,0,0,0.436450992249818
"998","150102088801805106",364.979370117188,0,0,0.218004237533393
"999","030904088800702094",4476.9638671875,0,0,0.463061204318371
"1000","041309088801003079",9283.5576171875,0,0,0.11066318833431
"1001","150102088802801142",374.075500488281,0,0,0.347053816449006
"1002","030609088801807019",10335.60546875,0,1,0.311450917924466
"1003","070112088802605064",5791.6826171875,0,0,0.423272215756039
"1004","041904088800101019",4982.833984375,0,0,0.256883879785587
"1005","030616088801207073",8455.56640625,0,0,0.311450917924466
"1006","050206088800901094",1237.97131347656,0,0,0.200225088888815
"1007","071704088802501024",1470.876953125,0,0,0.323098577878763
"1008","040405088801902092",13144,0,1,0.133671586240618
"1009","030204088800906048",2429.03369140625,0,0,0.449720131493548
"1010","070607088800601003",4166.9375,0,0,0.463061204318371
"1011","040414088801702124",8474.2744140625,0,0,0.0868380703865353
"1012","070202088801001003",6878.13818359375,0,0,0.267283003837466
"1013","041405088801906063",7351.91748046875,0,1,0.489883493460436
"1014","040707088802702019",8072.98291015625,0,0,0.183555557877082
"1015","072008088800805048",3701.30029296875,0,0,0.300037035084119
"1016","010408088800402039",3399.5146484375,0,0,0.0712281672192445
"1017","071012088802901020",3975.59814453125,0,1,0.556855966789898
"1018","010502088801503021",1233.69641113281,0,0,0.200225088888815
"1019","070703088802101014",2889.43920898438,0,1,0.410201721969188
"1020","050204088808901049",3159.33374023438,0,0,0.200225088888815
"1021","010401088801204099",2849.8271484375,0,0,0.116067568464425
"1022","070907088801501047",4621.26416015625,0,0,0.410201721969188
"1023","130101088800102059",210.573791503906,0,0,0.347053816449006
"1024","071301088802505136",1060.84753417969,0,0,0.682693627926853
"1025","010307088800116016",2226.82373046875,1,0,0.347053816449006
"1026","010502088800201120",720.011108398438,0,0,0.267283003837466
"1027","031201088800303130",253.910614013672,0,1,0.530177886124799
"1028","071301088801301015",1553.13659667969,0,1,0.596220532297017
"1029","150102088800404063",353.654937744141,0,0,0.0348628624945317
"1030","071201088800102074",552.863525390625,0,0,0.140022697665699
"1031","030704088801302045",5776.54296875,0,1,0.334969924194252
"1032","040113088800501093",9507.2978515625,0,0,0.116067568464425
"1033","030513088800702038",4330.04931640625,0,0,0.556855966789898
"1034","150102088801401109",302.147552490234,0,0,0.0911982358185387
"1035","072101088806202006",1436.28723144531,0,0,0.116067568464425
"1036","040414088801702148",8474.2744140625,0,0,0.100512947562797
"1037","071501088800704166",1786.8193359375,0,1,0.682693627926853
"1038","070902088800503062",3680.07641601562,0,0,0.236894482727168
"1039","060608088801401031",315.592651367188,0,1,0.570082665931821
"1040","041712088800807048",10119.947265625,0,0,0.371809573076509
"1041","070103088800404004",3584.54711914062,0,0,0.191752195107112
"1042","041901088800103077",3895.69604492188,0,0,0.256883879785587
"1043","130101088801103063",176.022750854492,0,1,0.323098577878763
"1044","030201088800703147",8644.3046875,0,0,0.397256827572818
"1045","010212010100416136",2164.1845703125,1,0,0.0298235953821351
"1046","070304088800501076",2879.453125,0,0,0.347053816449006
"1047","030902088802501249",8625.8544921875,0,0,0.0748688155615704
"1048","041118088800102075",3380.72338867188,1,0,0.218004237533393
"1049","040601088802303141",11347.9404296875,0,0,0.0712281672192445
"1050","070506088801303171",3679.947265625,0,1,0.570082665931821
"1051","030703088800105149",8399.9189453125,0,0,0.208975572021311
"1052","040605088801004033",14205.49609375,0,0,0.1054804204053
"1053","070801088800401196",1221.73303222656,0,0,0.436450992249818
"1054","070909088800601222",3972.13989257812,0,1,0.556855966789898
"1055","070703088802101002",2889.43920898438,0,1,0.436450992249818
"1056","060207088801002019",2358.94262695312,0,0,0.218004237533393
"1057","041112088800402124",7483.08740234375,0,0,0.100512947562797
"1058","030501088801504026",6536.767578125,0,0,0.227310887286661
"1059","040113088800501047",9507.2978515625,0,0,0.300037035084119
"1060","030204088800906063",2429.03369140625,0,0,0.449720131493548
"1061","130101088800905109",318.431823730469,0,0,0.15348200472991
"1062","030116088802804129",7507.1787109375,0,0,0.300037035084119
"1063","060303088804202064",3318.89135742188,0,0,0.0348628624945317
"1064","040907088800105127",13033.6474609375,0,0,0.100512947562797
"1065","030416088800204156",8303.3232421875,0,1,0.277945647004541
"1066","071001088800403004",5117.7490234375,0,0,0.218004237533393
"1067","070703088802101022",2889.43920898438,0,0,0.476455372439284
"1068","030409088801203052",9251.3330078125,0,0,0.0786797827132241
"1069","040214088801801148",7506.3388671875,0,0,0.11066318833431
"1070","010103088801804004",3971.76220703125,0,1,0.436450992249818
"1071","070302088800501013",2365.28662109375,0,0,0.218004237533393
"1072","070703088802101026",2889.43920898438,0,1,0.347053816449006
"1073","070112088802605079",5791.6826171875,0,1,0.570082665931821
"1074","030301088800204021",6068.82958984375,0,0,0.397256827572818
"1075","040812088802401076",12263.90625,0,0,0.0428710482517105
"1076","030803010100107187",4093.037109375,1,0,0.0553646291025084
"1077","010401088801204154",2849.8271484375,0,0,0.0957543699106109
"1078","030414088802101187",8247.173828125,0,0,0.121699761465587
"1079","030209088800708024",6712.78857421875,0,0,0.311450917924466
"1080","050204088808901031",3159.33374023438,0,0,0.218004237533393
"1081","130101088800303202",151.151657104492,0,1,0.227310887286661
"1082","031001088801106022",3001.5625,0,0,0.0451327261459291
"1083","030114088800816096",12936.783203125,0,0,0.300037035084119
"1084","070202088801001078",6878.13818359375,0,0,0.436450992249818
"1085","030616088801207037",8455.56640625,0,0,0.208975572021311
"1086","030403088801401035",10250.4267578125,0,1,0.288865957516562
"1087","071006088802401082",6991.92431640625,0,1,0.556855966789898
"1088","050202088801001063",1808.38513183594,0,0,0.476455372439284
"1089","070906010100104033",2190.12646484375,1,0,0.0314195456024053
"1090","050202088801001078",1808.38513183594,0,0,0.146624496008625
"1091","041908088800704127",5205.2216796875,0,0,0.0826674013804288
"1092","030112088800203051",8908.4228515625,0,0,0.516764158588578
"1093","030705088802405066",5481.625,0,0,0.227310887286661
"1094","070801088800401001",1221.73303222656,0,0,0.227310887286661
"1095","070210088801401147",4696.45263671875,0,0,0.288865957516562
"1096","150102088801002024",352.391265869141,0,0,0.160599876071218
"1097","041712088800807018",10119.947265625,0,0,0.0826674013804288
"1098","041803088801004074",4874.33740234375,0,0,0.218004237533393
"1099","010105088800204193",3921.96020507812,0,0,0.267283003837466
"1100","150102088801002012",352.391265869141,0,0,0.218004237533393
"1101","041707088800204034",11831.58203125,0,0,0.0582453012402774
"1102","040308088800401040",6262.3564453125,0,0,0.127565815279375
"1103","071401088801303018",378.111694335938,0,0,0.127565815279375
"1104","041118088800102171",3380.72338867188,1,0,0.236894482727168
"1105","040210088801102029",5430.58837890625,0,0,0.127565815279375
"1106","070207088801001139",5540.35205078125,0,0,0.570082665931821
"1107","040601088802303081",11347.9404296875,0,0,0.236894482727168
"1108","071001088800403112",5117.7490234375,0,0,0.556855966789898
"1109","071501088800704058",1786.8193359375,0,0,0.323098577878763
"1110","040704088801002098",8271.7236328125,0,0,0.0582453012402774
"1111","030303088802404022",6076.18701171875,0,1,0.208975572021311
"1112","041216088800101078",7334.26220703125,0,0,0.334969924194252
"1113","070210088801401033",4696.45263671875,0,0,0.200225088888815
"1114","030406088800801104",10324.451171875,0,1,0.311450917924466
"1115","130101088800303177",151.151657104492,0,0,0.1054804204053
"1116","010403088800404118",3076.44262695312,0,0,0.167982340980336
"1117","030904088800702022",4476.9638671875,0,0,0.334969924194252
"1118","130101010101902028",1057.05322265625,1,1,0.1054804204053
"1119","030705088802405045",5481.625,0,0,0.133671586240618
"1120","071501088804404155",1436.97644042969,0,1,0.682693627926853
"1121","030205088801907128",6558.95263671875,0,0,0.256883879785587
"1122","040214088801801166",7506.3388671875,0,1,0.410201721969188
"1123","150102088800704038",273.377105712891,0,0,0.061266136362393
"1124","040707088802702097",8072.98291015625,0,0,0.311450917924466
"1125","071201088800102002",552.863525390625,0,0,0.288865957516562
"1126","030710088801703130",12702.48828125,0,0,0.0868380703865353
"1127","050102088802401090",193.223022460938,0,1,0.410201721969188
"1128","070406088801903003",15017.6044921875,0,0,0.334969924194252
"1129","070703088802101062",2889.43920898438,0,1,0.476455372439284
"1130","040302088801803115",9233.296875,0,1,0.410201721969188
"1131","070111088800401098",4259.279296875,0,1,0.300037035084119
"1132","010405088800701004",2148.28833007812,0,0,0.410201721969188
"1133","030308088801617088",5348.39794921875,0,0,0.208975572021311
"1134","070801088800401022",1221.73303222656,0,0,0.218004237533393
"1135","030710088801703020",12702.48828125,0,0,0.334969924194252
"1136","070602088801501021",3615.33276367188,0,1,0.334969924194252
"1137","020103088800601003",443.895324707031,0,0,0.200225088888815
"1138","150102088802801082",374.075500488281,0,0,0.311450917924466
"1139","072008088800805093",3701.30029296875,0,0,0.121699761465587
"1140","041005088800403002",14199.263671875,0,0,0.183555557877082
"1141","041901088800103122",3895.69604492188,0,0,0.100512947562797
"1142","071001088800403139",5117.7490234375,0,0,0.227310887286661
"1143","070202088801001138",6878.13818359375,0,0,0.277945647004541
"1144","040314088800602070",6515.91650390625,0,0,0.236894482727168
"1145","070801088800401175",1221.73303222656,0,0,0.476455372439284
"1146","040204088801105118",7666.9296875,0,0,0.0475077973683472
"1147","071012088802901004",3975.59814453125,0,1,0.570082665931821
"1148","020306088800601134",565.867980957031,0,0,0.288865957516562
"1149","060305010100102007",4134.615234375,1,0,0.133671586240618
"1150","030304088800906098",5142.27685546875,0,0,0.347053816449006
"1151","030409088801203090",9251.3330078125,0,0,0.0451327261459291
"1152","130101088800905002",318.431823730469,0,0,0.146624496008625
"1153","041108088801402112",8612.818359375,0,0,0.116067568464425
"1154","040601088802303111",11347.9404296875,0,0,0.140022697665699
"1155","071003088801001076",5229.85009765625,0,1,0.476455372439284
"1156","030705088802405017",5481.625,0,1,0.334969924194252
"1157","010106088800402021",3426.1669921875,0,0,0.183555557877082
"1158","041402088802701137",8267.568359375,0,1,0.621823457143554
"1159","071008088800105073",3021.98217773438,1,0,0.347053816449006
"1160","030108088800701125",8636.6396484375,0,0,0.227310887286661
"1161","072005088800604004",3387.75268554688,0,0,0.227310887286661
"1162","030303088802404105",6076.18701171875,0,1,0.127565815279375
"1163","071012088802901100",3975.59814453125,0,1,0.682693627926853
"1164","041104088801304131",6767.27978515625,0,0,0.11066318833431
"1165","040605088801004097",14205.49609375,0,0,0.175633157485721
"1166","050103088801101114",297.9873046875,0,1,0.410201721969188
"1167","070907088801501137",4621.26416015625,0,0,0.410201721969188
"1168","040302088801803003",9233.296875,0,0,0.11066318833431
"1169","010206088801301097",3835.10131835938,0,1,0.146624496008625
"1170","010502088800201057",720.011108398438,0,1,0.410201721969188
"1171","070112088802605029",5791.6826171875,0,0,0.300037035084119
"1172","040707010100104086",3770.01611328125,1,0,0.1054804204053
"1173","030101088800204150",9197.3388671875,0,0,0.543548157291292
"1174","070909088800601198",3972.13989257812,0,0,0.410201721969188
"1175","010503088802304039",1060.61352539062,0,0,0.277945647004541
"1176","150102088800704056",273.377105712891,0,0,0.0911982358185387
"1177","020103088800802217",450.185211181641,0,0,0.200225088888815
"1178","070909088800601100",3972.13989257812,0,0,0.288865957516562
"1179","030116088802804202",7507.1787109375,0,0,0.449720131493548
"1180","040106088801302064",4319.7275390625,0,0,0.100512947562797
"1181","150102088800404124",353.654937744141,0,0,0.246753098514231
"1182","071601088801705049",1543.59301757812,0,1,0.556855966789898
"1183","030611088802207033",11540.9443359375,0,1,0.200225088888815
"1184","071104088801603127",1947.05029296875,0,0,0.127565815279375
"1185","040601088802303096",11347.9404296875,0,0,0.160599876071218
"1186","010409010100306155",2794.93505859375,1,0,0.0526184678032966
"1187","031201088800303074",253.910614013672,0,1,0.556855966789898
"1188","050102088802401161",193.223022460938,0,0,0.227310887286661
"1189","071009088801703014",4584.921875,0,1,0.570082665931821
"1190","030705088802405192",5481.625,0,0,0.0868380703865353
"1191","030701088801406022",7945.5009765625,0,0,0.227310887286661
"1192","071012088802901052",3975.59814453125,0,1,0.410201721969188
"1193","070909088800601052",3972.13989257812,0,0,0.347053816449006
"1194","030616088801207121",8455.56640625,0,0,0.121699761465587
"1195","070105088802502124",4376.744140625,0,0,0.1054804204053
"1196","130101088801103033",176.022750854492,0,1,0.323098577878763
"1197","050901088802802134",1245.17553710938,0,0,0.160599876071218
"1198","030308088801617115",5348.39794921875,0,0,0.463061204318371
"1199","010502088800201142",720.011108398438,0,1,0.200225088888815
"1200","050103088801101014",297.9873046875,0,1,0.267283003837466
"1201","070111088800401074",4259.279296875,0,0,0.183555557877082
"1202","040101088802202271",6071.59326171875,0,1,0.503326229565021
"1203","150102088802404076",376.618011474609,0,0,0.410201721969188
"1204","150102088800404079",353.654937744141,0,0,0.0868380703865353
"1205","030411088800903081",8467.4150390625,0,0,0.15348200472991
"1206","041309088801003139",9283.5576171875,0,0,0.175633157485721
"1207","071001088800403049",5117.7490234375,0,0,0.218004237533393
"1208","071703088801401018",750.913024902344,0,0,0.436450992249818
"1209","030207088803703051",7644.05078125,0,0,0.311450917924466
"1210","050903088802001050",3482.875,0,0,0.300037035084119
"1211","030112088800203003",8908.4228515625,0,0,0.35933808698376
"1212","010502088800712054",413.561126708984,0,0,0.0712281672192445
"1213","030104088800901126",8108.21533203125,0,1,0.556855966789898
"1214","120301088800107039",623.146545410156,0,1,0.218004237533393
"1215","040401088801103040",14833.2236328125,0,0,0.347053816449006
"1216","040321010100214040",6127.779296875,1,0,0.0451327261459291
"1217","030108088800701110",8636.6396484375,0,0,0.208975572021311
"1218","010503088802304003",1060.61352539062,0,0,0.140022697665699
"1219","070607088800601138",4166.9375,0,0,0.208975572021311
"1220","071201088801602109",596.91943359375,0,1,0.682693627926853
"1221","030104088800901006",8108.21533203125,0,1,0.543548157291292
"1222","010404088800103001",1680.24951171875,0,0,0.384454158953013
"1223","060303088804202007",3318.89135742188,0,0,0.0500013098325183
"1224","030901088801202011",4374.0234375,0,0,0.208975572021311
"1225","040308010100108188",5669.4326171875,1,0,0.0241910355890681
"1226","030310088801701040",5395.47314453125,0,0,0.236894482727168
"1227","041104088801304095",6767.27978515625,0,1,0.334969924194252
"1228","030305088801101044",4724.1357421875,0,0,0.208975572021311
"1229","071401088800402153",352.107818603516,0,0,0.200225088888815
"1230","072101088806202020",1436.28723144531,0,0,0.064432924899379
"1231","040106088801302036",4319.7275390625,0,1,0.503326229565021
"1232","071703088801401132",750.913024902344,0,0,0.371809573076509
"1233","030116088802804178",7507.1787109375,0,0,0.516764158588578
"1234","041009088803605115",15875.5830078125,0,0,0.183555557877082
"1235","010206088801301018",3835.10131835938,0,0,0.288865957516562
"1236","010404088800103062",1680.24951171875,0,0,0.246753098514231
"1237","041005088800403107",14199.263671875,0,0,0.116067568464425
"1238","072002088803802092",3260.85961914062,0,1,0.236894482727168
"1239","150102088801401014",302.147552490234,0,0,0.146624496008625
"1240","071901088800701108",929.551330566406,0,0,0.596220532297017
"1241","040101088802202040",6071.59326171875,0,0,0.347053816449006
"1242","070906010100104110",2190.12646484375,1,0,0.133671586240618
"1243","030606088802103059",8527.62890625,0,0,0.218004237533393
"1244","030310088801701022",5395.47314453125,0,0,0.449720131493548
"1245","010204088801702018",4059.95434570312,0,1,0.183555557877082
"1246","040405088801902164",13144,0,0,0.0348628624945317
"1247","040812088802401150",12263.90625,0,0,0.140022697665699
"1248","040704088801002110",8271.7236328125,0,0,0.0826674013804288
"1249","071003088801001190",5229.85009765625,0,1,0.489883493460436
"1250","060405088800203011",663.745544433594,0,1,0.476455372439284
"1251","030108088800701005",8636.6396484375,0,0,0.463061204318371
"1252","030205088801907049",6558.95263671875,0,0,0.35933808698376
"1253","030303088802404069",6076.18701171875,0,0,0.133671586240618
"1254","040308088800401022",6262.3564453125,0,0,0.11066318833431
"1255","030504088800305141",7241.4794921875,0,0,0.227310887286661
"1256","071003088801001148",5229.85009765625,0,0,0.682693627926853
"1257","120201088801701054",1191.2412109375,0,0,0.300037035084119
"1258","040901088800304032",13522.181640625,0,0,0.200225088888815
"1259","030501088801504175",6536.767578125,0,1,0.246753098514231
"1260","020104088800201006",481.515289306641,0,1,0.191752195107112
"1261","041119010100317033",3891.3984375,1,0,0.0428710482517105
"1262","030110088801806117",7237.576171875,0,0,0.300037035084119
"1263","040712088802302020",12869.6865234375,0,0,0.100512947562797
"1264","071501088804404107",1436.97644042969,0,1,0.570082665931821
"1265","020103088800802250",450.185211181641,0,0,0.288865957516562
"1266","070112088802605014",5791.6826171875,0,0,0.423272215756039
"1267","050103088801101015",43.821662902832,0,0,0.267283003837466
"1268","072008088800805123",3701.30029296875,0,0,0.0786797827132241
"1269","130101088800704109",214.501235961914,0,1,0.35933808698376
"1270","030406088800801016",10324.451171875,0,0,0.449720131493548
"1271","041309088801003029",9283.5576171875,0,0,0.167982340980336
"1272","072101088803003124",2024.294921875,0,1,0.570082665931821
"1273","130101088800405056",163.318771362305,0,0,0.146624496008625
"1274","030416088800204100",8303.3232421875,0,1,0.208975572021311
"1275","030112088800203099",8908.4228515625,0,1,0.543548157291292
"1276","150102088802404052",376.618011474609,0,0,0.323098577878763
"1277","010501020100105151",2317.76318359375,1,0,0.256883879785587
"1278","070607088800601028",4166.9375,0,0,0.596220532297017
"1279","070401088801103128",17594.1875,0,0,0.246753098514231
"1280","010503088802304094",1060.61352539062,0,0,0.410201721969188
"1281","030513088800702003",4330.04931640625,0,0,0.183555557877082
"1282","071201088801602037",596.91943359375,0,0,0.436450992249818
"1283","130101088800905064",318.431823730469,0,0,0.1054804204053
"1284","040401088801103004",14833.2236328125,0,0,0.267283003837466
"1285","031004010100103118",2973.0654296875,1,0,0.0407178739478175
"1286","010502088801503040",1233.69641113281,0,0,0.183555557877082
"1287","040907088800105044",13033.6474609375,0,0,0.100512947562797
"1288","071901088802302020",642.417358398438,0,0,0.323098577878763
"1289","010503088802304130",1060.61352539062,0,0,0.218004237533393
"1290","040503088803104065",21020.689453125,0,0,0.146624496008625
"1291","050204088816502092",1262.64782714844,0,0,0.218004237533393
"1292","071104010100302087",3020.80981445312,1,0,0.323098577878763
"1293","070905088800303137",3045.65356445312,0,1,0.570082665931821
"1294","040308088800401034",6262.3564453125,0,0,0.347053816449006
"1295","040508088803103034",32753.236328125,0,0,0.175633157485721
"1296","030411088800903015",8467.4150390625,0,0,0.200225088888815
"1297","041108088801402150",8612.818359375,0,0,0.0712281672192445
"1298","031002088801601065",2748.33666992188,0,1,0.288865957516562
"1299","150102088802801004",374.075500488281,0,0,0.146624496008625
"1300","071301088802505076",1060.84753417969,0,1,0.200225088888815
"1301","071101088800201039",2855.67138671875,0,0,0.570082665931821
"1302","030116088802804055",7507.1787109375,0,1,0.423272215756039
"1303","130101088801405003",183.452667236328,0,0,0.064432924899379
"1304","072001088801203112",3236.5068359375,0,0,0.463061204318371
"1305","040508088803103115",32753.236328125,0,0,0.064432924899379
"1306","030602088802603033",9933.0048828125,0,0,0.311450917924466
"1307","072005088800604148",3387.75268554688,0,0,0.410201721969188
"1308","030804088800503095",2742.36865234375,0,1,0.543548157291292
"1309","071009088801703074",4584.921875,0,0,0.436450992249818
"1310","130101088800704091",214.501235961914,0,0,0.160599876071218
"1311","071401088800402004",352.107818603516,0,1,0.288865957516562
"1312","070801088800401085",1221.73303222656,0,0,0.476455372439284
"1313","071008088800105028",3021.98217773438,1,0,0.449720131493548
"1314","010306088800608196",1562.90051269531,0,0,0.200225088888815
"1315","030120020100105226",3041.9384765625,1,1,0.334969924194252
"1316","031002088801601004",2748.33666992188,0,0,0.191752195107112
"1317","030804088800503140",2742.36865234375,0,1,0.670931640565189
"1318","040410088800701170",14221.8798828125,0,0,0.0712281672192445
"1319","030108088800701095",8636.6396484375,0,0,0.463061204318371
"1320","072001088801203130",3236.5068359375,0,1,0.300037035084119
"1321","041211088801301111",6905.939453125,0,0,0.334969924194252
"1322","010503088802304021",1060.61352539062,0,0,0.543548157291292
"1323","071702088800803111",1871.20251464844,0,0,0.311450917924466
"1324","072005088800604112",3387.75268554688,0,0,0.208975572021311
"1325","040204088801105097",7666.9296875,0,0,0.064432924899379
"1326","041908088800704142",5205.2216796875,0,0,0.1054804204053
"1327","040808010100107004",2271.064453125,1,0,0.015049084109565
"1328","030602088802603002",9933.0048828125,0,1,0.208975572021311
"1329","030205088801907096",6558.95263671875,0,0,0.246753098514231
"1330","041116088801404021",7362.7822265625,0,0,0.015049084109565
"1331","040601088802303066",11347.9404296875,0,0,0.218004237533393
"1332","010206088801301162",3835.10131835938,0,1,0.300037035084119
"1333","010301088800204129",1550.37329101562,0,0,0.208975572021311
"1334","010201088800207092",3320.48193359375,0,0,0.246753098514231
"1335","030409088801203065",9251.3330078125,0,0,0.0268641404942275
"1336","030110088801806002",7237.576171875,0,1,0.277945647004541
"1337","010106088800402130",3426.1669921875,0,0,0.267283003837466
"1338","071801088801001078",765.027770996094,0,0,0.218004237533393
"1339","070205088801302074",4728.34326171875,0,0,0.570082665931821
"1340","010202088800802002",3558.80615234375,0,1,0.246753098514231
"1341","030501088801504196",6536.767578125,0,1,0.556855966789898
"1342","150102088801201021",272.025665283203,0,0,0.246753098514231
"1343","010304088800101085",2473.31469726562,0,1,0.133671586240618
"1344","030409088801203134",9251.3330078125,0,0,0.121699761465587
"1345","041712088800807123",10119.947265625,0,0,0.146624496008625
"1346","030606088802103077",8527.62890625,0,0,0.121699761465587
"1347","071703088801401114",750.913024902344,0,1,0.436450992249818
"1348","010201088800207012",3320.48193359375,0,0,0.200225088888815
"1349","010502088800201163",720.011108398438,0,1,0.65895146465118
"1350","070907088801501092",4621.26416015625,0,0,0.288865957516562
"1351","041118088800102187",3380.72338867188,1,1,0.621823457143554
"1352","041807088801106016",4440.45849609375,0,0,0.218004237533393
"1353","041118088800102091",3380.72338867188,1,0,0.256883879785587
"1354","010303088800605052",2445.58471679688,0,1,0.300037035084119
"1355","041306088800204023",7094.3955078125,0,0,0.15348200472991
"1356","030616088801207109",8455.56640625,0,0,0.208975572021311
"1357","010408088800402116",3399.5146484375,0,0,0.277945647004541
"1358","030302088802104032",7683.822265625,0,0,0.449720131493548
"1359","030308088801617061",5348.39794921875,0,0,0.0526184678032966
"1360","050206088800901022",1237.97131347656,0,0,0.200225088888815
"1361","041119010100317132",3891.3984375,1,0,0.0677515877988217
"1362","030302088802104078",7683.822265625,0,1,0.670931640565189
"1363","040513088802405002",22068.86328125,0,0,0.100512947562797
"1364","030515088800703056",6841.4658203125,0,0,0.277945647004541
"1365","041703088801901173",9097.5556640625,0,0,0.288865957516562
"1366","070605088800601111",5351.06494140625,0,0,0.236894482727168
"1367","071601088801705110",1543.59301757812,0,0,0.570082665931821
"1368","071401088801303060",378.111694335938,0,0,0.218004237533393
"1369","071401088801303042",378.111694335938,0,0,0.236894482727168
"1370","030611088802207139",11540.9443359375,0,0,0.311450917924466
"1371","071702020100104040",1721.02453613281,1,0,0.0475077973683472
"1372","071111010100401065",2578.56225585938,1,0,0.0526184678032966
"1373","030411088800903095",8467.4150390625,0,0,0.140022697665699
"1374","010102088801403091",2492.767578125,0,0,0.0957543699106109
"1375","030804088800503064",2742.36865234375,0,0,0.543548157291292
"1376","030703088800105077",8399.9189453125,0,0,0.0957543699106109
"1377","030708088801402002",5700.29150390625,0,0,0.064432924899379
"1378","030406088800801053",10324.451171875,0,0,0.323098577878763
"1379","070703088802101098",2889.43920898438,0,1,0.436450992249818
"1380","072002088803802038",3260.85961914062,0,0,0.436450992249818
"1381","020306088800601018",565.867980957031,0,1,0.218004237533393
"1382","071201088801602009",596.91943359375,0,0,0.191752195107112
"1383","030703088800105167",8399.9189453125,0,0,0.15348200472991
"1384","150102088802404112",376.618011474609,0,0,0.246753098514231
"1385","040704088801002086",8271.7236328125,0,0,0.100512947562797
"1386","040907088800105182",13033.6474609375,0,1,0.183555557877082
"1387","031004088800408141",3276.11987304688,0,0,0.0748688155615704
"1388","040605088801004128",14205.49609375,0,0,0.121699761465587
"1389","040806088800802061",8614.1142578125,0,1,0.175633157485721
"1390","072005088800604022",3387.75268554688,0,0,0.140022697665699
"1391","030507088801204097",3951.26293945312,0,0,0.449720131493548
"1392","010403020100109119",1688.7861328125,1,0,0.0957543699106109
"1393","041108088801402022",8612.818359375,0,0,0.064432924899379
"1394","060402088800801037",1049.82092285156,0,1,0.436450992249818
"1395","030409088801203077",9251.3330078125,0,0,0.0786797827132241
"1396","030303088802404153",6076.18701171875,0,1,0.0786797827132241
"1397","030406088800801090",16020.7001953125,0,0,0.100512947562797
"1398","010401088801204118",2849.8271484375,0,0,0.160599876071218
"1399","150102088802801019",374.075500488281,0,0,0.146624496008625
"1400","030606088802103117",8527.62890625,0,0,0.140022697665699
"1401","030802088801503122",3540.16821289062,0,0,0.300037035084119
"1402","041405088801906033",7351.91748046875,0,1,0.463061204318371
"1403","010303088800605119",2445.58471679688,0,0,0.1054804204053
"1404","040907088800105209",13033.6474609375,0,1,0.384454158953013
"1405","072008088800805138",3701.30029296875,0,0,0.277945647004541
"1406","030411088800903042",8467.4150390625,0,0,0.208975572021311
"1407","071104088801603013",1947.05029296875,0,0,0.570082665931821
"1408","040503088803104103",21020.689453125,0,0,0.0407178739478175
"1409","060201088800802010",2400.23022460938,0,1,0.200225088888815
"1410","030708088801402037",5700.29150390625,0,0,0.133671586240618
"1411","010307088800709115",2441.37475585938,0,0,0.530177886124799
"1412","031201088800101041",259.194061279297,0,0,0.410201721969188
"1413","050204088808901025",3159.33374023438,0,0,0.200225088888815
"1414","050104088801701128",357.167083740234,0,1,0.300037035084119
"1415","130101088800405074",163.318771362305,0,0,0.146624496008625
"1416","041309088801003049",9283.5576171875,0,0,0.236894482727168
"1417","071801088800101073",714.294006347656,0,0,0.121699761465587
"1418","050901088802802034",1245.17553710938,0,0,0.100512947562797
"1419","120102088800401132",719.368041992188,0,0,0.0407178739478175
"1420","030521088800808003",6962.7998046875,0,1,0.208975572021311
"1421","031201088800504120",158.107955932617,0,0,0.175633157485721
"1422","071104088801603073",1947.05029296875,0,0,0.682693627926853
"1423","041309088801003034",9283.5576171875,0,0,0.463061204318371
"1424","030515088800703100",6841.4658203125,0,0,0.167982340980336
"1425","050202088801001032",1808.38513183594,0,0,0.160599876071218
"1426","120102088800401023",719.368041992188,0,0,0.116067568464425
"1427","071702088800803051",1871.20251464844,0,1,0.436450992249818
"1428","040106088801302085",4319.7275390625,0,1,0.347053816449006
"1429","150102088800404048",353.654937744141,0,0,0.146624496008625
"1430","070506088801303009",803.871948242188,0,0,0.0911982358185387
"1431","071006088802401136",6991.92431640625,0,0,0.397256827572818
"1432","060405088800203323",663.745544433594,0,0,0.133671586240618
"1433","030305088801101108",4724.1357421875,0,1,0.384454158953013
"1434","071703088801401042",750.913024902344,0,0,0.436450992249818
"1435","041309088801003124",9283.5576171875,0,0,0.334969924194252
"1436","030602088802603108",9933.0048828125,0,1,0.311450917924466
"1437","030701088801406004",7945.5009765625,0,0,0.256883879785587
"1438","030609088801807143",10335.60546875,0,0,0.227310887286661
"1439","030803088800603003",3176.8017578125,0,1,0.670931640565189
"1440","041104088801304167",6767.27978515625,0,0,0.064432924899379
"1441","030104088800901199",8108.21533203125,0,1,0.670931640565189
"1442","071801088801001033",765.027770996094,0,0,0.436450992249818
"1443","041703088801901053",9097.5556640625,0,1,0.397256827572818
"1444","070502088801705127",4049.13940429688,0,0,0.682693627926853
"1445","010502088800712035",413.561126708984,0,0,0.0428710482517105
"1446","040204088801105176",7666.9296875,0,0,0.11066318833431
