"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-6.25245838799141","6.58254800613166","3.85583120527677","300","rural","poor_200npl1"
"-5.73218381433082","5.92077792220046","3.9215387356269","350","rural","poor_200npl1"
"-4.76118628170638","5.04907510675061","4.03315925920757","400","rural","poor_200npl1"
"-4.64022592191054","4.78419573126728","3.99824504545615","450","rural","poor_200npl1"
"-4.41571558027532","4.10328060805163","4.05799475568583","500","rural","poor_200npl1"
"-9.93827998223375","8.67784556466265","0.71530357512891","100","urban","poor_200npl1"
"-7.56586051300377","7.81961335660895","0.510353868493636","150","urban","poor_200npl1"
"-6.92757500613592","6.23842085508114","0.516067904391689","200","urban","poor_200npl1"
"-5.16004277938882","4.72971945140951","0.542061954494229","250","urban","poor_200npl1"
"-4.25306041872387","4.33132721475107","0.51808659485908","300","urban","poor_200npl1"
"-3.53628658934846","3.4684030986699","0.608053201722123","350","urban","poor_200npl1"
"-2.84406750374091","2.88301088897664","0.577133801433899","400","urban","poor_200npl1"
"-2.20150629033534","2.31693666226488","0.56639901859543","450","urban","poor_200npl1"
"-1.41302311126404","1.44524410658744","0.513010723501234","500","urban","poor_200npl1"
"-11.0625842732146","11.6342074826195","2.75977309640129","100","full","poor_200npl1"
"-9.30219597883859","9.56719867365694","2.72058465382463","150","full","poor_200npl1"
"-7.80589132978271","8.61337339188285","3.12817478548951","200","full","poor_200npl1"
"-7.23454874733429","6.96284734037937","3.01040255354674","250","full","poor_200npl1"
"-5.94386992307352","6.54221913702854","2.9963351696616","300","full","poor_200npl1"
"-6.06924047499723","6.01409397000094","3.07146206465775","350","full","poor_200npl1"
"-5.31635511596569","5.34474970893527","3.17725432111554","400","full","poor_200npl1"
"-4.92538528935802","5.02484509554385","3.05536726745009","450","full","poor_200npl1"
"-4.400405695472","4.73897931272549","2.99267415579046","500","full","poor_200npl1"
"-5.6149084450838","3.55536760510615","-0.803256551118047","100","rural","poor_2011_100"
"-4.29736547187802","3.15081586040208","-0.789592502836384","150","rural","poor_2011_100"
"-3.46261071100421","2.79660321034446","-0.818201955388469","200","rural","poor_2011_100"
"-3.07066769675551","2.63876375630592","-0.890573415358225","250","rural","poor_2011_100"
