"","Score","poor_npl1","poor_npl2","poor_150npl1","poor_200npl1","poor_2011_100","poor_2011_190","poor_2011_320","poor_2011_550","poor_2011_800","poor_2011_1100","poor_2011_1500","poor_2011_2170","poor_2005_125","poor_2005_250","poor_2005_500","poor_bottom_20","poor_bottom_40","poor_bottom_60","poor_bottom_80"
"12",11,0.606925950569047,0.242708464673442,0.775651658189825,0.869095000194568,0.159262275542964,0.532494257538387,0.767525806774826,0.916712468726653,0.945972474715384,0.94851289324003,0.945078152311503,0.935056774573125,0.376759872032075,0.715199407000142,0.924364913477426,0.571231625760176,0.740355130553213,0.854285051993976,0.926693793392654
"13",12,0.594540675296001,0.232378182213531,0.767943813239449,0.864555955156392,0.151285775460311,0.518704283959731,0.759572269517034,0.913921525230239,0.944483500253707,0.947675869040797,0.944732104978889,0.935259527335797,0.364021222242602,0.705619564802687,0.921799889353664,0.558470237496861,0.731767140243023,0.849257032723753,0.924322280878469
"14",13,0.582033901558956,0.22235848140995,0.760053073289124,0.859884895796235,0.143640516799054,0.50488575654576,0.75143474521162,0.911046133093226,0.942955964842124,0.946826000207023,0.944384005607207,0.93546169079403,0.35147038640413,0.695854519835615,0.919155485112495,0.545631146367086,0.723001371727531,0.844087181554443,0.921880515551099
"15",14,0.569420737193972,0.212651127286325,0.751980675920343,0.855079748269317,0.136319557018767,0.491059760836842,0.743114945204414,0.908084350530484,0.941389007549242,0.945963114578222,0.944033843648472,0.935663266388125,0.339121537657573,0.685909739638916,0.916429765117604,0.532731086150901,0.714061076196042,0.838773686316221,0.919366838642672
"16",15,0.556716833813056,0.203256792731883,0.743728272114824,0.850138531221546,0.129315381594895,0.47724742798258,0.734615019855693,0.905034232711751,0.939781755887831,0.945087038503435,0.943681608521001,0.935864255556577,0.326987804479555,0.675791291443283,0.913620782271707,0.519787114789416,0.704949983201217,0.833314866868391,0.91677957985322
"17",16,0.543938312334805,0.194175123033659,0.735297939573187,0.845059365826244,0.122619991326884,0.463469805720874,0.725937570595408,0.90189383502784,0.938133326113465,0.94419759685662,0.94332728960959,0.936064659736057,0.315081232117474,0.66550583904657,0.910726580712857,0.506816525121874,0.695672306059478,0.827709186673855,0.914117059292699
"18",17,0.53110168341931,0.185404803891319,0.726692194493538,0.839840486114892,0.116224985022569,0.449747730437027,0.717085660170678,0.898661216579482,0.936442823556665,0.943294613053301,0.942970876265681,0.936264480361411,0.30341275478402,0.655060635792132,0.907745198721141,0.493836752962692,0.686232744803531,0.82195526456617,0.91137758957438
"19",18,0.518223763613854,0.176943631849683,0.717914001626016,0.834480249570888,0.110121637175242,0.436101701949812,0.708062820898041,0.895334443893306,0.934709342990053,0.942377909068484,0.942612357807543,0.93646371886564,0.291992178400326,0.644463513522751,0.904674671842036,0.480865283550434,0.676636486533504,0.816051886658783,0.908559478064393
"20",19,0.505321588096125,0.168788586155615,0.708966782423795,0.828977147950748,0.104300970370645,0.422551762611244,0.698873060740699,0.891911594868723,0.932931969032076,0.941447305455896,0.942251723520457,0.936662376679903,0.280828173525406,0.633722867425071,0.901513036232223,0.467919557432415,0.666889203031573,0.809998018340651,0.905661029291942
"21",20,0.492412320966256,0.160935901127851,0.699854421118186,0.823329818292448,0.0987538222693125,0.40911738221242,0.689520867041761,0.888390762958636,0.931109776588832,0.940502621368576,0.941888962656903,0.9368604552335,0.269928277975492,0.622847636724462,0.898258332233067,0.455016876859665,0.656997045526342,0.803792816297111,0.902680547524365
"22",21,0.479513164085969,0.153381138217388,0.690581268555447,0.817537054065795,0.0934709071048837,0.395817350062309,0.680011207758245,0.884770061585942,0.929241831335584,0.939543674580862,0.941524064436753,0.937057955953864,0.259298908522177,0.611847281238323,0.894908608176299,0.442174313757002,0.64696663651758,0.797435640489573,0.899616339510849
"23",22,0.466641265491114,0.146119257029356,0.681152143645677,0.811597816414876,0.0884428717211732,0.382669675453936,0.670349530057459,0.881047628796736,0.927327190239506,0.938570281511806,0.941157018047467,0.937254880266554,0.248945380964187,0.6007317538463,0.891461924425646,0.429408620302273,0.636805058598877,0.790926066022522,0.896466717398167
"24",23,0.453813628412152,0.139144684672122,0.671572332289878,0.805511245437773,0.083660346240382,0.369691497557877,0.660541756157184,0.877221632149955,0.925364902125256,0.937582257250053,0.940787812644302,0.937451229595248,0.238871937794522,0.589511468987839,0.887916357657306,0.416736143098289,0.626519840245205,0.784263894821433,0.893230001821302
"25",24,0.441047021925367,0.132451382893542,0.661847583669778,0.799276671443937,0.0791139895123896,0.356899005591843,0.6505942763138,0.873290273841906,0.92335400828491,0.936579415580235,0.940416437350514,0.93764700536173,0.229081782632551,0.578197267350033,0.884270005381126,0.404172741852171,0.616118938563716,0.777449167040673,0.889904525171243
"26",25,0.428357894226188,0.126032912555786,0.651984103806195,0.792893626124992,0.074794529541445,0.34430736991308,0.640513938887852,0.869251796062739,0.921293543133829,0.935561569010912,0.940042881257575,0.937842208985883,0.219577120558558,0.566800376960801,0.88052099070329,0.391733713391662,0.605610719039143,0.770482172116344,0.886488635041629
"27",26,0.4157622894658,0.119882495087486,0.641988546315578,0.786361853570238,0.0706927991226982,0.331930684473349,0.630308037444384,0.865104486580356,0.91918253491396,0.934528528804085,0.939667133425393,0.938036841885683,0.210359203475066,0.555332370953041,0.87666746733008,0.379433721748917,0.595003932339182,0.763363459375377,0.882980697855169
"28",27,0.403275769024786,0.113993070633839,0.631868000320387,0.77968132105397,0.0667997669478918,0.319781920869901,0.619984294875241,0.860846684545681,0.9170200064461,0.933480105006353,0.939289182882531,0.938230905477187,0.201428379623299,0.543805122313451,0.872707624810914,0.36728673493212,0.584307688279903,0.756093848109227,0.879379102670026
"29",28,0.390913338014751,0.108357352700934,0.621629975497133,0.772852229517843,0.0631065644582248,0.307872894025662,0.609550844562133,0.856476786511381,0.914804975932565,0.932416106481718,0.938909018626439,0.938424401174528,0.19278414640253,0.532230755974229,0.868639694017461,0.355305968886998,0.573531427085755,0.748674437018156,0.875682265165442
"30",29,0.378689377703037,0.102967879159219,0.611282384275634,0.765875023668168,0.0596045087339363,0.296214239342494,0.599016208632072,0.851993252654339,0.912536457811691,0.931336340946104,0.93852662962369,0.938617330389905,0.184425205672595,0.520621598645755,0.864461952853992,0.343503839026967,0.562684888112687,0.741106612930599,0.871888631805008
"31",30,0.366617584449465,0.0978170595325585,0.600833521234062,0.75875040160504,0.0562851217155613,0.284815400997083,0.588389273390358,0.847394613190143,0.910213463665542,0.930240615003619,0.938142004810219,0.938809694533573,0.176349520763475,0.50899012682287,0.860172732192474,0.331891919585461,0.551778076235505,0.733392058701469,0.8679966841749
"32",31,0.354710915630352,0.0928972185534167,0.590292039766064,0.751479323897974,0.0531401460520311,0.273684630893077,0.577679262049971,0.842679474965846,0.907835003182109,0.929128734184591,0.937755133091564,0.939001495013842,0.168554374468137,0.497348913425529,0.855770422024072,0.320480910919834,0.540821226131317,0.725532760193572,0.864004943493376
"33",32,0.342981542906739,0.0882006360116489,0.579666926128287,0.744063022021048,0.0501615578667345,0.262828997648086,0.566895704909592,0.837846528215036,0.905400085173257,0.92800050298544,0.937366003343123,0.939192733237059,0.161036427353802,0.48571057355592,0.851253477816791,0.309280614776011,0.529824764719133,0.717531012247688,0.859911975286613
