,household_id2,predicted_probs
0,10101088801601002,0.1126427332756554
1,10101088801601017,0.4399950486691662
2,10101088801601049,0.17914372595801537
3,10101088801601064,0.014135908491361173
4,10101088801601080,0.08245619409834527
5,10101088801601087,0.14568281529606783
6,10101088801601116,0.4399950486691662
7,10101088801601146,0.033121301614080355
8,10102088801403001,0.0638483135622344
9,10102088801403011,0.3401468618779685
10,10102088801403016,0.3254193123255332
11,10102088801403026,0.08265193607595929
12,10102088801403031,0.05636770703320829
13,10102088801403036,0.18934202774061568
14,10102088801403061,0.08491967027159701
15,10102088801403091,0.0930894662877351
16,10102088801403121,0.17519530310166967
17,10102088801403136,0.01679278910528497
18,10103010100106004,0.20377520097617086
19,10103010100106040,0.019792624936440496
20,10103010100106076,0.26563480445114396
21,10103010100106100,0.23754249768538144
22,10103010100106112,0.3163490085702298
23,10103088801804004,0.7348801998560163
24,10103088801804019,0.8399884038080626
25,10103088801804034,0.6853186650879848
26,10103088801804049,0.6609492480007396
27,10103088801804085,0.7499040088605
28,10103088801804100,0.4990677733945831
29,10103088801804130,0.8718564030411812
30,10105088800204001,0.17292611651561793
31,10105088800204025,0.2124150064431792
32,10105088800204097,0.11074589926325695
33,10105088800204121,0.12970898989624263
34,10105088800204142,0.14394001234212614
35,10106088800402002,0.15754795021857823
36,10106088800402014,0.10642664990486053
37,10106088800402094,0.433022880533744
38,10106088800402112,0.4471884716534257
39,10106088800402130,0.18313708954114388
40,10106088800402148,0.13209958208256767
41,10106088800402160,0.27839669549416524
42,10107010100116012,0.006916549480622528
43,10107010100116035,0.012472539839668353
44,10107010100116058,0.029129933248197275
45,10107010100116081,0.08437454014126088
46,10107010100116104,0.044083852867070596
47,10107010100116150,0.023765607577128565
48,10107010100116173,0.032978925268473396
49,10107010100116242,0.05188003225264805
50,10107010100116265,0.010408919087053718
51,10107010100116288,0.03870584232990616
52,10107010100116311,0.007609705225228219
53,10107010100116334,0.029129933248197275
54,10201088800207027,0.1949067792381267
55,10201088800207062,0.24786760191100188
56,10201088800207077,0.22695420939899316
57,10201088800207137,0.41666210381691693
58,10202020100107008,0.11428805064130673
59,10202020100107047,0.15595276178225376
60,10202020100107112,0.02200260181666296
61,10202020100107125,0.03344611504358003
62,10202020100107164,0.04336254072282314
63,10202020100107177,0.034267567229097705
64,10202020100107190,0.03359373894234083
65,10202088800802002,0.2372389257913496
66,10202088800802033,0.2372389257913496
67,10202088800802063,0.0671644819039076
68,10202088800802078,0.07912644188367514
69,10202088800802124,0.27475552223477223
70,10203088801001002,0.12486681336651691
71,10203088801001032,0.07399009497704485
72,10203088801001047,0.1276827657189796
73,10203088801001062,0.235360328095762
74,10203088801001080,0.1846001939686819
75,10203088801001097,0.08890021884457261
76,10203088801001111,0.235360328095762
77,10203088801001145,0.22603526062321533
78,10203088801001152,0.07399009497704485
79,10204088801702002,0.10480240857708294
80,10204088801702005,0.06323078174642782
81,10204088801702033,0.2966858294267941
82,10204088801702078,0.11936846846456144
83,10204088801702093,0.22759937701501975
84,10204088801702138,0.22808718613529258
85,10206088801301050,0.2249569883702649
86,10206088801301066,0.043381914493786984
87,10206088801301081,0.21127806764270565
88,10206088801301097,0.3500712032495345
89,10206088801301134,0.0783764781974641
90,10206088801301136,0.06083060997386213
91,10206088801301162,0.3555270754073481
92,10206088801301180,0.05396702924563725
93,10207010100101027,0.23382133341811123
94,10207010100101057,0.0777531085985693
95,10207010100101087,0.04593901353498456
96,10207010100101117,0.1209259604522266
97,10207010100101177,0.004852996923687058
98,10207010100101237,0.030395795008381868
99,10207010100101267,0.11368347731059458
100,10207010100101297,0.12824232042649647
101,10207010100101327,0.07194694579378148
102,10207010100101357,0.06925892755096187
103,10208088800603034,0.43266870131411905
104,10208088800603049,0.437881859725365
105,10208088800603064,0.21778358387077992
106,10208088800603079,0.1574687905059639
107,10208088800603094,0.327441888283978
108,10208088800603109,0.1574687905059639
109,10208088800603124,0.2813260283001659
110,10208088800603140,0.4164383876329364
111,10209088800602006,0.23653164343810157
112,10209088800602043,0.2595037673128251
113,10209088800602063,0.23653164343810157
114,10209088800602091,0.18684295626921793
115,10209088800602104,0.2946412247434649
116,10209088800602123,0.31018454767843356
117,10209088800602142,0.07113972063470302
118,10209088800602162,0.27328981642832106
119,10209088800602172,0.003994216486163608
120,10212010100416016,0.03637933198076668
121,10212010100416028,0.10986492919885268
122,10212010100416052,0.0378517714737853
123,10212010100416064,0.009484279215988831
124,10212010100416088,0.020963784204212087
125,10212010100416100,0.005527458722350883
126,10212010100416124,0.11163957382873688
127,10212010100416148,0.012791646418173631
128,10212010100416172,0.029103657381211834
129,10301088800204003,0.11060945502947614
130,10301088800204012,0.2832078360695753
131,10301088800204013,0.052155622270662304
132,10301088800204032,0.20759755069499625
133,10301088800204047,0.09277805779536584
134,10301088800204139,0.1159039931233922
135,10301088800204148,0.09517739987619779
136,10301088800204157,0.09517739987619779
137,10303010100111002,0.006140122300516904
138,10303010100111023,0.003238538653703235
139,10303010100111030,0.05298857149547146
140,10303010100111065,0.055021060225029485
141,10303010100111072,0.038273551791032645
142,10303010100111079,0.013209828670727364
143,10303010100111100,0.15131784944720633
144,10303088800605002,0.04009062690401335
145,10303088800605014,0.10918290398391282
146,10303088800605027,0.10918290398391282
147,10303088800605036,0.2618871211688572
148,10303088800605052,0.1744300397272661
149,10303088800605066,0.04009062690401335
150,10303088800605078,0.10918290398391282
151,10303088800605100,0.05822065132346996
152,10303088800605107,0.07330468749290972
153,10303088800605119,0.047340268643976426
154,10304088800101001,0.08255886679091608
155,10304088800101027,0.20622222869257603
156,10304088800101067,0.17395656362021197
157,10304088800101077,0.07103419458786255
158,10304088800101085,0.19646672879072838
159,10304088800101104,0.19646672879072838
160,10304088800101135,0.09472746820394361
161,10305088801202001,0.18719174565573693
162,10305088801202022,0.15703794586929246
163,10305088801202043,0.23694171631253783
164,10305088801202086,0.225762214024176
165,10305088801202130,0.17839628165301072
166,10305088801202137,0.223641028791639
167,10305088801202174,0.1613832069061665
168,10306088800608021,0.08366219624572147
169,10306088800608036,0.04021728242611633
170,10306088800608062,0.02687949784751253
171,10306088800608122,0.03899901289906169
172,10306088800608133,0.16479316041611786
173,10306088800608174,0.0814535039108337
174,10306088800608196,0.10081083826414158
175,10307088800116004,0.024344401774721705
176,10307088800116028,0.015021063640576857
177,10307088800116040,0.01793488773787896
178,10307088800116064,0.03909274614610215
179,10307088800116088,0.02712818037547179
180,10307088800116100,0.09241696129794345
181,10307088800116112,0.006961153036319448
182,10307088800116136,0.02049863066111443
183,10307088800709006,0.22810839106821687
184,10307088800709025,0.29591309644784947
185,10307088800709043,0.20930771157019504
186,10307088800709097,0.12525187065745716
187,10307088800709115,0.27766035376257786
188,10307088800709166,0.07623827975625862
189,10307088800709171,0.07309470872783565
190,10309010100101011,0.048033484023436754
191,10309010100101021,0.05655049857291387
192,10309010100101051,0.005601283553633581
193,10309010100101061,0.008571216011163507
194,10309010100101071,0.017938080300737853
195,10309010100101101,0.027945117021400723
196,10309010100101121,0.015456629483344194
197,10401088801204022,0.2669033701015893
198,10401088801204045,0.14658879258461904
199,10401088801204118,0.03153618529727394
200,10401088801204136,0.17335388087870784
201,10401088801204154,0.06910810685123799
202,10401088801204172,0.18369860740976546
203,10403020100109011,0.05655892190322117
204,10403020100109035,0.09433713422954501
205,10403020100109059,0.21676424754676799
206,10403020100109071,0.19463954493462257
207,10403020100109083,0.19349179221506838
208,10403020100109131,0.12789796825991873
209,10403088800404002,0.2764491630669709
210,10403088800404014,0.36998752288049663
211,10403088800404027,0.36998752288049663
212,10403088800404040,0.36998752288049663
213,10403088800404053,0.417019592515672
214,10403088800404074,0.21368073190577339
215,10403088800404093,0.1452956275356537
216,10403088800404106,0.37159640651792636
217,10403088800404118,0.3839854873913563
218,10404088800103001,0.23088015348416668
219,10404088800103011,0.15780196787684064
220,10404088800103016,0.2162362204241832
221,10404088800103046,0.09616749253597492
222,10404088800103047,0.053717286284711806
223,10404088800103062,0.06793936749114392
224,10404088800103077,0.04283508855503057
225,10404088800103092,0.2132990693187616
226,10404088800103107,0.16740659020077586
227,10404088800103122,0.051828304917976104
228,10405088800701025,0.36158685507042104
229,10405088800701046,0.40410291272662724
230,10405088800701070,0.31815186594382977
231,10405088800701114,0.4008327302661455
232,10405088800701141,0.17187242171065922
233,10405088800701179,0.19528332412312144
234,10405088800701200,0.5260929661493349
235,10406088800803003,0.3004069674299757
236,10406088800803033,0.1270954841002306
237,10406088800803055,0.0906018221706568
238,10406088800803074,0.2742667381654628
239,10406088800803117,0.08579707172778725
240,10406088800803137,0.15193968768071578
241,10406088800803155,0.15689437739981632
242,10408088800402020,0.22465841286338845
243,10408088800402039,0.1318078905452601
244,10408088800402054,0.45771828939187714
245,10408088800402098,0.12807515048592796
246,10408088800402116,0.1877784873716311
247,10408088800402135,0.38826325212544094
248,10408088800402155,0.3263424550045401
249,10408088800402167,0.21937043399801795
250,10408088800402173,0.1318078905452601
251,10409010100306056,0.04173220789241093
252,10409010100306078,0.00936996273794253
253,10409010100306100,0.01493449220383413
254,10409010100306111,0.23342583802424227
255,10409010100306133,0.02617421624289423
256,10409010100306144,0.004777154619552192
257,10409010100306155,0.05731533604230963
258,10501020100105007,0.08502860853297177
259,10501020100105019,0.10889374978892505
260,10501020100105043,0.09480430347111557
261,10501020100105079,0.2521183822417254
262,10501020100105151,0.2229573600190778
263,10501020100105163,0.09352996692978233
264,10501020100105175,0.2521183822417254
265,10501088800105005,0.14257048388405918
266,10501088800105031,0.11593525138972667
267,10501088800105037,0.07162476836692115
268,10501088800105075,0.12134456295589736
269,10501088800105091,0.048019176782896605
270,10501088800105110,0.08125940030355638
271,10501088800105136,0.04974484640232815
