"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"74","80","0.19047619047619","0.2","0.24390243902439","0.282051282051282","0.289473684210526","0.515282181507499","0.518279569892473","0.530434782608696","0.543698539051374","0.54644132157063","500","urban","poor_npl1"
"75","85","0.0731707317073171","0.0769230769230769","0.116279069767442","0.135135135135135","0.135228978978979","0.695842450765864","0.697826086956522","0.708695652173913","0.720524017467249","0.723913043478261","500","urban","poor_npl1"
"76","90","0","0","0.025","0.0277777777777778","0.0285714285714286","0.858078602620087","0.859307359307359","0.867678958785249","0.876623376623377","0.87853151909551","500","urban","poor_npl1"
"77","95","0","0","0","0","0","0.948051948051948","0.949671772428884","0.954248366013072","0.959051724137931","0.960954446854664","500","urban","poor_npl1"
"78","5","0.91304347826087","0.9375","1","1","1","0","0","0","0.0123456790123457","0.0128205128205128","100","full","poor_npl1"
"79","10","0.869492753623188","0.888888888888889","1","1","1","0","0","0","0.0146703296703293","0.024390243902439","100","full","poor_npl1"
"80","15","0.789473684210526","0.826086956521739","0.941176470588235","1","1","0","0","0.0117647058823529","0.025974025974026","0.036144578313253","100","full","poor_npl1"
"81","20","0.722222222222222","0.75","0.882352941176471","1","1","0","0","0.0256410256410256","0.0641441891441891","0.0740740740740741","100","full","poor_npl1"
"82","25","0.578947368421053","0.611111111111111","0.789473684210526","0.9375","0.95","0.0129828504828505","0.0238095238095238","0.0595238095238095","0.102608311229001","0.113924050632911","100","full","poor_npl1"
"83","30","0.45","0.5","0.681818181818182","0.846153846153846","0.882352941176471","0.0506329113924051","0.0617283950617284","0.1125","0.170731707317073","0.185206718346253","100","full","poor_npl1"
"84","35","0.285515873015873","0.333333333333333","0.5","0.684210526315789","0.727272727272727","0.120481927710843","0.12987012987013","0.2","0.275884754990926","0.2875","100","full","poor_npl1"
"85","40","0.136363636363636","0.176470588235294","0.36","0.54185606060606","0.588302139037433","0.181818181818182","0.202261904761905","0.278481012658228","0.365915405989503","0.384638554216867","100","full","poor_npl1"
"86","45","0.0952380952380952","0.125","0.272727272727273","0.461538461538462","0.5","0.265822784810127","0.280487804878049","0.363636363636364","0.452071102413568","0.467572550905884","100","full","poor_npl1"
"87","50","0.0434329710144928","0.0555555555555556","0.1875","0.352941176470588","0.384782608695652","0.35","0.3625","0.448717948717949","0.536631097560976","0.552941176470588","100","full","poor_npl1"
"88","55","0","0.0415833333333333","0.142857142857143","0.294117647058824","0.333333333333333","0.407882553606238","0.419753086419753","0.506666666666667","0.597402597402597","0.611764705882353","100","full","poor_npl1"
"89","60","0","0","0.1","0.235294117647059","0.263157894736842","0.475","0.492897912589693","0.578313253012048","0.666666666666667","0.680058823529412","100","full","poor_npl1"
"90","65","0","0","0.0784615384615385","0.2","0.235294117647059","0.531589724497394","0.545397008055236","0.630952380952381","0.712589285714286","0.728395061728395","100","full","poor_npl1"
"91","70","0","0","0.0526315789473684","0.157894736842105","0.19047619047619","0.571428571428571","0.59248103525212","0.678571428571429","0.753086419753086","0.765432098765432","100","full","poor_npl1"
"92","75","0","0","0.0434782608695652","0.125416666666666","0.148194444444444","0.623525592055004","0.641927825261159","0.729411764705882","0.8","0.810126582278481","100","full","poor_npl1"
"93","80","0","0","0.032258064516129","0.111111111111111","0.133333333333333","0.719987804878049","0.731707317073171","0.811287758346582","0.873424996362578","0.884057971014493","100","full","poor_npl1"
"94","85","0","0","0","0.0714285714285714","0.0910173160173159","0.809491193737769","0.82051282051282","0.884615384615385","0.936708860759494","0.941176470588235","100","full","poor_npl1"
"95","90","0","0","0","0.0434782608695652","0.05","0.892857142857143","0.902439024390244","0.949367088607595","0.986495495495496","0.98780487804878","100","full","poor_npl1"
"96","95","0","0","0","0","0","0.948051948051948","0.951807228915663","0.987012987012987","1","1","100","full","poor_npl1"
"97","5","0.963824456705326","0.968085106382979","0.988700204290092","1","1","0","0","0","0.00495049504950495","0.0050251256281407","500","full","poor_npl1"
"98","10","0.939393939393939","0.943799024803901","0.97","0.990291262135922","0.991521739130435","0","0","0.00488997555012225","0.00970991897573996","0.01","500","full","poor_npl1"
"99","15","0.88659793814433","0.89247311827957","0.93","0.962996632996633","0.968758054123711","0.00246305418719212","0.00250595238095238","0.00979193633443597","0.0170731707317073","0.0175438596491228","500","full","poor_npl1"
"100","20","0.825581395348837","0.833333333333333","0.881188118811881","0.923943806398687","0.931818181818182","0.0172413793103448","0.0197506537736423","0.0304568527918782","0.0433787323205867","0.0455783389305089","500","full","poor_npl1"
"101","25","0.715651260504202","0.73","0.786407766990291","0.838728216536893","0.853229048551696","0.0423887551592483","0.0446594845588777","0.0604534005037783","0.0785328656397742","0.0827297986281774","500","full","poor_npl1"
"102","30","0.604395604395604","0.618171603677222","0.679611650485437","0.741196298744217","0.752475247524752","0.0899888059701492","0.0940594059405941","0.114754567662476","0.137060901046875","0.140460919616196","500","full","poor_npl1"
"103","35","0.423882227700583","0.43996261682243","0.505494505494505","0.574468085106383","0.586206896551724","0.172403202575616","0.178027120052222","0.202242530097935","0.229648148148148","0.236319538670285","500","full","poor_npl1"
"104","40","0.282788825757576","0.294705882352941","0.361702127659574","0.428571428571429","0.437551510989011","0.246788095468161","0.251201596308537","0.28030303030303","0.312507754342432","0.318301308827625","500","full","poor_npl1"
"105","45","0.205580926083263","0.217821782178218","0.281074438202247","0.344165671047391","0.358695652173913","0.329189401604394","0.335663159273749","0.366412213740458","0.399497799169545","0.405543328792474","500","full","poor_npl1"
"106","50","0.129024273395081","0.138598061933853","0.192307692307692","0.246927451796366","0.255107468519323","0.411760992275698","0.417301856563943","0.450980392156863","0.483794545893331","0.490913717325931","500","full","poor_npl1"
"107","55","0.0927366447985005","0.103757319453481","0.15","0.2","0.208791208791209","0.469131973164231","0.47665271331938","0.511056511056511","0.54251067839196","0.548725490196079","500","full","poor_npl1"
"108","60","0.0526315789473684","0.0612244897959184","0.104166666666667","0.147368421052632","0.15469476450374","0.539201628282236","0.548219590148524","0.58","0.611536137297559","0.619173308563552","500","full","poor_npl1"
"109","65","0.0408060193774479","0.0462803320561941","0.0855921855921856","0.12621359223301","0.136385918003565","0.590889450056117","0.6","0.631188118811881","0.662501550868486","0.669905339805825","500","full","poor_npl1"
"110","70","0.021972049689441","0.0285714285714286","0.0606060606060606","0.0957446808510638","0.103466235632184","0.637008384146341","0.643564356435644","0.675776524036444","0.707076973206005","0.711392405063291","500","full","poor_npl1"
"111","75","0.0103066484325689","0.0117511832319135","0.0425531914893617","0.0714285714285714","0.0786655912782289","0.686262285462814","0.692092827488569","0.724390243902439","0.753696419380928","0.759216045506368","500","full","poor_npl1"
"112","80","0.00934363101419176","0.00980392156862745","0.0326086956521739","0.0594059405940594","0.0649472023303799","0.772831018518519","0.777777777777778","0.806201550387597","0.835413049654345","0.839198223259153","500","full","poor_npl1"
"113","85","0","0","0.0117647058823529","0.0322755960729313","0.0381043956043956","0.850487292797418","0.855720133509667","0.878787878787879","0.902019572188571","0.907046796482412","500","full","poor_npl1"
"114","90","0","0","0","0.0108695652173913","0.0112359550561798","0.925921342134213","0.929104928355715","0.946078431372549","0.961548273155416","0.96482851758794","500","full","poor_npl1"
"115","95","0","0","0","0","0","0.96875","0.970149253731343","0.980392156862745","0.99009900990099","0.992443324937028","500","full","poor_npl1"
