cluster_lat,cluster_lon,geometry,latitude,longitude,rwi,error,closest_rwi_geom,distance
6.40123809791,38.3446012616,POINT (38.3446012616 6.40123809791),6.3917304,38.3532715,-0.212,0.388,POINT (38.3532715 6.3917304),1271.5695395499508
6.43132806354,37.6603410409,POINT (37.6603410409 6.43132806354),6.4354006,37.6501465,-0.255,0.422,POINT (37.6501465 6.4354006),1188.9245799503192
6.44962796151,38.3196828622,POINT (38.3196828622 6.44962796151),6.4572344,38.3093262,-0.296,0.419,POINT (38.3093262 6.4572344),1329.1370109602728
6.45050353832,39.8802730059,POINT (39.8802730059 6.45050353832),6.4572344,39.8693848,0.139,0.369,POINT (39.8693848 6.4572344),1340.0544914090335
6.50156734188,37.4709978737,POINT (37.4709978737 6.50156734188),6.500899,37.4743652,-0.663,0.412,POINT (37.4743652 6.500899),379.0464827474372
6.59328992813,38.4223921387,POINT (38.4223921387 6.59328992813),6.5882169,38.4191895,0.487,0.468,POINT (38.4191895 6.5882169),567.5734147180594
6.61699649052,37.4846255397,POINT (37.4846255397 6.61699649052),6.610044,37.4743652,-0.417,0.391,POINT (37.4743652 6.610044),1295.3856965284876
6.63095001102,36.7852027008,POINT (36.7852027008 6.63095001102),6.6318701,36.7932129,-0.393,0.378,POINT (36.7932129 6.6318701),894.4540638931446
6.65580676267,38.3245737951,POINT (38.3245737951 6.65580676267),6.6536952,38.3312988,-0.035,0.387,POINT (38.3312988 6.6536952),770.136825719267
6.70685847437,37.409545286,POINT (37.409545286 6.70685847437),6.6973426,37.4084473,-0.193,0.388,POINT (37.4084473 6.6973426),849.3039387270384
6.78301858962,37.5509812536,POINT (37.5509812536 6.78301858962),6.7846256,37.5402832,-0.159,0.382,POINT (37.5402832 6.7846256),1197.9766063650818
6.80310210938,38.5126355838,POINT (38.5126355838 6.80310210938),6.8064439,38.5070801,-0.156,0.378,POINT (38.5070801 6.8064439),682.7530395939818
6.80492958256,35.8646146207,POINT (35.8646146207 6.80492958256),6.8064439,35.8703613,-0.248,0.38,POINT (35.8703613 6.8064439),653.4086202157374
6.85154345042,37.7801781416,POINT (37.7801781416 6.85154345042),6.8500775,37.7819824,0.476,0.567,POINT (37.7819824 6.8500775),238.42846416694897
6.88872100597,37.9522518332,POINT (37.9522518332 6.88872100597),6.8937071,37.9577637,-0.208,0.393,POINT (37.9577637 6.8937071),752.8266704831063
6.90210116638,37.7348762189,POINT (37.7348762189 6.90210116638),6.8937071,37.7380371,0.139,0.429,POINT (37.7380371 6.8937071),817.5542196955453
6.90990756063,37.774162367,POINT (37.774162367 6.90990756063),6.9155204,37.7819824,0.024,0.402,POINT (37.7819824 6.9155204),999.7279456982841
6.91156800008,38.4817078008,POINT (38.4817078008 6.91156800008),6.9155204,38.4851074,0.228,0.393,POINT (38.4851074 6.9155204),511.1272582022307
6.91411343602,35.6303215499,POINT (35.6303215499 6.91411343602),6.9155204,35.6506348,-0.288,0.389,POINT (35.6506348 6.9155204),2262.305938769245
6.92495009304,38.3559681101,POINT (38.3559681101 6.92495009304),6.9155204,38.3532715,0.4,0.418,POINT (38.3532715 6.9155204),875.2121027907925
6.93084850884,38.595896045,POINT (38.595896045 6.93084850884),6.9373327,38.5949707,-0.02,0.384,POINT (38.5949707 6.9373327),572.8359928032561
6.94302150261,37.2950167052,POINT (37.2950167052 6.94302150261),6.9373327,37.298584,-0.444,0.382,POINT (37.298584 6.9373327),640.7529734250936
6.94902910992,35.772021814,POINT (35.772021814 6.94902910992),6.959144,35.7824707,-0.763,0.376,POINT (35.7824707 6.959144),1477.3469078713965
6.94992604668,37.8864940524,POINT (37.8864940524 6.94992604668),6.959144,37.8918457,-0.259,0.395,POINT (37.8918457 6.959144),1004.2262414574002
6.98359796157,40.3522763184,POINT (40.3522763184 6.98359796157),6.9809543,40.3527832,-0.455,0.378,POINT (40.3527832 6.9809543),231.00241968265593
6.9854158586,35.5733201529,POINT (35.5733201529 6.9854158586),6.9809543,35.5627441,0.329,0.642,POINT (35.5627441 6.9809543),1243.3143751613202
6.98589410147,36.4255203181,POINT (36.4255203181 6.98589410147),6.9809543,36.4196777,-0.385,0.385,POINT (36.4196777 6.9809543),785.761060633974
7.00349013971,39.1624463866,POINT (39.1624463866 7.00349013971),7.0027636,39.1662598,-0.315,0.389,POINT (39.1662598 7.0027636),428.63363852881025
7.0204703088,40.3194889265,POINT (40.3194889265 7.0204703088),7.046379,40.3308105,-0.086,0.381,POINT (40.3308105 7.046379),2531.570682303371
7.02150110471,38.4874759267,POINT (38.4874759267 7.02150110471),7.0245718,38.4851074,1.22,0.568,POINT (38.4851074 7.0245718),375.2273148044468
7.03041856096,38.4696485423,POINT (38.4696485423 7.03041856096),7.0245718,38.4631348,1.227,0.607,POINT (38.4631348 7.0245718),885.2793235364597
7.03607701317,37.3092790736,POINT (37.3092790736 7.03607701317),7.046379,37.298584,-0.416,0.383,POINT (37.298584 7.046379),1498.1836095731414
7.04334914578,38.4725189381,POINT (38.4725189381 7.04334914578),7.046379,38.4631348,1.15,0.529,POINT (38.4631348 7.046379),1076.2934011415211
7.05045350209,38.481473729,POINT (38.481473729 7.05045350209),7.046379,38.4851074,1.231,0.546,POINT (38.4851074 7.046379),537.6172451508038
7.05305285634,38.4811126646,POINT (38.4811126646 7.05305285634),7.046379,38.4851074,1.231,0.546,POINT (38.4851074 7.046379),731.2753846216551
7.05591646117,38.485920377,POINT (38.485920377 7.05591646117),7.046379,38.4851074,1.231,0.546,POINT (38.4851074 7.046379),835.0439294636641
7.0587043433,37.1757686301,POINT (37.1757686301 7.0587043433),7.0681852,37.166748,-0.145,0.439,POINT (37.166748 7.0681852),1308.3474156032028
7.06282236274,38.494202114,POINT (38.494202114 7.06282236274),7.0681852,38.4851074,1.122,0.568,POINT (38.4851074 7.0681852),1113.8029682735694
7.06388070898,37.7193022693,POINT (37.7193022693 7.06388070898),7.0681852,37.7160645,0.625,0.513,POINT (37.7160645 7.0681852),522.4645854968226
7.06498545789,38.4802041202,POINT (38.4802041202 7.06498545789),7.0681852,38.4851074,1.122,0.568,POINT (38.4851074 7.0681852),612.238003727124
7.09517484082,36.6553017363,POINT (36.6553017363 7.09517484082),7.0899903,36.661377,0.015,0.394,POINT (36.661377 7.0899903),818.6760859244
7.09849246271,39.1906361993,POINT (39.1906361993 7.09849246271),7.0899903,39.1882324,0.272,0.429,POINT (39.1882324 7.0899903),779.9698404691213
7.09924325001,37.128257018,POINT (37.128257018 7.09924325001),7.0899903,37.1228027,-0.323,0.388,POINT (37.1228027 7.0899903),1020.1935122691552
7.10115660875,40.010966093,POINT (40.010966093 7.10115660875),7.1117945,40.0012207,0.766,0.523,POINT (40.0012207 7.1117945),1412.5197116544016
7.11090917192,36.4669773812,POINT (36.4669773812 7.11090917192),7.1117945,36.463623,0.012,0.398,POINT (36.463623 7.1117945),381.29989325830917
7.14547506346,35.4611988078,POINT (35.4611988078 7.14547506346),7.1553996,35.4528809,-0.478,0.389,POINT (35.4528809 7.1553996),1289.7617548583237
7.14637860111,36.8971397399,POINT (36.8971397399 7.14637860111),7.1553996,36.9030762,-0.204,0.376,POINT (36.9030762 7.1553996),1038.8400492634598
7.15974968202,36.836041539,POINT (36.836041539 7.15974968202),7.1553996,36.8371582,0.099,0.392,POINT (36.8371582 7.1553996),406.5591886371936
7.1643297276,39.8203710541,POINT (39.8203710541 7.1643297276),7.1553996,39.8254395,-0.23,0.366,POINT (39.8254395 7.1553996),948.2868687946776
7.17093819418,38.6018861376,POINT (38.6018861376 7.17093819418),7.1772006,38.5949707,0.544,0.522,POINT (38.5949707 7.1772006),942.0612658428095
7.17430039499,37.9492676831,POINT (37.9492676831 7.17430039499),7.1772006,37.9577637,-0.251,0.41,POINT (37.9577637 7.1772006),978.3380777885095
7.18665976435,37.191047131,POINT (37.191047131 7.18665976435),7.1772006,37.1887207,-0.992,0.386,POINT (37.1887207 7.1772006),876.9346702549157
7.19057165925,35.4228308345,POINT (35.4228308345 7.19057165925),7.1990006,35.4309082,1.17,0.514,POINT (35.4309082 7.1990006),1178.9724164250492
7.22388701369,38.602865316,POINT (38.602865316 7.22388701369),7.2207995,38.5949707,0.853,0.5,POINT (38.5949707 7.2207995),917.9307203984932
7.22604668328,35.2944712687,POINT (35.2944712687 7.22604668328),7.2207995,35.2990723,-0.127,0.392,POINT (35.2990723 7.2207995),698.9386479588618
7.25810515348,35.3135608448,POINT (35.3135608448 7.25810515348),7.2643942,35.3210449,-0.04,0.395,POINT (35.3210449 7.2643942),1009.0270497244386
7.25898773197,40.6146233206,POINT (40.6146233206 7.25898773197),7.2643942,40.6164551,-0.692,0.388,POINT (40.6164551 7.2643942),499.7393652299647
7.26850368689,38.6020916798,POINT (38.6020916798 7.26850368689),7.2643942,38.5949707,-0.036,0.424,POINT (38.5949707 7.2643942),868.6271185724711
7.27442629343,35.2563379766,POINT (35.2563379766 7.27442629343),7.2643942,35.255127,-0.29,0.397,POINT (35.255127 7.2643942),920.8126085099684
7.27556859449,35.3761222945,POINT (35.3761222945 7.27556859449),7.28619,35.3869629,-0.072,0.385,POINT (35.3869629 7.28619),1542.809448805067
7.27673837537,38.1157382755,POINT (38.1157382755 7.27673837537),7.28619,38.1115723,-0.064,0.383,POINT (38.1115723 7.28619),947.8071738166838
7.28374522639,37.7571481782,POINT (37.7571481782 7.28374522639),7.28619,37.7600098,0.124,0.384,POINT (37.7600098 7.28619),383.9804459459475
7.30240486926,35.1983637711,POINT (35.1983637711 7.30240486926),7.28619,35.189209,-0.465,0.386,POINT (35.189209 7.28619),1790.882172536952
7.31318183469,36.5951905108,POINT (36.5951905108 7.31318183469),7.3079846,36.595459,-0.104,0.385,POINT (36.595459 7.3079846),464.9407529593803
7.34918791893,38.8049340076,POINT (38.8049340076 7.34918791893),7.3515708,38.8146973,-0.24,0.397,POINT (38.8146973 7.3515708),1105.0875844728857
7.37676330298,37.8935648714,POINT (37.8935648714 7.37676330298),7.3733623,37.8918457,-0.175,0.393,POINT (37.8918457 7.3733623),354.41543765576364
7.38160282799,37.6033985811,POINT (37.6033985811 7.38160282799),7.3733623,37.6062012,-0.344,0.378,POINT (37.6062012 7.3733623),789.9968095982757
7.40568344221,38.0810753873,POINT (38.0810753873 7.40568344221),7.3951528,38.0895996,0.038,0.398,POINT (38.0895996 7.3951528),1322.0650682507867
7.42843060501,38.9573869302,POINT (38.9573869302 7.42843060501),7.4387304,38.9465332,0.02,0.378,POINT (38.9465332 7.4387304),1499.9431996816963
7.43667493729,41.0005629905,POINT (41.0005629905 7.43667493729),7.4387304,41.0119629,-0.977,0.38,POINT (41.0119629 7.4387304),1279.2923917566739
7.442807492,37.8659104876,POINT (37.8659104876 7.442807492),7.4387304,37.869873,-0.434,0.38,POINT (37.869873 7.4387304),567.6466311237908
7.44867719122,35.868074501,POINT (35.868074501 7.44867719122),7.4387304,35.8703613,-0.407,0.376,POINT (35.8703613 7.4387304),931.6533294714789
7.45285491176,37.135765213,POINT (37.135765213 7.45285491176),7.4605176,37.1447754,-0.407,0.407,POINT (37.1447754 7.4605176),1210.4213033367255
7.47556744642,36.4429756569,POINT (36.4429756569 7.47556744642),7.4823037,36.4416504,-0.259,0.398,POINT (36.4416504 7.4823037),620.3245054050027
7.51326045706,37.6461378355,POINT (37.6461378355 7.51326045706),7.5040887,37.6501465,-0.283,0.397,POINT (37.6501465 7.5040887),922.3536744933631
7.54390699281,37.862935178,POINT (37.862935178 7.54390699281),7.5476555,37.869873,1.255,0.57,POINT (37.869873 7.5476555),838.6962234124134
7.54783077574,37.0818248622,POINT (37.0818248622 7.54783077574),7.5476555,37.0788574,-0.549,0.387,POINT (37.0788574 7.5476555),330.3328845472512
7.58861044429,39.7945944298,POINT (39.7945944298 7.58861044429),7.5912178,39.8034668,-0.777,0.372,POINT (39.8034668 7.5912178),1011.3961311771338
7.64691311056,34.2562839247,POINT (34.2562839247 7.64691311056),7.6565531,34.2663574,-0.432,0.462,POINT (34.2663574 7.6565531),1428.1164307399104
7.65816033645,38.0946319154,POINT (38.0946319154 7.65816033645),7.6565531,38.0895996,-0.183,0.384,POINT (38.0895996 7.6565531),576.9745938352048
7.66853940862,36.8415831395,POINT (36.8415831395 7.66853940862),7.6783293,36.8371582,1.481,0.619,POINT (36.8371582 7.6783293),1000.5564325401205
7.66912376181,36.92553529,POINT (36.92553529 7.66912376181),7.6783293,36.9250488,-0.36,0.403,POINT (36.9250488 7.6783293),820.0792453518088
7.67211701378,35.8400122926,POINT (35.8400122926 7.67211701378),7.6783293,35.8483887,-0.313,0.378,POINT (35.8483887 7.6783293),1086.773480676857
7.67723960482,36.8176577054,POINT (36.8176577054 7.67723960482),7.6783293,36.8151855,0.855,0.524,POINT (36.8151855 7.6783293),291.509370555857
7.6926289959,37.7336160957,POINT (37.7336160957 7.6926289959),7.7001044,37.7380371,-0.001,0.409,POINT (37.7380371 7.7001044),820.8514664400908
7.70538466173,37.6505389613,POINT (37.6505389613 7.70538466173),7.7001044,37.6501465,-0.094,0.378,POINT (37.6501465 7.7001044),466.91251439459637
7.73169598877,37.4985838007,POINT (37.4985838007 7.73169598877),7.7218784,37.4963379,-0.147,0.392,POINT (37.4963379 7.7218784),901.3915314130876
7.77573960381,39.8661143537,POINT (39.8661143537 7.77573960381),7.7654229,39.8693848,-0.237,0.376,POINT (39.8693848 7.7654229),952.6226884865379
7.79120996652,38.3295082817,POINT (38.3295082817 7.79120996652),7.7871935,38.3312988,0.041,0.398,POINT (38.3312988 7.7871935),402.963235576282
7.79349904803,38.2505601834,POINT (38.2505601834 7.79349904803),7.7871935,38.2434082,0.31,0.447,POINT (38.2434082 7.7871935),967.2920470598673
7.81991142387,37.828597498,POINT (37.828597498 7.81991142387),7.8307313,37.8259277,-0.323,0.376,POINT (37.8259277 7.8307313),995.5874114062312
7.82727102592,35.3924934526,POINT (35.3924934526 7.82727102592),7.8307313,35.3869629,-0.348,0.376,POINT (35.3869629 7.8307313),690.3461533938978
7.83013692022,34.5080541478,POINT (34.5080541478 7.83013692022),7.8307313,34.5300293,-0.395,0.394,POINT (34.5300293 7.8307313),2444.1321538994953
7.88005862562,36.0983250614,POINT (36.0983250614 7.88005862562),7.8742645,36.0900879,-0.121,0.379,POINT (36.0900879 7.8742645),1053.5470827729082
7.8891255011,37.5456591429,POINT (37.5456591429 7.8891255011),7.8960294,37.5402832,-0.099,0.391,POINT (37.5402832 7.8960294),853.1360584884691
7.92925133102,38.7168656746,POINT (38.7168656746 7.92925133102),7.9395558,38.7268066,0.767,0.542,POINT (38.7268066 7.9395558),1421.6217809584223
7.9697354732,36.6697798545,POINT (36.6697798545 7.9697354732),7.9613173,36.661377,-0.537,0.38,POINT (36.661377 7.9613173),1198.6602679397004
7.97698683396,37.4779072445,POINT (37.4779072445 7.97698683396),7.9830776,37.4743652,-0.482,0.38,POINT (37.4743652 7.9830776),666.3395154683219
7.97824604282,39.132120088,POINT (39.132120088 7.97824604282),7.9830776,39.1223145,0.655,0.529,POINT (39.1223145 7.9830776),1167.268946318912
7.98501581104,38.1539348643,POINT (38.1539348643 7.98501581104),7.9830776,38.1555176,0.072,0.374,POINT (38.1555176 7.9830776),244.3239411257891
8.00671193105,34.5566341877,POINT (34.5566341877 8.00671193105),8.0048367,34.552002,-0.39,0.41,POINT (34.552002 8.0048367),542.950083082095
8.07346204202,36.4978704647,POINT (36.4978704647 8.07346204202),8.0701072,36.5075684,-0.44,0.376,POINT (36.5075684 8.0701072),1119.2764294202786
8.07578959014,38.4395969167,POINT (38.4395969167 8.07578959014),8.0701072,38.4411621,-0.095,0.374,POINT (38.4411621 8.0701072),524.6125879181872
8.08842299138,39.0349251986,POINT (39.0349251986 8.08842299138),8.0918616,39.0344238,0.083,0.39,POINT (39.0344238 8.0918616),302.1882861198937
8.0938276118,36.4574609552,POINT (36.4574609552 8.0938276118),8.0918616,36.463623,0.402,0.429,POINT (36.463623 8.0918616),707.3866091490897
8.11332653211,38.7753045688,POINT (38.7753045688 8.11332653211),8.1136149,38.770752,-0.007,0.394,POINT (38.770752 8.1136149),506.83944411361716
8.11835892139,37.711581489,POINT (37.711581489 8.11835892139),8.1136149,37.7160645,-0.118,0.396,POINT (37.7160645 8.1136149),650.1006037231214
8.11992331839,38.3685641109,POINT (38.3685641109 8.11992331839),8.1136149,38.3752441,0.932,0.56,POINT (38.3752441 8.1136149),924.21022590104
8.13327890849,38.2086730522,POINT (38.2086730522 8.13327890849),8.1353671,38.1994629,-0.231,0.398,POINT (38.1994629 8.1353671),1040.2494774283543
8.14928030946,38.8306181132,POINT (38.8306181132 8.14928030946),8.157118,38.8366699,1.052,0.531,POINT (38.8366699 8.157118),955.882683349531
8.1679123876,37.7464125492,POINT (37.7464125492 8.1679123876),8.157118,37.7380371,-0.253,0.393,POINT (37.7380371 8.157118),1329.743709967217
8.16863199454,38.6464528783,POINT (38.6464528783 8.16863199454),8.1788678,38.638916,-0.32,0.386,POINT (38.638916 8.1788678),1221.729543153506
8.16979824749,35.6406321333,POINT (35.6406321333 8.16979824749),8.1788678,35.6506348,-0.07,0.385,POINT (35.6506348 8.1788678),1381.567168277029
8.17949664228,37.9272178152,POINT (37.9272178152 8.17949664228),8.1788678,37.935791,-0.189,0.385,POINT (37.935791 8.1788678),954.8887266693472
8.18930636005,36.4699847397,POINT (36.4699847397 8.18930636005),8.1788678,36.463623,-0.08,0.372,POINT (36.463623 8.1788678),1171.2093020698687
8.19726994714,34.2016617219,POINT (34.2016617219 8.19726994714),8.1788678,34.2224121,-0.778,0.39,POINT (34.2224121 8.1788678),2861.324864307584
8.20429943583,37.7931347282,POINT (37.7931347282 8.20429943583),8.2006163,37.8039551,0.768,0.541,POINT (37.8039551 8.2006163),1245.930714443238
8.24696450208,34.5963960166,POINT (34.5963960166 8.24696450208),8.2441099,34.5959473,0.803,0.596,POINT (34.5959473 8.2441099),266.0109783495666
8.26683229052,34.6093207764,POINT (34.6093207764 8.26683229052),8.2658549,34.6179199,-0.707,0.413,POINT (34.6179199 8.2658549),960.3532901065148
8.27575877219,33.980758515,POINT (33.980758515 8.27575877219),8.2658549,33.9807129,-0.145,0.391,POINT (33.9807129 8.2658549),913.2072877563903
8.29381741375,34.56500735,POINT (34.56500735 8.29381741375),8.2658549,34.5739746,0.058,0.454,POINT (34.5739746 8.2658549),2747.6202086769003
8.39113691338,35.9322387334,POINT (35.9322387334 8.39113691338),8.3745618,35.9362793,-0.012,0.48,POINT (35.9362793 8.3745618),1558.4827014294233
8.39200458575,33.4683567701,POINT (33.4683567701 8.39200458575),8.3745618,33.4533691,-0.322,0.375,POINT (33.4533691 8.3745618),2322.848474989301
8.40007079517,33.938508848,POINT (33.938508848 8.40007079517),8.3745618,33.9367676,-0.92,0.389,POINT (33.9367676 8.3745618),2361.217530625606
8.4492897561,36.1827782933,POINT (36.1827782933 8.4492897561),8.4397714,36.1779785,-0.515,0.374,POINT (36.1779785 8.4397714),1007.3079518684867
8.45450852256,36.3484995508,POINT (36.3484995508 8.45450852256),8.4615055,36.3537598,0.867,0.536,POINT (36.3537598 8.4615055),857.1934644917394
8.46646303095,37.4369214482,POINT (37.4369214482 8.46646303095),8.4615055,37.4304199,-0.538,0.368,POINT (37.4304199 8.4615055),845.1302499473803
8.51788221341,39.2833632713,POINT (39.2833632713 8.51788221341),8.5267005,39.276123,1.581,0.517,POINT (39.276123 8.5267005),1106.4576797356501
8.53392278709,39.268270967,POINT (39.268270967 8.53392278709),8.5267005,39.276123,1.581,0.517,POINT (39.276123 8.5267005),1071.8348401822743
8.54030510688,39.2492407706,POINT (39.2492407706 8.54030510688),8.5484296,39.2541504,1.633,0.562,POINT (39.2541504 8.5484296),887.3753594958239
8.54132289589,39.2718889911,POINT (39.2718889911 8.54132289589),8.5484296,39.276123,1.894,0.562,POINT (39.276123 8.5484296),771.9305107883675
8.55172513537,39.2673656876,POINT (39.2673656876 8.55172513537),8.5484296,39.276123,1.894,0.562,POINT (39.276123 8.5484296),1014.2500084930406
8.57190296323,40.3175172324,POINT (40.3175172324 8.57190296323),8.5701576,40.3088379,-0.065,0.399,POINT (40.3088379 8.5701576),976.3777954375386
8.5770997227,39.1537952229,POINT (39.1537952229 8.5770997227),8.5701576,39.1442871,0.045,0.509,POINT (39.1442871 8.5701576),1214.9703130593196
8.60554270703,37.0987071741,POINT (37.0987071741 8.60554270703),8.6136097,37.1008301,-0.556,0.364,POINT (37.1008301 8.6136097),753.3795666543323
8.61492078832,34.6514363264,POINT (34.6514363264 8.61492078832),8.6136097,34.6618652,0.038,0.367,POINT (34.6618652 8.6136097),1165.8219208092926
8.63334290818,36.6806962392,POINT (36.6806962392 8.63334290818),8.6353339,36.6833496,-0.437,0.369,POINT (36.6833496 8.6353339),344.3414573872855
8.6361010406,38.1519350254,POINT (38.1519350254 8.6361010406),8.6353339,38.1555176,-0.282,0.394,POINT (38.1555176 8.6353339),403.9720424718237
8.64302754866,37.0632145326,POINT (37.0632145326 8.64302754866),8.6353339,37.0568848,-0.286,0.364,POINT (37.0568848 8.6353339),980.5335613353578
8.65230864709,40.6178499401,POINT (40.6178499401 8.65230864709),8.6570568,40.6164551,-0.341,0.351,POINT (40.6164551 8.6570568),429.735180018131
8.6536780825,36.6077474888,POINT (36.6077474888 8.6536780825),8.6570568,36.6174316,-0.306,0.369,POINT (36.6174316 8.6570568),1118.2540965140706
8.66161555833,35.6426976235,POINT (35.6426976235 8.66161555833),8.6570568,35.6506348,-0.652,0.37,POINT (35.6506348 8.6570568),973.9722813721216
8.68349171525,38.8054367657,POINT (38.8054367657 8.68349171525),8.6787785,38.8146973,0.166,0.362,POINT (38.8146973 8.6787785),1107.7492311285203
8.72042840438,37.9114568164,POINT (37.9114568164 8.72042840438),8.7222181,37.9138184,-0.323,0.365,POINT (37.9138184 8.7222181),305.95296548719006
8.72717898314,39.1876998149,POINT (39.1876998149 8.72717898314),8.7222181,39.1882324,-0.544,0.364,POINT (39.1882324 8.7222181),431.6338842170073
8.73814791477,39.840529416,POINT (39.840529416 8.73814791477),8.7439361,39.8474121,-0.285,0.351,POINT (39.8474121 8.7439361),910.9950337478782
8.74304517464,36.4844481911,POINT (36.4844481911 8.74304517464),8.7439361,36.4855957,0.206,0.401,POINT (36.4855957 8.7439361),150.41693361549358
8.7688653041,35.5671754136,POINT (35.5671754136 8.7688653041),8.7656527,35.5627441,-0.5,0.37,POINT (35.5627441 8.7656527),572.0430603621777
8.82166292432,38.3469271782,POINT (38.3469271782 8.82166292432),8.830795,38.3532715,-0.209,0.384,POINT (38.3532715 8.830795),1063.8754846618626
8.84115434604,37.9135797978,POINT (37.9135797978 8.84115434604),8.830795,37.9138184,-0.412,0.366,POINT (37.9138184 8.830795),909.1692539863834
8.84297565884,43.8706580642,POINT (43.8706580642 8.84297565884),8.8525066,43.8684082,-0.165,0.347,POINT (43.8684082 8.8525066),803.9410671456501
8.88268075989,38.7810019873,POINT (38.7810019873 8.88268075989),8.8742168,38.770752,0.827,0.495,POINT (38.770752 8.8742168),1355.4961393163505
8.89111413132,40.7670932528,POINT (40.7670932528 8.89111413132),8.8959258,40.7702637,0.338,0.494,POINT (40.7702637 8.8959258),537.100287366275
8.89876421903,40.2744651027,POINT (40.2744651027 8.89876421903),8.8959258,40.2648926,-0.099,0.361,POINT (40.2648926 8.8959258),1091.3160518863303
8.93203319681,38.6507034039,POINT (38.6507034039 8.93203319681),8.9393399,38.6608887,1.537,0.555,POINT (38.6608887 8.9393399),1298.1621153201102
8.93900132215,40.4714489125,POINT (40.4714489125 8.93900132215),8.9610451,40.4626465,-0.481,0.35,POINT (40.4626465 8.9610451),2106.0521416495094
8.95426101301,38.7769014146,POINT (38.7769014146 8.95426101301),8.9610451,38.770752,1.673,0.495,POINT (38.770752 8.9610451),901.9082217864966
8.95748548658,38.7621280316,POINT (38.7621280316 8.95748548658),8.9610451,38.770752,1.673,0.495,POINT (38.770752 8.9610451),1007.3790387398209
8.95803069867,38.7480862349,POINT (38.7480862349 8.95803069867),8.9610451,38.7487793,1.675,0.489,POINT (38.7487793 8.9610451),272.5351435206404
8.96405834565,38.7219020653,POINT (38.7219020653 8.96405834565),8.9610451,38.7268066,1.433,0.531,POINT (38.7268066 8.9610451),604.7700856785199
8.97089097863,38.6245563425,POINT (38.6245563425 8.97089097863),8.9610451,38.6169434,-0.314,0.431,POINT (38.6169434 8.9610451),1203.4349087097141
8.98085326767,38.6959824984,POINT (38.6959824984 8.98085326767),8.9827489,38.704834,1.166,0.494,POINT (38.704834 8.9827489),997.8944395871592
8.9897508421,38.7736534474,POINT (38.7736534474 8.9897508421),8.9827489,38.770752,1.591,0.491,POINT (38.770752 8.9827489),687.4253212053474
9.00397364652,39.0027426232,POINT (39.0027426232 9.00397364652),9.0044514,39.0124512,-0.495,0.411,POINT (39.0124512 9.0044514),1080.333454877733
9.0093694062,40.7218752036,POINT (40.7218752036 9.0093694062),9.0044514,40.7263184,-0.479,0.368,POINT (40.7263184 9.0044514),644.8703524591758
9.01383467168,38.7413344572,POINT (38.7413344572 9.01383467168),9.0044514,38.7487793,1.359,0.511,POINT (38.7487793 9.0044514),1160.825462538875
9.01525667835,38.8137498499,POINT (38.8137498499 9.01525667835),9.0044514,38.8146973,1.352,0.482,POINT (38.8146973 9.0044514),942.0906465277365
9.01530115929,35.046540828,POINT (35.046540828 9.01530115929),9.0044514,35.057373,-0.054,0.365,POINT (35.057373 9.0044514),1557.6225815334433
9.01870882345,38.7899967067,POINT (38.7899967067 9.01870882345),9.0261526,38.7927246,1.782,0.492,POINT (38.7927246 9.0261526),712.8946706906045
9.02011593,38.7333793622,POINT (38.7333793622 9.02011593),9.0261526,38.7268066,1.562,0.496,POINT (38.7268066 9.0261526),899.0846278215826
9.02357448302,38.7842487086,POINT (38.7842487086 9.02357448302),9.0261526,38.7927246,1.782,0.492,POINT (38.7927246 9.0261526),968.6030578299507
9.0308423142,36.4037942076,POINT (36.4037942076 9.0308423142),9.0261526,36.3977051,-0.525,0.363,POINT (36.3977051 9.0261526),796.620520513417
9.03417992657,38.8425680751,POINT (38.8425680751 9.03417992657),9.0261526,38.8366699,1.491,0.476,POINT (38.8366699 9.0261526),955.7751167760578
9.03750881969,38.7378110164,POINT (38.7378110164 9.03750881969),9.0478525,38.7487793,1.842,0.489,POINT (38.7487793 9.0478525),1514.0076486252153
9.03815880629,43.2537267944,POINT (43.2537267944 9.03815880629),9.0478525,43.2531738,-0.593,0.364,POINT (43.2531738 9.0478525),787.4634316662565
9.04756694903,38.7182422373,POINT (38.7182422373 9.04756694903),9.0478525,38.7268066,1.573,0.498,POINT (38.7268066 9.0478525),952.6358249952038
9.05293496286,38.7351170883,POINT (38.7351170883 9.05293496286),9.0478525,38.7268066,1.573,0.498,POINT (38.7268066 9.0478525),1023.8618568279651
9.0560702976,38.5868125112,POINT (38.5868125112 9.0560702976),9.0478525,38.5949707,-0.557,0.418,POINT (38.5949707 9.0478525),1154.573071715259
9.06107183279,38.7917785847,POINT (38.7917785847 9.06107183279),9.0695511,38.7927246,0.709,0.514,POINT (38.7927246 9.0695511),742.3703788478279
9.06263842723,41.6874705216,POINT (41.6874705216 9.06263842723),9.0695511,41.6931152,0.268,0.357,POINT (41.6931152 9.0695511),850.5437751472017
9.06615498369,38.4935503457,POINT (38.4935503457 9.06615498369),9.0695511,38.4851074,0.637,0.535,POINT (38.4851074 9.0695511),984.2445574028358
9.06748034312,43.5342684053,POINT (43.5342684053 9.06748034312),9.0695511,43.5168457,-0.507,0.346,POINT (43.5168457 9.0695511),1944.4968619477079
9.07117082101,40.6909795959,POINT (40.6909795959 9.07117082101),9.0695511,40.682373,-0.297,0.356,POINT (40.682373 9.0695511),966.7054204852753
