cluster_lat,cluster_lon,radiance_around_1_kms,radiance_around_5_kms,radiance_around_10_kms
7.030418560960001,38.4696485423,0.31017480084132915,0.34022746820343747,0.25590842835260147
7.036077013169999,37.3092790736,0.0,0.0,0.0018829162921102658
7.043349145780001,38.4725189381,0.42272112706411163,0.3851227050534262,0.2635146834918967
7.05045350209,38.481473729,0.5117207478675111,0.4150446523490465,0.2606819401705446
7.053052856339999,38.4811126646,0.4680640207254017,0.40408039043762534,0.26056841302394496
7.05591646117,38.485920377,0.4462129341826826,0.3963999663882499,0.26633218151112237
7.0587043433000005,37.1757686301,0.040015278423435455,0.003918693981184595,0.000898279839455197
7.0628223627399995,38.494202114000004,0.3015542187838229,0.36215349708178585,0.258406413882763
7.06388070898,37.7193022693,0.0,0.026416938405721072,0.008922422088355262
7.064985457889999,38.4802041202,0.3197052105271995,0.3500691677551395,0.2538892807841282
7.09517484082,36.655301736300004,0.0,0.012716505166425071,0.004439864366155055
7.09849246271,39.190636199299995,0.1078520251938088,0.03157387379153457,0.00883028488932306
7.099243250010001,37.128257018,0.0,0.0,0.0014016204935029608
7.10115660875,40.010966093,0.05492095623775831,0.06933190696336403,0.03103416304908429
7.1109091719199995,36.466977381199996,0.0,0.0,0.0
7.145475063460001,35.4611988078,0.0,0.0,0.0037619897834214973
7.14637860111,36.8971397399,0.0,0.0,0.0003274920404753671
7.15974968202,36.836041539,0.0,0.0,0.0015282779635317919
7.1643297276,39.8203710541,0.0,0.0,0.0
7.17093819418,38.601886137600005,0.024444697082705365,0.13563474371184372,0.10714204849265042
7.1743003949899995,37.9492676831,0.0,0.0,0.005512440785544837
7.18665976435,37.191047131,0.0,0.0,0.004244271739392079
7.19057165925,35.4228308345,0.1910026495674252,0.062023326467103415,0.01846298972595713
7.22388701369,38.602865316,0.055015286933750185,0.1329054800608565,0.10886449664683083
7.226046683280001,35.2944712687,0.0,0.000609432999425969,0.0029685024628853776
7.258105153480001,35.3135608448,0.0,0.001961604140107026,0.0028346479420775055
7.2589877319700005,40.614623320599996,0.0,0.0,0.0
7.268503686889999,38.6020916798,0.0,0.0,0.000979557687199001
7.27442629343,35.2563379766,0.0,0.0,0.0
7.275568594489998,35.3761222945,0.0,0.001559378676313371,0.0007262029953310373
7.276738375369999,38.1157382755,0.0,0.005526268823042249,0.02686680410126339
7.28374522639,37.757148178200005,0.0,0.0,0.0
7.302404869260001,35.1983637711,0.0,0.0,0.0
7.31318183469,36.5951905108,0.0,0.00018939893897261257,0.0005997653130281409
7.34918791893,38.804934007600004,0.0,0.0,0.0003794861124982264
7.37676330298,37.893564871399995,0.0,0.0,0.003297721839806843
7.381602827989999,37.6033985811,0.0,0.0,6.931989699665133e-05
7.405683442210001,38.0810753873,0.0,0.0,0.0
7.428430605010001,38.9573869302,0.0,0.0,0.0
7.436674937289999,41.0005629905,0.0,0.0,0.0
7.442807492000001,37.865910487600004,0.0,0.0,0.0006455710650251937
7.44867719122,35.868074501,0.0,0.0,0.0
7.452854911760001,37.135765213,0.0,0.0,0.0
