"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1876","65","0","0","0.0476190476190476","0.117647058823529","0.142857142857143","0.90473321858864","0.91358024691358","0.951807228915663","0.987507716049383","0.988095238095238","100","urban","poor_bottom_40"
"1877","70","0","0","0","0","0","0.974025974025974","0.975","0.988505747126437","1","1","100","urban","poor_bottom_40"
"1878","75","0","0","0","0","0","1","1","1","1","1","100","urban","poor_bottom_40"
"1879","80","0","0","0","0","0","1","1","1","1","1","100","urban","poor_bottom_40"
"1880","85","0","0","0","0","0","1","1","1","1","1","100","urban","poor_bottom_40"
"1881","90","0","0","0","0","0","1","1","1","1","1","100","urban","poor_bottom_40"
"1882","95","0","0","0","0","0","1","1","1","1","1","100","urban","poor_bottom_40"
"1883","5","1","1","1","1","1","0","0","0","0","0","500","urban","poor_bottom_40"
"1884","10","1","1","1","1","1","0","0","0","0","0","500","urban","poor_bottom_40"
"1885","15","0.975609756097561","0.975903614457831","0.97752808988764","0.98876404494382","0.989010989010989","0.00239234449760766","0.00240384615384615","0.00483091787439614","0.00490196078431373","0.00491400491400491","500","urban","poor_bottom_40"
"1886","20","0.975609756097561","0.975903614457831","0.97752808988764","0.98876404494382","0.989010989010989","0.00239234449760766","0.00240384615384615","0.00483091787439614","0.00490196078431373","0.00491400491400491","500","urban","poor_bottom_40"
"1887","25","0.848837209302326","0.850574712643678","0.869047619047619","0.892857142857143","0.897727272727273","0.0120765671381177","0.0121359223300971","0.0169902912621359","0.0195121951219512","0.019559902200489","500","urban","poor_bottom_40"
"1888","30","0.848837209302326","0.850574712643678","0.869047619047619","0.892857142857143","0.897727272727273","0.0144569624652456","0.0145278450363196","0.0193704600484262","0.0219512195121951","0.0220048899755501","500","urban","poor_bottom_40"
"1889","35","0.720894781622235","0.724137931034483","0.75","0.777777777777778","0.784090909090909","0.097323600973236","0.1","0.110294117647059","0.11808654909493","0.119221411192214","500","urban","poor_bottom_40"
"1890","40","0.679012345679012","0.682926829268293","0.709302325581395","0.738636363636364","0.744504219409283","0.163461538461538","0.166238893195778","0.177615571776156","0.188412714883608","0.190246841022627","500","urban","poor_bottom_40"
"1891","45","0.390804597701149","0.397727272727273","0.430232558139535","0.460674157303371","0.465909090909091","0.361650485436893","0.364291903055048","0.378640776699029","0.392273371523061","0.395123420511314","500","urban","poor_bottom_40"
"1892","50","0.235294117647059","0.240963855421687","0.270588235294118","0.296296296296296","0.302325581395349","0.603405302498596","0.605769230769231","0.619277108433735","0.634391833318387","0.63768115942029","500","urban","poor_bottom_40"
"1893","55","0.176470588235294","0.182746823069404","0.211111111111111","0.235294117647059","0.238636363636364","0.71078431372549","0.712558902776294","0.72488038277512","0.739024390243902","0.741007194244604","500","urban","poor_bottom_40"
"1894","60","0.103448275862069","0.105882352941176","0.130952380952381","0.149425287356322","0.151162790697674","0.855421686746988","0.857142857142857","0.86682808716707","0.877110505905687","0.87952531278962","500","urban","poor_bottom_40"
"1895","65","0.0227272727272727","0.0232558139534884","0.043956043956044","0.0481927710843374","0.0487804878048781","0.944444444444444","0.945939289042737","0.951338199513382","0.958440276701055","0.959036144578313","500","urban","poor_bottom_40"
"1896","70","0","0","0","0","0","0.990196078431373","0.990220048899755","0.990384615384615","0.995145631067961","0.995180722891566","500","urban","poor_bottom_40"
"1897","75","0","0","0","0","0","1","1","1","1","1","500","urban","poor_bottom_40"
"1898","80","0","0","0","0","0","1","1","1","1","1","500","urban","poor_bottom_40"
"1899","85","0","0","0","0","0","1","1","1","1","1","500","urban","poor_bottom_40"
"1900","90","0","0","0","0","0","1","1","1","1","1","500","urban","poor_bottom_40"
"1901","95","0","0","0","0","0","1","1","1","1","1","500","urban","poor_bottom_40"
"1902","5","0.926806684733514","0.939393939393939","0.977777777777778","1","1","0","0","0","0.0317460317460317","0.0344827586206897","100","full","poor_bottom_40"
"1903","10","0.926806684733514","0.939393939393939","0.977777777777778","1","1","0","0","0","0.0317460317460317","0.0344827586206897","100","full","poor_bottom_40"
"1904","15","0.666666666666667","0.692216117216117","0.8","0.902439024390244","0.925925925925926","0.0312379807692308","0.0356829573934837","0.09375","0.153846153846154","0.163934426229508","100","full","poor_bottom_40"
"1905","20","0.666666666666667","0.692216117216117","0.8","0.902439024390244","0.925925925925926","0.0312379807692308","0.0356829573934837","0.09375","0.153846153846154","0.163934426229508","100","full","poor_bottom_40"
"1906","25","0.275840517241379","0.299864864864865","0.425","0.566666666666667","0.586257606490872","0.158668154761905","0.171875","0.261538461538462","0.358267257462687","0.375040584415584","100","full","poor_bottom_40"
"1907","30","0.275840517241379","0.299864864864865","0.425","0.566666666666667","0.586257606490872","0.158730158730159","0.171875","0.262295081967213","0.359375","0.376634021715989","100","full","poor_bottom_40"
"1908","35","0.0869565217391304","0.108108108108108","0.205128205128205","0.314285714285714","0.341463414634146","0.363597178683386","0.382282913165266","0.476190476190476","0.584615384615385","0.6","100","full","poor_bottom_40"
"1909","40","0.0810810810810811","0.0975216365066876","0.195121951219512","0.305662393162393","0.333333333333333","0.394343107827292","0.415384615384615","0.514297385620915","0.612903225806452","0.637966365178067","100","full","poor_bottom_40"
"1910","45","0","0.024390243902439","0.0769230769230769","0.151631701631702","0.171428571428571","0.603441434044882","0.62257004002287","0.711864406779661","0.802827571489543","0.816672535211268","100","full","poor_bottom_40"
"1911","50","0","0","0.0476190476190476","0.111269841269841","0.128225806451613","0.734348958333333","0.75","0.830508474576271","0.897058823529412","0.910531394750386","100","full","poor_bottom_40"
"1912","55","0","0","0.0285714285714286","0.0857763975155279","0.103493647912886","0.797089167280766","0.8125","0.878787878787879","0.938461538461538","0.950839502908514","100","full","poor_bottom_40"
"1913","60","0","0","0.024390243902439","0.0645161290322581","0.0789473684210526","0.878748006379585","0.890625","0.939393939393939","0.984126984126984","0.985507246376812","100","full","poor_bottom_40"
"1914","65","0","0","0","0.03125","0.037111111111111","0.936507936507937","0.941176470588235","0.983333333333333","1","1","100","full","poor_bottom_40"
