"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-9.80817139167769","8.89585942367169","1.6517910604966","100","rural","poor_npl1"
"-8.13624159076896","6.78288715587887","1.66865172976347","150","rural","poor_npl1"
"-6.42635452907348","6.33653010659501","1.73149974075823","200","rural","poor_npl1"
"-5.89500938333655","5.50523314117902","1.80166549130527","250","rural","poor_npl1"
"-4.93381158793575","4.70012626034028","1.78047496176835","300","rural","poor_npl1"
"-4.41074225293019","4.52698560033324","1.61398214167793","350","rural","poor_npl1"
"-3.86450176607998","3.87497575816966","1.71555750791492","400","rural","poor_npl1"
"-3.74953033218448","3.55091877410614","1.75883350012987","450","rural","poor_npl1"
"-3.54315200554729","3.25561995067983","1.78479578035286","500","rural","poor_npl1"
"-5.11936602177783","4.61086681770868","0.766839150489755","100","urban","poor_npl1"
"-3.88347333721134","3.77071784722099","0.826574947412885","150","urban","poor_npl1"
"-3.11931459596708","2.99168642707133","0.798027794906975","200","urban","poor_npl1"
"-2.63299239147847","2.36303748133712","0.817176373390521","250","urban","poor_npl1"
"-2.20853857116311","2.06084672270348","0.849474428603551","300","urban","poor_npl1"
"-1.7409957545077","1.77362121300764","0.842861561221805","350","urban","poor_npl1"
"-1.46142434823204","1.45812682559002","0.857238118764122","400","urban","poor_npl1"
"-1.07231723731683","1.2569617434622","0.863411475868402","450","urban","poor_npl1"
"-0.707485882389194","0.867770923080808","0.854109416196352","500","urban","poor_npl1"
"-9.74072744134164","8.01790197145767","1.72269008761591","100","full","poor_npl1"
"-7.52733044323925","6.74344692127033","1.41299731714511","150","full","poor_npl1"
"-6.22369034142958","6.25513185975809","1.45166749142494","200","full","poor_npl1"
"-5.83577328778425","5.3850950441484","1.59786382557615","250","full","poor_npl1"
"-4.97938989341183","4.70969729849377","1.55796616385453","300","full","poor_npl1"
"-4.35927289322275","4.20065265894988","1.46851179465025","350","full","poor_npl1"
"-4.54052158582659","4.27151109085302","1.47574439668285","400","full","poor_npl1"
