"holder_id","household_id","parcel_id","field_id","household_id2","dist_household","plot_srtmslp","plot_srtm","plot_twi"
"0709020050300201","07090200503002",1,8,"070902088800503002",0.1,19.6,2514,12
"0709020050300201","07090200503002",1,9,"070902088800503002",0.1,19.3,2508,11
"0709020050300201","07090200503002",1,10,"070902088800503002",0.1,19.8,2509,11
"0709020050300201","07090200503002",1,11,"070902088800503002",0.1,17.9,2504,12
"0709020050300201","07090200503002",1,12,"070902088800503002",0.2,19.7,2502,13
"0709020050300201","07090200503002",1,13,"070902088800503002",0.1,16.4,2505,12
"0709020050300201","07090200503002",2,1,"070902088800503002",0.3,12.9,2492,16
"0709020050300201","07090200503002",3,1,"070902088800503002",0.1,21.6,2499,12
"0709020050300201","07090200503002",3,2,"070902088800503002",0.1,22.9,2500,12
"0709020050300201","07090200503002",5,1,"070902088800503002",1.5,8.5,2436,12
"0709020050300201","07090200503002",5,2,"070902088800503002",1.5,8.5,2436,12
"0709020050300201","07090200503002",5,3,"070902088800503002",1.7,14.9,2426,13
"0709020050301201","07090200503012",1,1,"070902088800503012",0,15.4,2505,12
"0709020050301201","07090200503012",1,2,"070902088800503012",0,16.7,2504,12
"0709020050301201","07090200503012",1,3,"070902088800503012",0,15.4,2504,12
"0709020050301201","07090200503012",1,4,"070902088800503012",0,15.1,2503,12
"0709020050301201","07090200503012",1,5,"070902088800503012",0,14.8,2501,12
"0709020050301201","07090200503012",1,6,"070902088800503012",0,15.5,2499,12
"0709020050301201","07090200503012",1,7,"070902088800503012",0,14.4,2502,12
"0709020050301701","07090200503017",1,1,"070902088800503017",0,10.3,2486,11
"0709020050301701","07090200503017",1,2,"070902088800503017",0,10.2,2487,11
"0709020050301701","07090200503017",1,3,"070902088800503017",0,10.1,2487,11
"0709020050301701","07090200503017",1,4,"070902088800503017",0,11,2486,11
"0709020050301701","07090200503017",1,5,"070902088800503017",0,10.6,2487,11
"0709020050301701","07090200503017",1,6,"070902088800503017",0,9.9,2488,11
"0709020050301701","07090200503017",1,7,"070902088800503017",0,10.1,2487,11
"0709020050301701","07090200503017",1,8,"070902088800503017",0,10.3,2486,11
"0709020050301701","07090200503017",1,9,"070902088800503017",0,11.1,2485,11
"0709020050301701","07090200503017",2,1,"070902088800503017",0.2,15.1,2472,12
"0709020050301701","07090200503017",3,1,"070902088800503017",0.3,18.8,2451,12
"0709020050301701","07090200503017",4,1,"070902088800503017",0.5,25.8,2529,12
"0709020050301701","07090200503017",5,1,"070902088800503017",0.3,19.3,2486,14
"0709020050301701","07090200503017",5,2,"070902088800503017",0.4,35.3,2514,11
"0709020050301701","07090200503017",5,3,"070902088800503017",0.4,34.1,2550,11
"0709020050301701","07090200503017",6,1,"070902088800503017",0.5,9.4,2456,12
"0709020050302701","07090200503027",1,1,"070902088800503027",0.4,12.9,2450,11
"0709020050302701","07090200503027",1,2,"070902088800503027",0.4,12.7,2449,11
"0709020050302701","07090200503027",1,3,"070902088800503027",0.3,12.5,2449,11
"0709020050302701","07090200503027",1,4,"070902088800503027",0.3,12.7,2450,11
"0709020050302701","07090200503027",1,5,"070902088800503027",0.4,10.5,2443,11
"0709020050302701","07090200503027",1,6,"070902088800503027",0.3,13.3,2452,11
"0709020050302701","07090200503027",1,7,"070902088800503027",0.3,13.4,2453,11
"0709020050302701","07090200503027",1,8,"070902088800503027",0.3,13.1,2452,11
"0709020050302701","07090200503027",1,9,"070902088800503027",0.3,14.5,2456,11
"0709020050302701","07090200503027",1,10,"070902088800503027",0.3,14.5,2456,11
"0709020050302701","07090200503027",1,11,"070902088800503027",0.3,14.9,2453,11
"0709020050302701","07090200503027",1,12,"070902088800503027",0.3,12.8,2449,11
"0709020050302701","07090200503027",1,14,"070902088800503027",0.3,12.5,2449,11
"0709020050302701","07090200503027",1,15,"070902088800503027",0.3,12.7,2450,11
"0709020050302701","07090200503027",1,16,"070902088800503027",0.4,10.5,2443,11
"0709020050302701","07090200503027",1,17,"070902088800503027",0.4,10.2,2443,11
"0709020050302701","07090200503027",1,18,"070902088800503027",0.2,15.2,2455,11
"0709020050302701","07090200503027",1,19,"070902088800503027",0.3,12.7,2453,14
"0709020050302701","07090200503027",1,20,"070902088800503027",0.2,10.3,2458,13
"0709020050302701","07090200503027",1,21,"070902088800503027",0.3,10.3,2457,13
"0709020050302701","07090200503027",1,22,"070902088800503027",0.3,11.1,2456,13
"0709020050302701","07090200503027",1,24,"070902088800503027",0.3,12.6,2453,14
"0709020050302701","07090200503027",2,1,"070902088800503027",0.6,7.5,2430,15
"0709020050302701","07090200503027",2,2,"070902088800503027",0.6,7.9,2430,14
"0709020050302701","07090200503027",13,13,"070902088800503027",0.3,12.7,2448,11
"0709020050302701","07090200503027",23,13,"070902088800503027",0.3,11.2,2457,13
"0709020050303201","07090200503032",1,1,"070902088800503032",0,14.6,2468,11
"0709020050303201","07090200503032",1,2,"070902088800503032",0,13.8,2472,11
"0709020050303201","07090200503032",1,3,"070902088800503032",0.1,12.9,2475,11
"0709020050303201","07090200503032",1,4,"070902088800503032",0.1,13,2475,11
"0709020050303201","07090200503032",1,5,"070902088800503032",0.1,13.2,2475,11
"0709020050303201","07090200503032",1,6,"070902088800503032",0.1,13.4,2474,11
"0709020050303201","07090200503032",1,7,"070902088800503032",0.1,13.5,2474,11
"0709020050303201","07090200503032",1,8,"070902088800503032",0.1,13.6,2474,11
"0709020050303201","07090200503032",1,9,"070902088800503032",0,16.2,2467,11
"0709020050303201","07090200503032",1,10,"070902088800503032",0,16.1,2466,11
"0709020050303201","07090200503032",1,11,"070902088800503032",0,15.9,2468,11
"0709020050303201","07090200503032",1,12,"070902088800503032",0,15.8,2468,11
"0709020050303201","07090200503032",1,13,"070902088800503032",0,15.6,2464,11
"0709020050303201","07090200503032",1,14,"070902088800503032",0,15.7,2461,11
"0709020050303201","07090200503032",1,15,"070902088800503032",0,15.5,2462,11
"0709020050303201","07090200503032",1,16,"070902088800503032",0,14.9,2462,11
"0709020050303201","07090200503032",1,17,"070902088800503032",0,15,2462,11
"0709020050303201","07090200503032",1,18,"070902088800503032",0.1,14.3,2458,12
"0709020050303201","07090200503032",2,1,"070902088800503032",0.1,15.3,2449,12
"0709020050303201","07090200503032",2,2,"070902088800503032",0.2,14.5,2433,14
"0709020050303201","07090200503032",2,3,"070902088800503032",0.2,14,2432,14
"0709020050303201","07090200503032",2,4,"070902088800503032",0.2,13.9,2431,14
"0709020050303201","07090200503032",4,1,"070902088800503032",0.1,15.4,2451,12
"0709020050303201","07090200503032",5,1,"070902088800503032",0.5,24.5,2479,13
"0709020050303201","07090200503032",5,2,"070902088800503032",0.5,34.9,2503,12
"0709020050303201","07090200503032",5,3,"070902088800503032",0.5,39.3,2518,11
"0709020050303201","07090200503032",5,4,"070902088800503032",0.5,38.2,2521,11
"0709020050304701","07090200503047",1,1,"070902088800503047",0.3,14,2427,13
"0709020050304701","07090200503047",1,2,"070902088800503047",0.3,13.8,2426,13
"0709020050304701","07090200503047",1,3,"070902088800503047",0.3,13.7,2426,13
"0709020050304701","07090200503047",1,4,"070902088800503047",0.3,22.1,2470,11
"0709020050304701","07090200503047",1,5,"070902088800503047",0.3,23,2472,11
"0709020050304701","07090200503047",1,6,"070902088800503047",0.3,23.5,2472,11
"0709020050304701","07090200503047",1,7,"070902088800503047",0.3,25.9,2479,11
"0709020050304701","07090200503047",1,8,"070902088800503047",0.3,26.2,2480,11
"0709020050304701","07090200503047",1,9,"070902088800503047",0.3,27.2,2482,11
"0709020050304701","07090200503047",1,10,"070902088800503047",0.2,19.3,2463,11
"0709020050304701","07090200503047",1,11,"070902088800503047",0.3,25.6,2469,11
"0709020050304701","07090200503047",1,12,"070902088800503047",0.3,26.3,2467,11
"0709020050304701","07090200503047",1,13,"070902088800503047",0.3,26.7,2460,12
"0709020050304701","07090200503047",2,1,"070902088800503047",0.5,41.7,2522,12
"0709020050304701","07090200503047",2,2,"070902088800503047",0.5,41.5,2520,12
"0709020050304701","07090200503047",2,3,"070902088800503047",1.2,19.9,2562,11
"0709020050306201","07090200503062",1,1,"070902088800503062",0,20.8,2591,11
"0709020050306201","07090200503062",1,2,"070902088800503062",0,19.9,2593,11
"0709020050306201","07090200503062",1,3,"070902088800503062",0,22.4,2587,11
"0709020050306201","07090200503062",1,4,"070902088800503062",0,21.6,2589,11
"0709020050306201","07090200503062",1,5,"070902088800503062",0,17.3,2598,11
"0709020050306201","07090200503062",1,6,"070902088800503062",0,16.9,2599,11
"0709020050306201","07090200503062",1,7,"070902088800503062",0,16.5,2600,11
"0709020050306201","07090200503062",1,8,"070902088800503062",0,16.2,2600,11
"0709020050306201","07090200503062",1,9,"070902088800503062",0,16,2601,11
"0709020050306201","07090200503062",1,10,"070902088800503062",0,15.6,2602,11
"0709020050306201","07090200503062",1,11,"070902088800503062",0,15.3,2602,11
"0709020050306201","07090200503062",1,12,"070902088800503062",0,16.2,2600,11
"0709020050306201","07090200503062",1,13,"070902088800503062",0.1,15.6,2600,11
"0709020050306201","07090200503062",1,14,"070902088800503062",0.1,15,2601,11
"0709020050306201","07090200503062",1,15,"070902088800503062",0,22.6,2587,11
"0709020050306201","07090200503062",1,16,"070902088800503062",0.1,24.8,2575,11
"0709020050306201","07090200503062",1,17,"070902088800503062",0.1,24.8,2575,11
"0709020050306201","07090200503062",1,18,"070902088800503062",0.1,25.3,2573,11
"0709020050306201","07090200503062",1,19,"070902088800503062",0.1,24.6,2576,11
"0709020050306201","07090200503062",2,1,"070902088800503062",0.2,24.7,2544,11
"0709020050306201","07090200503062",3,1,"070902088800503062",0.1,14.8,2611,11
"0709020050306201","07090200503062",4,1,"070902088800503062",0.2,15.4,2607,11
"0709020050306201","07090200503062",4,2,"070902088800503062",0.1,15.9,2602,11
"0709020050306201","07090200503062",4,3,"070902088800503062",0.1,16.2,2601,11
"0709020050306201","07090200503062",4,4,"070902088800503062",0.1,16.7,2599,11
"0709020050306201","07090200503062",4,5,"070902088800503062",0.1,16.4,2598,12
"0709020050306201","07090200503062",4,6,"070902088800503062",0.1,16.7,2595,12
"0709020050306201","07090200503062",4,7,"070902088800503062",0.1,16.8,2594,12
"0709020050307701","07090200503077",1,1,"070902088800503077",0,20.9,2485,12
"0709020050307701","07090200503077",1,2,"070902088800503077",0,21.4,2487,12
"0709020050307701","07090200503077",1,3,"070902088800503077",0,21.8,2485,11
"0709020050307701","07090200503077",1,4,"070902088800503077",0,22.3,2486,11
"0709020050307701","07090200503077",1,5,"070902088800503077",0,21.8,2490,11
"0709020050307701","07090200503077",1,6,"070902088800503077",0,22.1,2490,11
"0709020050307701","07090200503077",1,7,"070902088800503077",0,21.7,2492,11
"0709020050307701","07090200503077",1,8,"070902088800503077",0,21.2,2480,12
"0709020050307701","07090200503077",1,9,"070902088800503077",0,21.3,2481,12
"0709020050307701","07090200503077",1,10,"070902088800503077",0,20.3,2483,12
"0709020050307701","07090200503077",1,11,"070902088800503077",0.1,20.4,2470,13
"0709020050307701","07090200503077",1,12,"070902088800503077",0.1,21.6,2477,13
"0709020050307701","07090200503077",2,1,"070902088800503077",0.4,27.7,2480,11
"0709020050307701","07090200503077",2,2,"070902088800503077",0.4,26.1,2472,11
"0709020050307701","07090200503077",3,1,"070902088800503077",0.6,28.3,2481,12
"0709020050307701","07090200503077",3,2,"070902088800503077",0.6,27.8,2475,12
"0709020050307701","07090200503077",3,3,"070902088800503077",0.6,28,2477,12
"0709020050307701","07090200503077",3,4,"070902088800503077",0.5,23,2463,12
"0709020050307701","07090200503077",3,5,"070902088800503077",0.5,16.2,2451,12
"0709020050309201","07090200503092",1,1,"070902088800503092",0,25.7,2444,11
"0709020050309201","07090200503092",1,2,"070902088800503092",0,24.8,2444,11
"0709020050309201","07090200503092",1,3,"070902088800503092",0,24.6,2446,11
"0709020050309201","07090200503092",1,4,"070902088800503092",0,24.6,2446,11
"0709020050309201","07090200503092",1,5,"070902088800503092",0,26,2444,11
"0709020050309201","07090200503092",1,6,"070902088800503092",0,23.5,2434,11
"0709020050309201","07090200503092",1,7,"070902088800503092",0.1,22.5,2430,11
"0709020050309201","07090200503092",1,8,"070902088800503092",0.1,17.6,2412,12
"0709020050309201","07090200503092",1,9,"070902088800503092",0.2,16.3,2404,13
"0709020050309201","07090200503092",1,10,"070902088800503092",0.2,17.5,2408,13
"0709020050309201","07090200503092",1,11,"070902088800503092",0.2,15.2,2400,13
"0709020050310701","07090200503107",1,1,"070902088800503107",0.9,13,2591,11
"0709020050310701","07090200503107",1,2,"070902088800503107",0.9,13.9,2589,11
"0709020050310701","07090200503107",2,1,"070902088800503107",0,19.2,2453,12
"0709020050310701","07090200503107",2,2,"070902088800503107",0,19.9,2449,12
"0709020050310701","07090200503107",2,3,"070902088800503107",0,19.7,2446,12
"0709020050310701","07090200503107",2,4,"070902088800503107",0.1,19.6,2447,13
"0709020050310701","07090200503107",2,5,"070902088800503107",0,19.2,2439,12
"0709020050310701","07090200503107",2,6,"070902088800503107",0.1,16.9,2431,12
"0709020050310701","07090200503107",5,1,"070902088800503107",0.8,10.5,2592,11
"0709020050310701","07090200503107",6,1,"070902088800503107",1,18.4,2566,12
"0709020050312201","07090200503122",1,1,"070902088800503122",0,25.5,2546,11
"0709020050312201","07090200503122",1,2,"070902088800503122",0,25.5,2547,11
"0709020050312201","07090200503122",1,3,"070902088800503122",0,24.4,2543,11
"0709020050312201","07090200503122",1,4,"070902088800503122",0,26.1,2549,11
"0709020050312201","07090200503122",1,5,"070902088800503122",0,26.1,2550,11
"0709020050312201","07090200503122",1,6,"070902088800503122",0,26.3,2551,11
"0709020050312201","07090200503122",1,7,"070902088800503122",0,26.4,2552,11
"0709020050312201","07090200503122",1,8,"070902088800503122",0,26.1,2552,11
"0709020050312201","07090200503122",1,9,"070902088800503122",0.1,26.8,2553,11
"0709020050312201","07090200503122",1,10,"070902088800503122",0.1,26.9,2553,11
"0709020050312201","07090200503122",1,11,"070902088800503122",0.1,26.9,2553,11
"0709020050312201","07090200503122",1,12,"070902088800503122",0.9,7.4,2505,13
"0709020050312201","07090200503122",1,13,"070902088800503122",0.1,27.1,2559,11
"0709020050312201","07090200503122",1,14,"070902088800503122",0.1,24.7,2572,11
"0709020050312201","07090200503122",2,1,"070902088800503122",0.7,18.9,2560,12
"0709020050312201","07090200503122",2,2,"070902088800503122",0.8,9.5,2576,11
"0709020050312201","07090200503122",2,3,"070902088800503122",0.8,9.1,2577,11
"0709020050312201","07090200503122",2,4,"070902088800503122",0.8,7.1,2572,11
"0709020050312201","07090200503122",3,1,"070902088800503122",0.6,10.4,2582,11
"0709020050313701","07090200503137",1,1,"070902088800503137",0,16.6,2571,12
"0709020050313701","07090200503137",1,2,"070902088800503137",0,18.5,2573,12
"0709020050313701","07090200503137",1,3,"070902088800503137",0,18.5,2572,12
"0709020050313701","07090200503137",1,4,"070902088800503137",0.1,17.6,2565,12
"0709020050313701","07090200503137",1,5,"070902088800503137",0,17.3,2565,12
"0709020050313701","07090200503137",1,6,"070902088800503137",0,17.7,2566,12
"0709020050313701","07090200503137",1,7,"070902088800503137",0,16.6,2565,12
"0709020050313701","07090200503137",1,8,"070902088800503137",0.1,17.1,2562,12
"0709020050313701","07090200503137",1,9,"070902088800503137",0.1,15.8,2553,11
"0709020050313701","07090200503137",1,10,"070902088800503137",0.1,15.5,2550,11
"0709020050313701","07090200503137",1,11,"070902088800503137",0.1,15.1,2546,11
"0709020050313701","07090200503137",1,12,"070902088800503137",0.2,15.9,2535,12
"0709020050313701","07090200503137",1,13,"070902088800503137",0.1,15.9,2553,12
"0709020050313701","07090200503137",1,14,"070902088800503137",0.1,16.6,2557,12
"0709020050313701","07090200503137",1,15,"070902088800503137",0.1,18.6,2564,11
"0709020050313701","07090200503137",1,16,"070902088800503137",0,18.1,2567,12
"0709020050313701","07090200503137",2,1,"070902088800503137",0.1,11.4,2589,12
"0709020050313701","07090200503137",2,2,"070902088800503137",0.9,20,2567,12
"0709090060102801","07090900601028",1,1,"070909088800601028",0,17.5,2046,11
"0709090060102801","07090900601028",1,2,"070909088800601028",0,17.2,2046,11
"0709090060102801","07090900601028",1,3,"070909088800601028",0,17.2,2046,11
"0709090060102801","07090900601028",1,4,"070909088800601028",0,16.9,2047,11
"0709090060102801","07090900601028",2,1,"070909088800601028",0.1,21,2030,11
"0709090060102801","07090900601028",2,2,"070909088800601028",0.2,20.8,2025,11
"0709090060102801","07090900601028",2,3,"070909088800601028",0.2,20.8,2025,11
"0709090060102801","07090900601028",3,1,"070909088800601028",0.9,15.3,1989,11
"0709090060102801","07090900601028",4,1,"070909088800601028",2.2,11.2,1988,11
"0709090060105202","07090900601052",1,1,"070909088800601052",0,11.8,2038,11
"0709090060105202","07090900601052",1,2,"070909088800601052",0,12.3,2037,11
"0709090060105202","07090900601052",1,3,"070909088800601052",0,12.1,2037,11
"0709090060105202","07090900601052",1,4,"070909088800601052",0,11.9,2037,11
"0709090060105202","07090900601052",1,5,"070909088800601052",0,12.5,2037,11
"0709090060105202","07090900601052",1,6,"070909088800601052",0,13.1,2036,11
"0709090060105202","07090900601052",1,7,"070909088800601052",0,13.7,2035,11
"0709090060105202","07090900601052",1,8,"070909088800601052",0,11.3,2039,11
"0709090060105202","07090900601052",2,1,"070909088800601052",0.1,19.7,2030,12
"0709090060105202","07090900601052",2,2,"070909088800601052",0.1,19.7,2030,12
"0709090060107601","07090900601076",1,1,"070909088800601076",0,7.7,2025,12
"0709090060107601","07090900601076",1,2,"070909088800601076",0,7.8,2025,12
"0709090060107601","07090900601076",1,3,"070909088800601076",0,8,2026,12
"0709090060107601","07090900601076",1,4,"070909088800601076",0,7.7,2025,12
"0709090060107601","07090900601076",1,5,"070909088800601076",0,8,2026,12
"0709090060107601","07090900601076",1,6,"070909088800601076",0,8,2026,12
"0709090060107601","07090900601076",1,7,"070909088800601076",0,8.1,2026,12
"0709090060107601","07090900601076",1,8,"070909088800601076",0,8.2,2026,12
"0709090060107601","07090900601076",1,9,"070909088800601076",0,8.4,2026,12
"0709090060107601","07090900601076",1,10,"070909088800601076",0,8.3,2026,12
"0709090060107601","07090900601076",2,1,"070909088800601076",0.7,17.5,1998,12
"0709090060110001","07090900601100",1,1,"070909088800601100",0.1,17.1,1984,11
"0709090060110001","07090900601100",1,2,"070909088800601100",0.1,17.5,1985,11
"0709090060110001","07090900601100",1,3,"070909088800601100",0.1,16.9,1985,11
"0709090060110001","07090900601100",1,4,"070909088800601100",0.1,16.9,1985,11
"0709090060110001","07090900601100",1,5,"070909088800601100",0.1,20.9,1990,12
"0709090060110001","07090900601100",1,6,"070909088800601100",0.1,22.2,1995,11
"0709090060110001","07090900601100",1,7,"070909088800601100",0.1,16.9,1985,11
"0709090060110001","07090900601100",1,8,"070909088800601100",0,17.3,1993,11
"0709090060110001","07090900601100",1,9,"070909088800601100",0.4,13.4,1993,12
"0709090060110001","07090900601100",1,10,"070909088800601100",0,17.4,1999,11
"0709090060110001","07090900601100",1,11,"070909088800601100",0,17.3,1999,11
"0709090060110001","07090900601100",1,12,"070909088800601100",0,17.7,1999,11
"0709090060110001","07090900601100",1,13,"070909088800601100",0,17.3,1999,11
"0709090060110001","07090900601100",1,14,"070909088800601100",0,17.9,1999,11
"0709090060110001","07090900601100",1,15,"070909088800601100",0,18.8,1999,11
"0709090060110001","07090900601100",1,16,"070909088800601100",0,19.7,1998,11
"0709090060110001","07090900601100",1,17,"070909088800601100",0,20.6,1998,12
"0709090060110001","07090900601100",1,18,"070909088800601100",0,16.8,1999,12
"0709090060110001","07090900601100",1,19,"070909088800601100",0,18.4,1998,13
"0709090060110001","07090900601100",1,20,"070909088800601100",0.1,18.2,1998,14
"0709090060110001","07090900601100",1,21,"070909088800601100",0.1,18.3,1998,14
"0709090060110001","07090900601100",1,22,"070909088800601100",0.1,15.6,1996,15
"0709090060110001","07090900601100",1,23,"070909088800601100",0.1,17.7,1998,15
"0709090060110001","07090900601100",1,24,"070909088800601100",0,15,1995,11
"0709090060110001","07090900601100",2,1,"070909088800601100",0.1,15.6,1996,15
"0709090060110001","07090900601100",2,2,"070909088800601100",0.1,16.1,1989,15
"0709090060110001","07090900601100",2,3,"070909088800601100",0.2,15,1981,14
"0709090060110001","07090900601100",2,4,"070909088800601100",0.2,13.7,1980,14
"0709090060110001","07090900601100",2,5,"070909088800601100",0.2,13.7,1980,14
"0709090060110001","07090900601100",2,6,"070909088800601100",0.2,13.8,1975,13
"0709090060112401","07090900601124",1,1,"070909088800601124",0,22.4,2037,11
"0709090060112401","07090900601124",1,2,"070909088800601124",0,21.8,2035,11
"0709090060112401","07090900601124",1,3,"070909088800601124",0,21.8,2035,11
"0709090060112401","07090900601124",1,4,"070909088800601124",0,22.1,2037,11
"0709090060112401","07090900601124",1,5,"070909088800601124",0,22.1,2036,11
"0709090060112401","07090900601124",1,6,"070909088800601124",0,22.4,2037,11
"0709090060112401","07090900601124",1,7,"070909088800601124",0,22.1,2036,11
"0709090060112401","07090900601124",1,8,"070909088800601124",0,22.1,2036,11
"0709090060112401","07090900601124",1,9,"070909088800601124",0,20.9,2031,11
"0709090060112401","07090900601124",1,10,"070909088800601124",0,20.9,2031,11
"0709090060112401","07090900601124",1,11,"070909088800601124",0,20.6,2030,11
"0709090060112401","07090900601124",1,12,"070909088800601124",0.1,19.9,2027,11
"0709090060112401","07090900601124",1,13,"070909088800601124",0.1,19.3,2025,11
"0709090060112401","07090900601124",1,14,"070909088800601124",0.1,19.3,2025,11
"0709090060112401","07090900601124",1,15,"070909088800601124",0.1,18.5,2016,13
"0709090060112401","07090900601124",1,16,"070909088800601124",0.1,18.5,2015,13
"0709090060112401","07090900601124",1,17,"070909088800601124",0.1,18.5,2015,13
"0709090060112401","07090900601124",2,1,"070909088800601124",0.3,12.7,1995,12
"0709090060112401","07090900601124",2,2,"070909088800601124",0.3,12.7,1995,12
"0709090060112401","07090900601124",2,3,"070909088800601124",0.3,12.2,1995,12
"0709090060112401","07090900601124",2,4,"070909088800601124",0.3,12.2,1995,12
"0709090060112401","07090900601124",3,1,"070909088800601124",0.3,19.2,2006,16
"0709090060115001","07090900601150",1,1,"070909088800601150",0.1,17.6,2131,11
"0709090060115001","07090900601150",2,1,"070909088800601150",0,19.1,2136,11
"0709090060115001","07090900601150",2,2,"070909088800601150",0,19.1,2136,11
"0709090060115001","07090900601150",2,3,"070909088800601150",0,18.5,2135,11
"0709090060115001","07090900601150",2,4,"070909088800601150",0,18.4,2136,11
"0709090060115001","07090900601150",2,5,"070909088800601150",0,18.4,2137,11
"0709090060115001","07090900601150",2,6,"070909088800601150",0,18.5,2137,11
"0709090060115001","07090900601150",2,7,"070909088800601150",0,18.8,2139,11
"0709090060115001","07090900601150",2,8,"070909088800601150",0,17.7,2142,11
"0709090060115001","07090900601150",2,9,"070909088800601150",0,15.7,2144,11
"0709090060115001","07090900601150",3,1,"070909088800601150",0.1,6.3,2156,11
"0709090060115001","07090900601150",3,2,"070909088800601150",0.2,19.5,2139,11
"0709090060115001","07090900601150",3,3,"070909088800601150",0.2,19.5,2139,11
"0709090060115001","07090900601150",3,4,"070909088800601150",0.2,19.5,2139,11
"0709090060115001","07090900601150",4,1,"070909088800601150",1.4,23.1,2084,11
"0709090060115001","07090900601150",4,2,"070909088800601150",1.4,23.1,2084,11
"0709090060115001","07090900601150",4,3,"070909088800601150",1.4,22.2,2084,11
"0709090060115001","07090900601150",4,4,"070909088800601150",1.4,22.2,2084,11
"0709090060115001","07090900601150",4,5,"070909088800601150",1.3,23,2086,14
"0709090060115001","07090900601150",4,6,"070909088800601150",1.3,23.1,2085,14
"0709090060115001","07090900601150",4,7,"070909088800601150",1.3,23.1,2085,14
"0709090060115001","07090900601150",5,1,"070909088800601150",0.4,27.8,2094,11
"0709090060117401","07090900601174",1,1,"070909088800601174",0,18.3,2091,12
"0709090060117401","07090900601174",1,2,"070909088800601174",0,18.3,2091,12
"0709090060117401","07090900601174",1,3,"070909088800601174",0,17.5,2091,12
"0709090060117401","07090900601174",1,4,"070909088800601174",0,17.5,2091,12
"0709090060117401","07090900601174",1,5,"070909088800601174",0,18.2,2091,12
"0709090060119801","07090900601198",1,1,"070909088800601198",0,7.2,1877,13
"0709090060119801","07090900601198",1,2,"070909088800601198",0,7.2,1877,13
"0709090060119801","07090900601198",1,3,"070909088800601198",0,7.8,1878,13
"0709090060119801","07090900601198",1,4,"070909088800601198",0,7.4,1880,13
"0709090060119801","07090900601198",1,5,"070909088800601198",0,7.9,1880,13
"0709090060119801","07090900601198",1,6,"070909088800601198",0,7.2,1881,13
"0709090060119801","07090900601198",1,7,"070909088800601198",0,7.2,1881,13
"0709090060119801","07090900601198",1,8,"070909088800601198",0,6,1883,13
"0709090060119801","07090900601198",1,9,"070909088800601198",0,6.3,1883,13
"0709090060119801","07090900601198",1,10,"070909088800601198",0,6.3,1883,13
"0709090060119801","07090900601198",1,11,"070909088800601198",0,6.8,1880,13
"0709090060119801","07090900601198",1,12,"070909088800601198",0,7.4,1880,13
"0709090060119801","07090900601198",1,13,"070909088800601198",0,7.3,1880,13
"0709090060119801","07090900601198",1,14,"070909088800601198",0.1,6.1,1876,12
"0709090060119801","07090900601198",1,15,"070909088800601198",0.1,6.1,1876,12
"0709090060119801","07090900601198",2,1,"070909088800601198",1,10.6,1890,16
"0709090060119801","07090900601198",2,2,"070909088800601198",1,10.6,1890,16
"0709090060119801","07090900601198",2,3,"070909088800601198",0.9,9.8,1889,16
"0709090060119801","07090900601198",2,4,"070909088800601198",0.9,9.8,1889,16
"0709090060119801","07090900601198",3,1,"070909088800601198",1.1,8.3,1905,15
"0709090060119801","07090900601198",3,2,"070909088800601198",1.1,8.3,1905,15
"0709090060119801","07090900601198",3,3,"070909088800601198",1.2,6.7,1909,14
"0709090060122201","07090900601222",1,1,"070909088800601222",0.9,8.9,1876,12
"0709090060122201","07090900601222",1,2,"070909088800601222",0.9,8.9,1876,12
"0709090060122201","07090900601222",1,3,"070909088800601222",0.9,8.9,1876,12
"0709090060122201","07090900601222",1,4,"070909088800601222",0.9,9.2,1877,12
"0709090060122201","07090900601222",1,5,"070909088800601222",0.9,9.2,1877,12
"0709090060122201","07090900601222",1,6,"070909088800601222",0.9,8.4,1873,12
"0709090060122201","07090900601222",1,7,"070909088800601222",0.9,8.5,1873,12
"0709090060122201","07090900601222",1,8,"070909088800601222",0.9,8.2,1871,12
"0709090060122201","07090900601222",1,9,"070909088800601222",0.9,8.2,1871,12
"0709090060122201","07090900601222",1,10,"070909088800601222",0.9,8.4,1871,12
"0709090060122201","07090900601222",2,1,"070909088800601222",0.8,15.4,1881,12
"0711010020103901","07110100201039",1,1,"071101088800201039",0,13.7,1176,14
"0711010020103901","07110100201039",1,2,"071101088800201039",0,12.2,1174,13
"0711010020103901","07110100201039",1,3,"071101088800201039",0,12,1173,13
"0711010020103901","07110100201039",1,4,"071101088800201039",0,12.9,1174,13
"0711010020103901","07110100201039",1,5,"071101088800201039",0,12.4,1173,13
"0711010020103901","07110100201039",1,6,"071101088800201039",0,12.4,1173,13
"0711010020103901","07110100201039",1,7,"071101088800201039",0,13.1,1174,13
"0711010020103901","07110100201039",1,8,"071101088800201039",0,12.8,1174,13
"0711010020103901","07110100201039",1,9,"071101088800201039",0,12.9,1173,13
"0711010020103901","07110100201039",1,10,"071101088800201039",0,13.1,1174,13
"0711010020103901","07110100201039",1,11,"071101088800201039",0,14.8,1176,14
"0711010020103901","07110100201039",1,12,"071101088800201039",0,13.3,1175,13
"0711010020103901","07110100201039",1,13,"071101088800201039",0,12.9,1175,13
"0711010020103901","07110100201039",1,14,"071101088800201039",0,15,1177,14
"0711010020103901","07110100201039",1,15,"071101088800201039",0.1,10.7,1176,13
"0711010020103901","07110100201039",1,16,"071101088800201039",0,15.1,1178,14
